Temperature = 300K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1
      32.0534  -1.2926e-06 -5.22766e-07 -1.31043e-06 -2.63168e-07 -5.83348e-09 -4.96135e-10 -7.88421e-10  1.78686e-06 -6.91274e-06 -4.49431e-06 -7.00806e-06 -3.33616e-06 -8.34533e+14    -0.634571    -0.853066      4.98046
      31.9334  7.53868e-08  3.08588e-08  4.33577e-08 -1.50112e-10  6.13958e-10 -1.38402e-09  -1.2812e-09  1.83283e-06  3.36253e-07  2.21266e-07  1.93391e-07 -1.58706e-09  7.22256e+13     -1.46104     -1.14492      4.23878
      31.8133 -2.90652e-08  9.80803e-09 -3.97278e-08  1.43154e-08  2.04545e-09  1.40484e-09  1.27369e-09  1.82923e-06 -1.08133e-07  5.86578e-08 -1.47801e-07  1.26235e-07   1.9787e+14      1.22407     0.940082      3.51192
      31.6932 -9.66991e-07 -3.41968e-07 -9.23234e-07 -1.88367e-07 -5.95363e-09 -4.69381e-10  3.57378e-10  1.89134e-06 -3.00085e-06 -1.70594e-06 -2.86506e-06 -1.38548e-06 -4.73602e+14    -0.337577     0.217862      3.01397
      31.5731 -2.28123e-06 -9.24355e-07 -2.29524e-06 -4.51848e-07 -1.00498e-08 -2.87908e-09 -2.09173e-09  2.04797e-06 -5.90552e-06 -3.84663e-06  -5.9418e-06 -2.77229e-06 -6.57404e+14      -1.7091     -1.05321      2.70933
       31.453  2.19875e-06  8.92278e-07  2.20139e-06  4.34633e-07  1.40742e-08  3.20046e-09  2.39129e-09  2.20111e-06  4.74856e-06  3.09766e-06  4.75426e-06  2.22457e-06  7.57081e+14      1.56822     0.994508      2.41687
       31.333  6.12807e-07  2.09051e-07  6.61321e-07  1.25876e-07  5.02828e-09  1.07506e-12 -3.08053e-10  2.20512e-06  1.10416e-06  6.05487e-07  1.19158e-06   5.3749e-07  2.22427e+14  0.000434811     -0.10582      2.00942
      31.2129  6.25782e-08  4.80837e-08  1.90147e-07  4.66695e-08 -5.13569e-09 -2.66992e-09 -2.83637e-09  2.30969e-06  9.40773e-08  1.16198e-07  2.85858e-07  1.66263e-07 -1.86817e+14    -0.891369    -0.804805      1.74613
      31.0928  6.80704e-06  2.75285e-06  6.91898e-06  1.32195e-06  3.05453e-08  4.61056e-10 -1.51912e-10  2.50994e-06  8.53888e-06  5.55084e-06  8.67929e-06  3.92951e-06  9.13724e+14     0.127061   -0.0356044      1.57471
      30.9727  1.74575e-07  1.36053e-07  2.40218e-07   3.7632e-08 -3.68139e-09 -2.32193e-09 -2.76694e-09  3.20421e-06   1.8274e-07  2.28923e-07  2.51454e-07  9.33409e-08 -9.05606e+13    -0.528205    -0.535685      1.66773
      30.8526 -1.50587e-08 -4.54777e-08  1.31306e-08  1.44591e-08  9.75948e-09 -2.24723e-09 -9.30427e-10  3.23298e-06 -1.31546e-08 -6.38576e-08  1.14703e-08  2.99278e-08   1.9743e+14    -0.422004    -0.148795      1.39624
      30.7325 -3.81346e-06 -1.56485e-06 -3.60263e-06 -7.44772e-07 -2.01468e-08  -9.1214e-09 -6.85959e-09  3.62593e-06 -2.78021e-06  -1.8338e-06  -2.6265e-06 -1.28649e-06 -3.35159e+14     -1.41396    -0.906172      1.29944
      30.6125  2.90756e-06  1.19513e-06  2.88659e-06  5.29645e-07  2.03437e-08  8.88131e-10  7.97169e-10  3.93391e-06  1.76923e-06  1.16892e-06  1.75647e-06  7.63563e-07  2.78317e+14     0.113651    0.0869907      1.16972
      30.4924  3.87559e-07  1.05455e-07  1.40116e-07 -4.82067e-09 -8.38359e-09  4.98757e-09  3.37678e-09  4.42424e-06  1.96843e-07  8.60912e-08  7.11655e-08 -5.80063e-09 -9.43199e+13     0.526887     0.304402      1.09156
      30.3723 -6.14834e-07 -2.55088e-07 -5.12442e-07 -1.22993e-07 -2.33774e-08  7.02129e-10 -9.27489e-11  4.32538e-06 -2.60673e-07 -1.73833e-07 -2.17262e-07 -1.23534e-07  -2.1629e+14    0.0612316  -0.00690688     0.885836
      30.2522  1.63942e-07  1.31828e-07   1.3208e-07  2.69079e-08  1.06358e-08  1.50425e-09  8.00579e-10  4.49718e-06  5.80249e-08   7.4995e-08  4.67478e-08  2.25607e-08  8.09243e+13     0.108299    0.0492511     0.764482
      30.1321 -6.70738e-07 -3.39691e-07 -5.72204e-07 -1.45962e-07 -1.44111e-08  2.02147e-09 -3.94293e-10  4.58712e-06 -1.98195e-07 -1.61332e-07  -1.6908e-07 -1.02166e-07 -9.01724e+13     0.120148   -0.0200389     0.647405
       30.012 -3.29093e-07 -1.30958e-07  1.17742e-07 -6.59731e-08  6.85601e-09  8.60029e-09  4.68959e-09  5.01207e-06 -8.11906e-08 -5.19291e-08  2.90483e-08 -3.85533e-08  3.52795e+13     0.421994     0.196894     0.587404
       29.892 -7.18407e-07  -2.5708e-07 -7.98714e-07 -5.75783e-08  1.80807e-08 -2.84603e-09 -3.96136e-09  5.48965e-06 -1.47991e-07 -8.51176e-08 -1.64534e-07 -2.80938e-08  7.65142e+13    -0.115294    -0.137404     0.534178
      29.7719  2.32759e-06  8.66558e-07  1.96139e-06  4.17474e-07  5.85157e-09  1.96217e-09   1.0222e-09  6.71494e-06  4.00387e-07  2.39581e-07  3.37393e-07  1.70087e-07  2.03646e+13    0.0656244    0.0292918     0.542507
      29.6518  -7.3716e-06 -2.88789e-06 -7.00057e-06 -1.36471e-06 -2.55255e-08 -8.57805e-09 -6.53829e-09  6.75503e-06 -1.05895e-06 -6.66759e-07 -1.00565e-06 -4.64301e-07 -7.30566e+13    -0.236862    -0.154791     0.453163
      29.5317 -2.82698e-06  -1.1785e-06 -2.72811e-06 -5.59699e-07 -1.45423e-08 -6.21255e-09 -7.38381e-09  5.93881e-06 -3.39161e-07 -2.27239e-07 -3.27299e-07 -1.59024e-07 -3.42296e+13     -0.14163    -0.144423     0.330766
      29.4116  2.77151e-06  1.26434e-06  2.48222e-06  5.62403e-07  5.78035e-08 -3.23554e-09  6.28574e-10  6.61012e-06  2.77716e-07  2.03616e-07  2.48728e-07  1.33456e-07  1.11894e+14   -0.0608983    0.0101578     0.305597
      29.2916  -5.2778e-06 -1.92352e-06 -5.28156e-06 -1.00331e-06 -9.68914e-09 -1.70515e-08  -9.5538e-09  8.23344e-06 -4.41745e-07 -2.58747e-07 -4.42059e-07 -1.98857e-07 -1.54251e+13    -0.264985    -0.127557     0.315993
      29.1715 -3.58343e-06 -1.28742e-06 -3.14353e-06 -5.98828e-07 -8.75547e-09 -1.53299e-08 -1.27801e-08  9.04854e-06 -2.50543e-07 -1.44663e-07 -2.19786e-07 -9.91402e-08 -1.14634e+13    -0.196697    -0.140982     0.288264
      29.0514 -1.25987e-06 -3.94454e-07 -2.14239e-06 -3.26188e-07 -2.21827e-08  1.42614e-08  5.56795e-09  1.12486e-05 -7.35877e-08 -3.70277e-08 -1.25135e-07  -4.5112e-08 -2.38858e+13     0.151086    0.0507495     0.297507
      28.9313 -1.32246e-05 -5.08094e-06 -1.31681e-05 -2.53811e-06  -6.0701e-08   1.2567e-08  3.37581e-09  1.21325e-05 -6.45345e-07 -3.98474e-07 -6.42591e-07 -2.93254e-07  -5.3755e+13     0.109928    0.0254235     0.266511
      28.8112 -7.17442e-06 -2.86283e-06 -6.56362e-06  -1.3991e-06  2.77943e-09  9.78618e-09  1.45317e-10  1.49275e-05 -2.92523e-07 -1.87589e-07 -2.67619e-07 -1.35059e-07  2.02431e+12    0.0706795  0.000904259     0.272307
      28.6911   2.8466e-06  9.49878e-07  3.17651e-06  4.20314e-07 -3.74556e-08 -1.54921e-08 -1.00655e-08  1.20809e-05  9.69826e-08  5.20081e-08  1.08223e-07  3.39017e-08 -2.24355e+13   -0.0923883   -0.0517541     0.183036
      28.5711 -4.88591e-06  -1.9332e-06 -3.72696e-06 -1.00031e-06  6.02084e-08   1.8418e-08  4.00681e-09  1.63801e-05 -1.39105e-07 -8.84507e-08 -1.06109e-07 -6.74204e-08  2.96604e+13    0.0906957    0.0170236     0.206152
       28.451 -1.24758e-06 -4.98662e-07   -1.627e-06 -2.71109e-07  3.74458e-08  7.27879e-09  6.14596e-09  1.64844e-05 -2.96842e-08 -1.90673e-08  -3.8712e-08   -1.527e-08  1.51714e+13    0.0295959    0.0215768     0.172368
      28.3309 -2.61953e-05  -1.0631e-05 -2.67078e-05 -5.35359e-06 -1.03373e-07 -5.63613e-08 -3.96617e-08  1.95301e-05 -5.20925e-07 -3.39739e-07 -5.31118e-07 -2.52007e-07 -3.44458e+13    -0.189234    -0.115061     0.169695
      28.2108 -4.35725e-06 -1.75344e-06 -4.59356e-06 -7.12363e-07  1.09655e-07  1.19522e-08  4.97132e-09  2.12965e-05 -7.24258e-08 -4.68365e-08 -7.63538e-08 -2.80269e-08  3.00515e+13    0.0331369    0.0119177     0.153828
      28.0907 -8.53789e-06  -3.7152e-06 -7.95006e-06 -1.44501e-06 -6.10309e-08 -6.58362e-09  6.46584e-09  2.40765e-05  -1.1863e-07 -8.29533e-08 -1.10462e-07  -4.7521e-08 -1.37562e+13   -0.0150724    0.0128094     0.144552
      27.9706  1.79506e-05  7.52403e-06  1.78914e-05   3.5861e-06  9.73715e-08 -4.56509e-08  -3.5123e-08  2.77688e-05  2.08507e-07  1.40441e-07  2.07819e-07  9.85852e-08  1.80507e+13   -0.0863056   -0.0575002     0.138554
      27.8506 -1.05096e-05 -4.27755e-06 -1.22377e-05 -2.37035e-06 -1.14109e-07  3.82991e-08  3.00611e-08  2.47572e-05 -1.02061e-07 -6.67519e-08 -1.18843e-07 -5.44768e-08 -1.73979e+13    0.0597921    0.0406698     0.102644
      27.7305  4.82165e-07 -6.36393e-07 -1.87735e-06 -1.41338e-07 -6.26319e-08  4.98688e-08   2.9114e-08  2.86518e-05  3.91502e-09 -8.30338e-09 -1.52435e-08 -2.71581e-09   -7.854e+12    0.0642937    0.0325511     0.098683
      27.6104 -1.98564e-05 -7.65074e-06 -1.83928e-05 -3.90563e-06 -7.58602e-08 -6.64024e-08 -6.80188e-08  2.80294e-05 -1.34816e-07 -8.34696e-08 -1.24878e-07 -6.27498e-08 -7.82404e+12    -0.070698   -0.0628499    0.0801689
      27.4903 -1.98412e-05  -7.6706e-06 -1.91472e-05 -3.70091e-06 -1.92028e-07 -1.24866e-07 -9.65495e-08  2.95933e-05 -1.12653e-07 -6.99818e-08 -1.08713e-07 -4.97212e-08 -1.62894e+13    -0.109785   -0.0737287    0.0703341
      27.3702  2.47249e-05  9.89409e-06  2.64493e-05  4.70273e-06   4.4367e-08 -7.01912e-08 -3.90835e-08  3.06828e-05  1.17404e-07  7.54915e-08  1.25592e-07  5.28364e-08  3.09549e+12   -0.0509677   -0.0246662     0.060578
      27.2501  2.59094e-05  1.02218e-05  2.53463e-05  5.10376e-06  1.46777e-07  3.73761e-08  4.33718e-08  3.51113e-05    1.029e-07  6.52305e-08  1.00663e-07  4.79576e-08  8.42281e+12    0.0224136    0.0226229    0.0575925
      27.1301  1.64141e-05  6.03968e-06  1.68894e-05  2.88098e-06  2.42961e-07 -2.50846e-08 -2.67711e-08  3.72824e-05  5.45276e-08  3.22386e-08  5.61065e-08  2.26427e-08  1.14674e+13   -0.0124234   -0.0115409    0.0508151
        27.01 -2.25978e-05 -9.55324e-06 -2.42096e-05 -4.36757e-06  1.36363e-07  8.60884e-08  5.88883e-08  3.11483e-05  -6.2798e-08 -4.26567e-08 -6.72772e-08 -2.87134e-08  5.29367e+12    0.0352129    0.0209818    0.0352685
      26.8899   2.7029e-05  9.27535e-06  2.53938e-05  4.96653e-06  6.47775e-08 -3.04268e-08  -1.3249e-08  3.75441e-05  6.28386e-08   3.4648e-08   5.9037e-08  2.73143e-08  2.06832e+12   -0.0102784  -0.00390159    0.0353212
      26.7698  5.15229e-06  5.47025e-07   4.8187e-06  1.07023e-06 -1.66016e-07  -1.1876e-08 -4.11119e-08   3.9595e-05  1.00219e-08  1.70963e-09  9.37306e-09   4.9243e-09 -4.35995e+12  -0.00331349   -0.0100068    0.0309674
      26.6497 -2.46107e-05 -8.98231e-06 -2.52444e-05 -4.96733e-06 -1.68284e-07  6.87664e-08  4.50126e-09  5.61592e-05 -4.00559e-08 -2.34893e-08 -4.10873e-08 -1.91231e-08 -3.63508e+12    0.0158465  0.000905578    0.0365183
      26.5297 -7.09335e-05 -2.88335e-05 -7.25226e-05 -1.43097e-05 -3.81474e-07  8.45088e-08  1.41769e-08  5.37083e-05 -9.66101e-08 -6.30959e-08 -9.87744e-08 -4.60967e-08 -6.77761e+12    0.0160846    0.0023575    0.0290401
      26.4096  3.51022e-05  1.22447e-05  3.38362e-05  6.29964e-06 -9.56066e-08 -1.33004e-07 -7.44671e-08  5.43722e-05  4.00102e-08   2.2424e-08  3.85672e-08  1.69823e-08 -1.39716e+12   -0.0209093   -0.0102354    0.0244467
      26.2895 -1.24336e-05 -5.88738e-06 -1.67286e-05 -2.67069e-06  9.87183e-09 -1.10723e-08 -6.83118e-08  5.65501e-05 -1.18615e-08 -9.02368e-09 -1.59588e-08 -6.02536e-09  1.18659e+11  -0.00143767  -0.00776121    0.0211304
      26.1694  -9.6349e-05 -3.89605e-05 -9.24889e-05 -1.95279e-05 -2.58027e-07 -1.68418e-07 -2.08217e-07   5.0038e-05 -7.69364e-08  -4.9983e-08  -7.3854e-08  -3.6875e-08 -2.55105e+12   -0.0180628   -0.0195544    0.0155376
      26.0493 -0.000116437 -4.56281e-05 -0.000115125 -2.35399e-05 -6.30982e-07 -2.53701e-08 -1.09321e-07  5.15061e-05 -7.78316e-08 -4.90011e-08 -7.69547e-08 -3.72081e-08 -5.13126e+12  -0.00224754  -0.00848672    0.0132879
      25.9292  1.75618e-05   4.8124e-06  1.79107e-05  4.24035e-06 -2.26901e-07  2.66356e-07  1.24337e-07  5.03235e-05  9.82777e-09  4.32663e-09   1.0023e-08  5.61087e-09 -1.51775e+12    0.0194907   0.00797894    0.0107893
      25.8092  2.46532e-05  1.26309e-05  2.39681e-05  6.47906e-06  9.51579e-07  1.18968e-07   -2.467e-08  5.65866e-05   1.1551e-08   9.5077e-09    1.123e-08  7.17753e-09   5.2356e+12     0.007191  -0.00130868    0.0100791
      25.6891 -6.16973e-05 -2.41358e-05 -6.38555e-05 -1.17158e-05   5.0773e-07   2.6832e-07  3.05722e-07  4.76699e-05 -2.42053e-08 -1.52123e-08 -2.50521e-08  -1.0867e-08  2.29782e+12    0.0133969    0.0134066   0.00705817
       25.569  3.04655e-05  8.48487e-06  3.14988e-05  4.85793e-06  -9.9601e-07  -4.7697e-07 -1.45129e-07  4.05115e-05  1.00091e-08  4.47829e-09  1.03485e-08  3.77313e-09 -3.70774e+12   -0.0196717  -0.00526115   0.00498401
      25.4489 -0.000196298 -7.91529e-05 -0.000193801 -3.75921e-05 -8.67662e-07  1.16992e-07  2.21795e-07  4.87748e-05 -5.40105e-08  -3.4987e-08 -5.33237e-08 -2.44512e-08 -2.65682e+12   0.00398596   0.00664708   0.00498717
      25.3288  5.63824e-05  2.54847e-05  5.98769e-05  1.24829e-05 -5.83037e-07 -2.81193e-07 -1.22653e-07  5.58634e-05  1.29935e-08  9.43481e-09  1.37988e-08  6.80005e-09 -1.46851e+12  -0.00791399  -0.00303885   0.00474815
      25.2087   8.8755e-05  2.77221e-05  8.01129e-05  1.80602e-05  1.75607e-06  2.12471e-07  8.83612e-09  9.98511e-05  1.71331e-08  8.59673e-09  1.54649e-08  8.24049e-09  3.63822e+12   0.00493991  0.000180995   0.00705733
      25.0887  0.000272766    0.0001062  0.000277519  5.60829e-05   5.1669e-07 -6.19438e-07 -3.60662e-07  6.03183e-05    4.411e-08  2.75884e-08  4.48786e-08  2.14356e-08  8.80542e+11   -0.0118975  -0.00610757   0.00354531
      24.9686 -0.000162427 -6.46535e-05  -0.00015819 -3.29522e-05 -1.36083e-06 -1.27428e-07  2.67058e-08  4.71224e-05 -2.20064e-08 -1.40712e-08 -2.14323e-08 -1.05513e-08 -1.90764e+12  -0.00202181  0.000373906   0.00230471
      24.8485  0.000201838  7.47585e-05  0.000198539  3.73537e-05  5.37818e-07  3.21071e-07  7.02673e-08  5.00078e-05  2.29128e-08  1.36326e-08  2.25383e-08  1.00211e-08  6.20163e+11   0.00420857  0.000813394   0.00203466
      24.7284  7.75275e-05  3.24302e-05  9.58453e-05  1.63033e-05 -8.11697e-08 -3.17373e-07 -8.83982e-08  6.11142e-05  7.37494e-09  4.95552e-09  9.11746e-09  3.66485e-09 -7.69917e+10   -0.0034369 -0.000846058   0.00206905
      24.6083 -0.000106407 -4.21501e-05 -0.000104527 -1.88136e-05 -1.23729e-06 -4.19396e-07 -3.89083e-07  9.94311e-05  -8.4829e-09  -5.3976e-09   -8.333e-09   -3.544e-09 -9.65393e+11  -0.00375215  -0.00307897   0.00280104
      24.4883  0.000102563  5.11332e-05  0.000114564  2.68666e-05  3.08938e-07 -3.68482e-07 -1.04425e-07  0.000123793  6.85295e-09  5.48797e-09  7.65481e-09  4.24151e-09  1.98284e+11  -0.00272361 -0.000683276   0.00290212
      24.3682  0.000132603  4.46788e-05  0.000121556  2.42648e-05  4.09738e-06 -6.15594e-07 -5.35828e-07   0.00016016  7.42671e-09  4.01939e-09  6.80801e-09  3.21081e-09  2.16328e+12  -0.00375913  -0.00289898   0.00312275
      24.2481 -0.000144205 -5.06333e-05 -0.000128398 -2.75096e-05 -4.50817e-06 -1.28042e-06 -5.80782e-07  0.000241102 -6.77053e-09 -3.81846e-09  -6.0284e-09 -3.05135e-09 -1.95793e+12  -0.00646012   -0.0025982   0.00391032
       24.128 -0.000167139 -5.84744e-05 -0.000157973 -3.63333e-05 -4.33409e-06 -6.31295e-07 -3.69344e-07  0.000209774 -6.57908e-09 -3.69704e-09 -6.21828e-09 -3.37854e-09 -1.54842e+12  -0.00263156  -0.00136627   0.00282975
      24.0079  -4.8239e-05 -3.66246e-05 -6.63144e-05 -7.52763e-06   7.6241e-06  9.17908e-07  5.00028e-07  0.000239857 -1.59212e-09 -1.94153e-09 -2.18869e-09 -5.86869e-10  2.24066e+12   0.00316134   0.00152953   0.00269107
      23.8878 -7.76206e-06 -5.22723e-06  2.48217e-07 -1.49105e-06 -1.74409e-06  1.38995e-06  1.29356e-06  0.000266775 -2.14826e-10 -2.32364e-10  6.86976e-12 -9.74725e-11 -4.21654e+11   0.00395541    0.0032721   0.00249055
      23.7678   0.00043199  0.000171234  0.000441851  7.90922e-05  4.28131e-06 -1.19955e-06  -8.7451e-07  0.000224359  1.00268e-08  6.38351e-09  1.02557e-08  4.33582e-09   8.5146e+11  -0.00282045  -0.00182925   0.00174311
      23.6477  0.000115111  3.32042e-05  9.39249e-05  2.01184e-05 -3.98705e-07  1.00267e-06  4.62255e-07  0.000296204  2.24093e-09   1.0382e-09   1.8285e-09  9.24967e-10 -6.52293e+10   0.00194797  0.000799604   0.00191481
      23.5276 -0.000144609 -5.88142e-05 -0.000127951 -3.29026e-05 -6.71559e-06 -1.77739e-06 -9.48681e-07  0.000176199 -2.36144e-09 -1.54252e-09 -2.08942e-09 -1.26883e-09 -9.03813e+11  -0.00285332  -0.00135706  0.000948063
      23.4075  0.000778371  0.000302008  0.000763636   0.00014833  4.78288e-06 -3.63674e-06 -2.34805e-06  0.000368754  1.06632e-08  6.64472e-09  1.04613e-08  4.79833e-09   5.2953e+11  -0.00482409  -0.00277772   0.00165148
      23.2874 -0.000416032 -0.000161463 -0.000386772 -8.10037e-05 -4.97306e-06  5.28607e-07  7.23503e-07  0.000325766 -4.78179e-09 -2.98049e-09 -4.44548e-09 -2.19835e-09 -4.52933e+11  0.000579424  0.000707814   0.00121499
      23.1673  0.000292481  0.000125216  0.000333745  5.44992e-05  7.04839e-08  2.75792e-06  2.15844e-06  0.000340948  2.82081e-09  1.93945e-09  3.21877e-09  1.24098e-09  5.28096e+09     0.002498    0.0017464   0.00105901
      23.0473 -0.000120027 -5.70517e-05 -0.000113765 -2.74349e-05 -9.37095e-07 -1.39959e-06  3.35758e-07  0.000352743 -9.71432e-10 -7.41545e-10 -9.20748e-10 -5.24208e-10 -5.77591e+10  -0.00104754  0.000224672  0.000913173
      22.9272  0.000165737  5.10864e-05  0.000122103  2.70162e-05  5.97582e-06  1.89155e-06  1.17185e-06  0.000494651  1.12579e-09  5.57278e-10  8.29407e-10  4.33212e-10  3.03007e+11   0.00116997  0.000648524   0.00106625
      22.8071 -0.000937383 -0.000353901 -0.000883685 -0.000165551 -1.09764e-05  2.76954e-07  3.11241e-07  0.000258949 -5.34456e-09 -3.24038e-09  -5.0384e-09 -2.22808e-09 -4.57861e+11   0.00014156  0.000142458  0.000464775
       22.687 -0.000484198 -0.000178056 -0.000487309 -8.53994e-05 -1.69638e-05  4.17826e-06  3.46708e-06   0.00049364 -2.31751e-09 -1.36857e-09  -2.3324e-09 -9.64778e-10 -5.82132e+11   0.00176492    0.0013125  0.000737119
      22.5669  -0.00121707 -0.000504983  -0.00123554 -0.000245246 -5.67371e-05  1.11978e-06  2.29888e-06  8.17849e-05 -4.89067e-09 -3.25862e-09  -4.9649e-09 -2.32592e-09 -1.60174e+12  0.000390897  0.000719807  0.000101587
      22.4468   0.00010146  7.37093e-05  0.000108196  2.78106e-05  9.09109e-06 -7.52455e-07  1.15701e-06   0.00031303  3.42334e-10  3.99369e-10  3.65061e-10   2.2145e-10   2.1114e+11 -0.000217067  0.000299638  0.000323365
      22.3268  0.000213279  0.000100857  0.000233342  6.43721e-05  3.00745e-05  4.29288e-06  4.69808e-06  0.000235843  6.04306e-10  4.58883e-10  6.61153e-10  4.30411e-10  5.74628e+11   0.00102348   0.00100638  0.000202877
      22.2067  7.38051e-05  3.66011e-05  8.95477e-05  3.63361e-05 -3.38324e-05   4.5522e-06  5.24528e-06  0.000340738  1.75631e-10  1.39858e-10  2.13093e-10  2.04031e-10 -5.31809e+11  0.000896966  0.000929359  0.000243842
      22.0866  0.000436744  0.000186936  0.000405601  9.90206e-05  3.71607e-05 -2.96702e-07 -1.01915e-06  0.000310609  8.72965e-10  5.99976e-10  8.10716e-10  4.66986e-10  4.80556e+11 -4.83172e-05 -0.000149365  0.000185046
      21.9665  -0.00264589  -0.00105911  -0.00259909 -0.000509253 -1.56775e-05  -3.3656e-06 -2.99825e-06  0.000572697 -4.44272e-09 -2.85549e-09 -4.36414e-09 -2.01738e-09 -1.66792e+11 -0.000452985 -0.000363475  0.000283881
      21.8464     0.002519  0.000994725   0.00234552  0.000524815  7.26359e-05 -5.28773e-06 -2.43519e-06  0.000749307  3.55358e-09  2.25317e-09  3.30884e-09  1.74656e-09  6.35757e+11  -0.00058818 -0.000244209  0.000309109
      21.7264   0.00154915  0.000582716   0.00150861   0.00031073 -6.67207e-05  4.28716e-06  2.95446e-06  0.000590041   1.8363e-09  1.10906e-09  1.78824e-09  8.68843e-10 -4.80445e+11  0.000394157  0.000245088  0.000202611
      21.6063   0.00120791  0.000539848   0.00127382  0.000231807  3.07718e-05 -1.85866e-05 -1.30321e-05  0.000928562  1.20323e-09  8.63426e-10  1.26889e-09  5.44646e-10  1.82298e+11  -0.00141245  -0.00089434  0.000265809
      21.4862   0.00244258  0.000964895   0.00252261  0.000483905  5.19131e-05  4.25009e-08  1.44344e-06   0.00126726  2.04495e-09  1.29701e-09  2.11195e-09  9.55508e-10   2.5302e+11  2.66945e-06  8.19464e-05  0.000302158
      21.3661  4.61474e-05 -2.12264e-05  0.000204874  1.72834e-05 -1.04552e-05  -5.6326e-06 -6.66244e-06   0.00187352  3.24755e-11 -2.39832e-11  1.44177e-10  2.86841e-11 -4.19236e+10 -0.000292425 -0.000312911  0.000372361
       21.246   0.00344371   0.00136248   0.00329676  0.000675261  3.13707e-05 -3.37069e-06 -8.05955e-07    0.0025487  2.03734e-09  1.29414e-09   1.9504e-09  9.42056e-10  1.03492e+11 -0.000144644 -3.13156e-05  0.000421928
      21.1259   0.00336415   0.00138705     0.003364   0.00065012 -1.14769e-07 -1.38575e-05 -4.17238e-06    0.0028184  1.67339e-09  1.10768e-09  1.67331e-09  7.62512e-10 -3.11505e+08 -0.000491529 -0.000134126   0.00038856
      21.0059  0.000182807  2.93607e-05  0.000121448  2.14003e-05  0.000158056   8.0409e-06 -3.28709e-06   0.00297834  7.64633e-11  1.97161e-11  5.07982e-11  2.11045e-11  3.52951e+11  0.000235766 -8.74243e-05  0.000341732
      20.8858   0.00183548  0.000653031   0.00183324  0.000369423  2.57098e-05  1.68245e-05  4.75786e-06   0.00333258  6.45662e-10  3.68785e-10  6.44873e-10  3.06365e-10  4.72351e+10  0.000407773  0.000104694  0.000318482
      20.7657   0.00496743   0.00206553   0.00487285   0.00103095   5.9296e-05  9.77735e-06  1.14422e-05   0.00333905  1.46973e-09  9.81102e-10  1.44175e-09  7.19061e-10  8.96313e+10  0.000195894  0.000208324  0.000265627
      20.6456   0.00317164   0.00119794   0.00289383  0.000603995  2.59394e-06  4.39326e-07 -2.51113e-06   0.00426028  7.89406e-10  4.78649e-10  7.20259e-10  3.54353e-10    3.226e+09  7.27612e-06 -3.78272e-05  0.000282339
      20.5255  -0.00483398  -0.00201089  -0.00479879 -0.000902678 -0.000157604 -2.42839e-05 -1.18416e-05   0.00389624 -1.01225e-09 -6.75972e-10 -1.00488e-09 -4.45515e-10 -1.61267e+11 -0.000332468   -0.0001476  0.000215108
      20.4054   0.00380423   0.00149723   0.00344899  0.000759275  5.97726e-05  9.12967e-06   7.5122e-07   0.00431688  6.70308e-10  4.23491e-10  6.07714e-10  3.15297e-10  5.03216e+10  0.000103335  7.74762e-06  0.000198497
      20.2854  -0.00174188 -0.000539721  -0.00156628 -0.000253067  0.000172822  4.36282e-05  1.97831e-05   0.00451916 -2.58292e-10  -1.2847e-10 -2.32253e-10 -8.84298e-11   1.1971e+11  0.000408229  0.000168833    0.0001731
      20.1653   0.00222677   0.00108956   0.00229391  0.000487205  0.000359544  4.02602e-05  3.61496e-05    0.0044347  2.77915e-10  2.18281e-10  2.86295e-10  1.43279e-10  2.04909e+11  0.000311439   0.00025528  0.000141613
      20.0452 -0.000417806 -0.000136983 -0.000805626 -0.000131562   4.3776e-06 -3.62798e-05 -3.68633e-05   0.00444242  -4.3895e-11 -2.31009e-11 -8.46396e-11 -3.25659e-11  2.05271e+09 -0.000232025 -0.000215416  0.000118273
      19.9251   -0.0105544  -0.00416409   -0.0103456  -0.00217724 -0.000360669  2.41672e-05  1.32028e-05   0.00434201 -9.33551e-10 -5.91201e-10 -9.15083e-10 -4.53699e-10 -1.39149e+11  0.000127777  6.38442e-05  9.64686e-05
       19.805   0.00702174   0.00272374   0.00691592   0.00136392  0.000321232  0.000105633  8.62956e-05    0.0040949  5.22968e-10  3.25609e-10  5.15087e-10  2.39296e-10  1.01971e+11  0.000461764  0.000345335  7.59299e-05
       19.685   0.00200076  0.000707039   0.00155566   0.00035331  1.55753e-05 -4.59573e-05 -1.06844e-05   0.00435387  1.25491e-10  7.11793e-11  9.75741e-11  5.21977e-11  4.06803e+09 -0.000166099 -3.53823e-05  6.73835e-05
      19.5649   0.00622359   0.00223399   0.00618044    0.0012032 -0.000166867  1.79502e-05   1.4845e-05   0.00295352  3.28784e-10  1.89422e-10  3.26504e-10  1.49706e-10 -3.58602e+10  5.36397e-05  4.06834e-05  3.81449e-05
      19.4448  -0.00356297  -0.00128161  -0.00380759 -0.000688174 -8.89461e-05 -2.72684e-05 -1.31229e-05   0.00384171 -1.58561e-10 -9.15398e-11 -1.69447e-10 -7.21235e-11 -1.57276e+10 -6.73754e-05 -2.97636e-05   4.1424e-05
