Temperature = 300K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1
      30.6125      39.3817      15.3894      38.4805      7.63786      3.61182     0.182781      0.10377      73810.3      23.9634      15.0519      23.4151      11.0111      9669.88       756.39      426.475  4.77613e+08
      30.4924      44.7982      17.5053      43.7699      8.68816      4.16595     0.210377     0.119455      84515.5      22.7532      14.2909      22.2309      10.4543      9172.21      718.697      405.556  4.53781e+08
      30.3723      50.9856      19.9221      49.8114       9.8879      4.80799     0.242288     0.137594      96704.2      21.6165      13.5762      21.1187      9.93135      8705.42      683.297      385.897  4.30882e+08
      30.2522      58.0434      22.6788      56.7024      11.2564      5.55098     0.279129      0.15854       110546      20.5436      12.9016       20.069      9.43778       8265.4      649.878      367.326  4.08894e+08
      30.1321      66.0446      25.8037      64.5137      12.8077      6.40593     0.321438     0.182594       126318      19.5154      12.2552      19.0631      8.96478      7844.17      617.822      349.497  3.87816e+08
       30.012      75.0618      29.3254      73.3162       14.556      7.38435     0.369748     0.210069       144193      18.5185      11.6284      18.0879      8.50624      7436.18      586.703      332.169  3.67631e+08
       29.892      85.1508      33.2654      83.1642      16.5121      8.49646      0.42451     0.241225       164553       17.541      11.0139      17.1317      8.05664       7036.4      556.126       315.12  3.48328e+08
      29.7719      96.6382      37.7512       94.376      18.7392      9.78137     0.487662     0.277156       187662      16.6235      10.4372      16.2343      7.63468      6661.78      527.433      299.112  3.29849e+08
      29.6518      109.509      42.7768      106.937      21.2343      11.2438     0.559363     0.317959       213927      15.7311      9.87635      15.3617      7.22434      6297.74      499.482      283.499  3.12191e+08
      29.5317      123.967      48.4223      121.046      24.0373      12.9125     0.640992     0.364421       243708      14.8727      9.33681      14.5222       6.8296      5947.91      472.562      268.447  2.95321e+08
      29.4116      140.095      54.7194      136.784      27.1639      14.8038      0.73332     0.416961       277613      14.0381      8.81234      13.7062      6.44589      5608.06      446.345       253.77  2.79218e+08
      29.2916      158.445      61.8833      154.687       30.721      16.9869     0.839634     0.477505       315945      13.2616      8.32438      12.9471       6.0889      5292.28      421.955      240.108  2.63823e+08
      29.1715      180.073      70.3271      175.788      34.9136      19.5928     0.966313     0.549636       359386      12.5902      7.90244      12.2906       5.7802      5020.13      400.954      228.351  2.49084e+08
      29.0514      202.991      79.2735      198.144       39.356      22.4096      1.10286     0.627403       408554      11.8565      7.44147      11.5734      5.44297      4722.24      377.833      215.369  2.35098e+08
      28.9313      228.755      89.3307      223.275      44.3501      25.6258      1.25839     0.716001       464185       11.163      7.00578      10.8956      5.12422      4441.06      355.967      203.082  2.21764e+08
      28.8112      259.593      101.367      253.352      50.3273      29.5193      1.44643       0.8231       526644      10.5844      6.64219      10.3299      4.85823       4207.4      337.829      192.899  2.09001e+08
      28.6911      291.806      113.941      284.768      56.5712      33.6743      1.64643     0.937074       597613      9.94174      6.23852      9.70196      4.56292      3947.34      317.517       181.46  1.96918e+08
      28.5711       329.29       128.57      321.321      63.8362      38.5731      1.88175      1.07119       677260      9.37507      5.88255      9.14818      4.30251       3718.7      299.658      171.403  1.85389e+08
       28.451      370.485      144.647      361.489      71.8205      44.0522      2.14436      1.22086       767155      8.81513      5.53085      8.60107      4.04522      3492.83      281.961      161.423   1.7444e+08
      28.3309      418.113      163.234      407.924      81.0509      50.4752      2.45156      1.39597       868030       8.3147      5.21651      8.11208      3.81527      3291.49      266.182      152.523  1.64011e+08
      28.2108      468.955      183.073       457.49      90.9044       57.471      2.78521      1.58623       981541      7.79494      4.89011      7.60436      3.57651      3082.29      249.714      143.214  1.54135e+08
      28.0907      524.851      204.883      511.976      101.737      65.2974      3.15756      1.79852  1.10882e+06      7.29256      4.57465      7.11367      3.34575      2880.25       233.77       134.19  1.44762e+08
      27.9706      590.975      230.683      576.426      114.551      74.6631      3.60231      2.05224  1.25195e+06      6.86451      4.30584      6.69552      3.14911      2708.65      220.237      126.534   1.3583e+08
      27.8506      665.166      259.628      648.732      128.928      85.3455       4.1085      2.34096  1.41238e+06      6.45955      4.05155      6.29996      2.96309       2546.5      207.424      119.278  1.27359e+08
      27.7305      741.023      289.222      722.656      143.628      96.5316      4.63667      2.64241  1.59359e+06      6.01687      3.77364      5.86773      2.75981      2368.93      193.315      111.266  1.19374e+08
      27.6104      831.684      324.589      810.997      161.195      110.037      5.27351      3.00576  1.79659e+06      5.64675      3.54127      5.50629      2.58983      2220.98      181.569        104.6  1.11779e+08
      27.4903      933.608      364.347      910.302      180.944      125.465      5.99949      3.42001  2.02387e+06      5.30079      3.32407      5.16847      2.43096      2082.81      170.582      98.3589  1.04589e+08
      27.3702      1046.71      408.464      1020.49      202.859      142.884       6.8168      3.88667  2.27743e+06      4.97023      3.11657      4.84572      2.27918      1950.91      160.071      92.3816   9.7794e+07
      27.2501      1171.71      457.216      1142.25      227.078      162.481      7.73419      4.41043  2.56155e+06      4.65347      2.91774      4.53647      2.13374      1824.68      149.986      86.6405  9.13801e+07
      27.1301      1307.56      510.199      1274.57      253.399      184.196       8.7479      4.98942  2.87916e+06      4.34373      2.72334      4.23414      1.99156      1701.35      140.106       81.007  8.53347e+07
        27.01      1454.97      567.681      1418.13      281.957      208.216      9.86616      5.62831  3.23401e+06      4.04327      2.53479       3.9409      1.85364      1581.84      130.504      75.5251  7.96374e+07
      26.8899      1617.93      631.231      1576.83      313.529      235.237      11.1214      6.34542  3.63004e+06      3.76147      2.35796       3.6659      1.72431       1469.9      121.493      70.3754  7.42624e+07
      26.7698      1801.14      702.668      1755.22      349.022      266.092      12.5511      7.16239  4.06997e+06      3.50348      2.19607      3.41415       1.6059      1367.57      113.244      65.6578   6.9188e+07
      26.6497      2009.59       783.94      1958.16      389.401      301.722      14.1987       8.1041  4.55508e+06      3.27076      2.05005      3.18706       1.4991      1275.45       105.81       61.404  6.43969e+07
      26.5297      2228.86      869.428      2171.61      431.877       340.05      15.9657      9.11428  5.09593e+06      3.03566      1.90255       2.9577      1.39123      1182.34      98.2686      57.0811  5.98947e+07
      26.4096      2485.13      969.336      2421.07       481.52       385.39       18.052      10.3077  5.69351e+06      2.83261      1.77516      2.75959      1.29806      1102.16      91.7736      53.3582   5.5645e+07
      26.2895      2758.75         1076      2687.38       534.52      434.843      20.3219      11.6055   6.3572e+06      2.63181       1.6492      2.56372      1.20593      1022.87      85.3309      49.6591  5.16564e+07
      26.1694      3058.78      1192.94      2979.35      592.632      490.079      22.8502      13.0521  7.09538e+06      2.44249      1.53045      2.37906      1.11908      948.214      79.2508      46.1644  4.79114e+07
      26.0493      3390.24      1322.14      3301.89      656.833      552.197      25.6859      14.6751  7.91348e+06      2.26619      1.41988      2.20713      1.03822      878.795      73.5867      42.9058  4.43974e+07
      25.9292      3753.02      1463.53      3654.85      727.096      621.473      28.8414      16.4812  8.81549e+06      2.10023       1.3158      2.04529       0.9621      813.526      68.2496       39.832  4.11037e+07
      25.8092       4153.5       1619.6      4044.45      804.658      699.333      32.3785      18.5062  9.81547e+06      1.94608      1.21913      1.89499     0.891404      752.995      63.2903      36.9729  3.80183e+07
      25.6891      4586.02      1788.14      4465.17      888.423       785.15      36.2675      20.7328  1.09134e+07      1.79921      1.12703       1.7518     0.824055      695.379      58.5582      34.2415  3.51326e+07
       25.569      5061.99       1973.6       4928.1      980.596      881.321      40.6148      23.2226  1.21232e+07      1.66305      1.04166      1.61906     0.761623      642.047      54.1695      31.7058  3.24331e+07
      25.4489      5578.77      2174.95      5430.66      1080.67      987.823      45.4145      25.9726  1.34523e+07      1.53498     0.961368      1.49423     0.702905       591.94      50.0368      29.3153   2.9911e+07
      25.3288      6148.24      2396.81      5984.39      1190.94      1107.32      50.7882      29.0515  1.49134e+07      1.41688     0.887334      1.37912     0.648766      545.805      46.2246      27.1081  2.75553e+07
      25.2087      6762.13      2635.96      6581.24      1309.82      1238.82      56.6851      32.4304  1.65054e+07      1.30535     0.817421      1.27043     0.597641      502.279      42.6194      25.0183  2.53583e+07
      25.0887      7424.19      2893.85      7224.83      1438.01       1383.6      63.1592      36.1427  1.82493e+07      1.20059     0.751759      1.16835     0.549625      461.442      39.2294      23.0509  2.33107e+07
      24.9686      8143.95      3174.19      7924.43      1577.37      1544.12       70.322       40.247  2.01415e+07      1.10338     0.690833      1.07364     0.505074      423.604      36.0817      21.2222  2.14029e+07
      24.8485      8919.02      3476.06      8677.68      1727.43       1720.6      78.1706      44.7488  2.21997e+07      1.01249     0.633877     0.985097     0.463426      388.273      33.1357      19.5087  1.96272e+07
      24.7284      9751.23      3800.15      9486.37      1888.55      1914.15      86.7542      49.6721  2.44355e+07     0.927604     0.580684     0.902408      0.42453      355.313      30.3813      17.9048  1.79758e+07
      24.6083      10650.7       4150.4      10360.3      2062.68       2127.6      96.1978      55.0898  2.68646e+07     0.849086     0.531488     0.825934     0.388557       324.87      27.8317      16.4185  1.64413e+07
      24.4883        11609      4523.52      11291.2      2248.19      2360.08      106.451      60.9727  2.94823e+07     0.775676     0.485496     0.754443     0.354928      296.436      25.4449      15.0254  1.50172e+07
      24.3682      12638.7      4924.41      12291.4      2447.51      2615.12      117.674      67.4112  3.23224e+07     0.707855     0.443009     0.688403     0.323863      270.199      23.2377      13.7358  1.36965e+07
      24.2481      13755.2      5359.07      13375.7      2663.64      2897.11      130.045       74.513  3.53865e+07     0.645817     0.404149     0.628001     0.295449      246.234      21.2177      12.5543  1.24729e+07
       24.128      14940.9      5820.63      14527.1      2893.14      3203.41      143.445      82.2075  3.86862e+07     0.588117     0.368009     0.571829     0.269026       223.97      19.3368       11.453  1.13414e+07
      24.0079      16196.1      6309.19      15745.8      3136.09      3535.25      157.923        90.52  4.22278e+07     0.534548      0.33446     0.519685     0.244496      203.326      17.5888      10.4282  1.02965e+07
      23.8878      17517.2      6823.35      17028.2      3391.77      3892.96      173.474      99.4538  4.60163e+07     0.484813     0.303315      0.47128     0.221725      184.185      15.9642      9.47458  9.33253e+06
      23.7678      18917.5      7368.27      18387.3      3662.78      4280.86      190.297      109.119  5.00299e+07     0.439088     0.274684     0.426782     0.200793      166.612      14.4694      8.59623  8.44406e+06
      23.6477      20391.7      7941.89      19817.9      3948.06      4699.12      208.377      119.509  5.42952e+07     0.396977     0.248319     0.385807     0.181517      150.451      13.0916      7.78567  7.62607e+06
      23.5276      21944.2      8545.97      21324.3      4248.51      5150.29      227.813      130.688  5.88175e+07     0.358347     0.224135     0.348224     0.163836      135.648      11.8268      7.04066   6.8739e+06
      23.4075      23538.5      9166.17      22870.9         4557      5626.83       248.28      142.455  6.35616e+07     0.322463     0.201672     0.313317     0.147414      121.914      10.6504      6.34688  6.18347e+06
      23.2874      25213.3      9817.63      24495.3      4881.06      6139.68       270.23       155.09  6.85274e+07     0.289797     0.181226     0.281544     0.132467      109.432       9.5789       5.7143  5.55009e+06
      23.1673      26917.8      10480.6      26148.1      5210.83      6677.56       293.18      168.292  7.37038e+07     0.259606     0.162331     0.252182     0.118653      97.9099      8.58747      5.12821  4.97015e+06
      23.0473      28647.6      11153.2      27825.1       5545.5      7240.43      317.109      182.066  7.90081e+07     0.231858     0.144967     0.225201      0.10596       87.335       7.6753       4.5883  4.43975e+06
      22.9272      30448.8      11853.6        29571      5893.92       7841.6      342.567      196.735  8.45002e+07     0.206828     0.129306     0.200866    0.0945106       77.812      6.85209      4.10049  3.95504e+06
      22.8071      32223.2      12543.4      31290.4      6237.16      8456.41       368.51      211.682  9.01436e+07     0.183723      0.11485     0.178405    0.0839434      69.0315      6.09117      3.64901  3.51322e+06
       22.687        34041        13250      33051.5      6588.76      9104.73      395.759      227.393  9.58796e+07      0.16293     0.101842     0.158194    0.0744348      61.1437      5.40604      3.24201  3.11097e+06
      22.5669      35858.9      13956.6      34812.2      6940.37      9775.95      423.862      243.596  1.01729e+08     0.144095    0.0900606     0.139889    0.0658226      54.0095       4.7849      2.87256  2.74561e+06
      22.4468      37620.8      14641.2      36518.1      7281.07        10455      452.185      259.925  1.07551e+08     0.126936    0.0793281     0.123215    0.0579776      47.5188       4.2184      2.53517  2.41463e+06
      22.3268      39312.9      15298.5      38155.8      7608.28      11138.1      480.504      276.268  1.13233e+08      0.11139     0.069606     0.108111    0.0508711      41.6472      3.70466      2.22881  2.11536e+06
      22.2067      40910.1      15918.8      39700.9      7917.06      11817.7      508.524      292.456  1.18685e+08     0.097352    0.0608281    0.0944745    0.0444551      36.3531       3.2403      1.95153  1.84528e+06
      22.0866      42357.5      16480.7      41100.2      8196.85      12476.6      535.512      308.045  1.23812e+08    0.0846643    0.0528952    0.0821512    0.0386568      31.5749      2.82013       1.7003  1.60209e+06
      21.9665      43690.6        16998      42388.1      8454.44      13124.5      561.873      323.294  1.28468e+08     0.073361    0.0458287    0.0711741    0.0334919      27.3254      2.44556      1.47606  1.38351e+06
      21.8464      44689.5      17385.2      43351.6      8647.43      13691.3      584.679      336.472  1.32534e+08    0.0630439    0.0393797    0.0611565    0.0287783      23.4516      2.10319       1.2708  1.18772e+06
      21.7264      45447.8      17678.8      44081.3      8793.76      14202.6      604.945      348.227  1.35782e+08    0.0538719    0.0336471    0.0522522    0.0245886      20.0141       1.7986      1.08794  1.01267e+06
      21.6063      45850.9      17834.1      44466.4      8871.42      14617.3      620.985      357.546  1.37908e+08    0.0456734    0.0285236    0.0442942     0.020844      16.9467      1.52607     0.924104       856654
      21.4862        45715      17779.8      44328.6      8844.73      14868.5      630.059      362.841  1.38703e+08    0.0382731    0.0238996    0.0371124    0.0174646      14.1818      1.27974     0.775795       717996
      21.3661      45144.1      17556.2      43769.1      8733.94        14982      633.216      364.746   1.3798e+08    0.0317694    0.0198363    0.0308018    0.0144951      11.7567      1.06311     0.645176       595030
       21.246      43947.1      17089.3      42602.7      8501.99      14883.3      627.423      361.486  1.35318e+08    0.0259996    0.0162321    0.0252043    0.0118611      9.60883     0.870687     0.528984       486416
      21.1259      42127.7      16380.4      40833.3      8149.65      14561.6      612.272      352.827  1.30564e+08     0.020955    0.0130812    0.0203112   0.00955855      7.73458      0.70231     0.427159       390789
      21.0059        39437      15332.9        38220      7628.83      13913.8      583.501      336.328  1.23218e+08    0.0164954    0.0102962    0.0159864   0.00752338      6.08045      0.55327     0.336886       307049
      20.8858      35787.3      13912.7        34678      6922.49      12888.8      539.118      310.816  1.12815e+08    0.0125888    0.0078569    0.0121986   0.00574087       4.6341     0.422552     0.257581       234073
      20.7657      31105.9      12091.7      30137.4      6016.71      11437.2      477.146      275.146  9.88655e+07   0.00920341   0.00574341   0.00891687    0.0041965       3.3833      0.30915     0.188665       170803
      20.6456      25290.2      9830.11      24499.3      4891.56      9495.09       395.09       227.88  8.08198e+07   0.00629461   0.00392773   0.00609775   0.00286979      2.31095     0.211606     0.129283       116274
      20.5255      18025.6      7005.81      17459.3      3486.32      6910.39      286.793      165.442  5.80813e+07   0.00377461   0.00235504   0.00365604   0.00172067      1.38378     0.126975    0.0776646      69617.2
      20.4054      9238.25      3590.22      8946.83      1786.69      3616.14      149.662      86.3599   3.0033e+07   0.00162779   0.00101549   0.00157644   0.00074194     0.595778    0.0547799    0.0335439      29980.9
      20.2854     -1236.29     -480.361     -1196.91     -239.064     -496.711     -20.5382      -11.857 -4.06173e+06 -0.000183321  -0.00011434 -0.000177482 -8.35368e-05   -0.0673319  -0.00621466  -0.00381098     -3377.25
      20.1653     -13600.3     -5284.38     -13166.9     -2630.02     -5560.94     -229.017     -132.216 -4.49383e+07  -0.00169741  -0.00105867  -0.00164332 -0.000773447    -0.620216   -0.0572906   -0.0351639     -31141.5
      20.0452     -28040.9     -10894.2     -27143.4     -5422.32     -11712.5     -481.042     -277.777 -9.33896e+07    -0.002946   -0.0018372  -0.00285171  -0.00134221      -1.0748   -0.0994882   -0.0611337     -53955.3
      19.9251     -44794.2     -17401.4     -43353.8     -8661.47     -19118.9     -783.151     -452.322 -1.50257e+08  -0.00396211  -0.00247058  -0.00383471   -0.0018049     -1.44352    -0.133903   -0.0823762       -72397
       19.805     -63836.8     -24796.7     -61774.8     -12343.1     -27843.1     -1137.47      -657.12 -2.16297e+08  -0.00475447  -0.00296432   -0.0046009  -0.00216556     -1.72967    -0.160798   -0.0990367     -86997.1
       19.685     -85743.1     -33302.6     -82960.6     -16577.9     -38225.3     -1557.45     -899.977  -2.9266e+08  -0.00537797  -0.00335266  -0.00520344   -0.0024492     -1.95383    -0.182031    -0.112246     -98231.7
      19.5649      -110524     -42923.6      -106920     -21368.1     -50369.2     -2046.76     -1183.05 -3.80288e+08  -0.00583883  -0.00363953  -0.00564846  -0.00265871     -2.11832    -0.197789    -0.122107      -106533
      19.4448      -138372     -53733.6      -133839     -26750.8     -64471.6     -2612.74     -1510.61 -4.80205e+08  -0.00615789  -0.00383795  -0.00595617  -0.00280359     -2.23096    -0.208765    -0.129035      -112288
      19.3247      -170048     -66027.2      -164451     -32872.9     -81020.7      -3274.7      -1893.8 -5.93519e+08  -0.00637575  -0.00397324   -0.0061659  -0.00290236     -2.30684    -0.216337    -0.133873      -115838
      19.2046      -204558     -79419.8      -197794     -39542.3     -99666.5     -4017.54     -2324.05 -7.22353e+08  -0.00646279    -0.004027  -0.00624908  -0.00294156     -2.33492    -0.219459    -0.135967      -117531
      19.0845      -243629     -94579.3      -235534     -47092.8      -121413     -4880.72     -2824.26 -8.66953e+08  -0.00648694  -0.00404154   -0.0062714  -0.00295211     -2.34042     -0.22046    -0.136749      -117613
      18.9645      -286984      -111399      -277402     -55470.2      -146303     -5865.47     -3394.75 -1.02945e+09  -0.00644085  -0.00401232   -0.0062258   -0.0029307     -2.32054    -0.219069    -0.136047      -116355
      18.8444      -334661      -129893      -323433     -64682.5      -174545     -6978.54     -4040.28 -1.20943e+09  -0.00633186  -0.00394392  -0.00611942  -0.00288068     -2.27801    -0.215531    -0.134009      -113983
      18.7243      -386269      -149907      -373247     -74652.9      -206129     -8219.34     -4759.74 -1.40961e+09  -0.00616203  -0.00383766  -0.00595429  -0.00280299     -2.21361    -0.209909    -0.130671      -110712
      18.6042      -441915      -171486      -426945     -85403.8      -241317     -9596.64     -5558.82 -1.62794e+09  -0.00594497    -0.003702  -0.00574358  -0.00270384     -2.13238    -0.202664    -0.126314      -106714
      18.4841      -503953      -195540      -486797     -97387.5      -281674     -11170.3     -6472.14 -1.86962e+09  -0.00571803  -0.00356021  -0.00552337  -0.00260022     -2.04804    -0.195084    -0.121737      -102142
       18.364      -569167      -220819      -549695      -109985      -325634     -12878.7     -7464.19  -2.1319e+09  -0.00544767  -0.00339144   -0.0052613   -0.0024769     -1.94823    -0.185999    -0.116209     -97152.8
       18.244      -639039      -247902      -617070      -123480      -374299     -14762.6     -8558.68 -2.41654e+09   -0.0051604  -0.00321218    -0.004983  -0.00234592     -1.84269    -0.176325      -0.1103     -91859.2
      18.1239      -714475      -277137      -689791      -138050      -428517     -16854.6     -9773.81 -2.72155e+09  -0.00486856  -0.00303011  -0.00470035   -0.0022129      -1.7359    -0.166484    -0.104272     -86362.3
      18.0038      -794567      -308168      -766977      -153515      -488060     -19145.1       -11104 -3.04935e+09  -0.00456953  -0.00284362  -0.00441086  -0.00207665     -1.62689    -0.156384   -0.0980658       -80759
      17.8837      -873688      -338821      -843202      -168795      -549621     -21500.6       -12474 -3.39273e+09   -0.0042413    -0.002639   -0.0040933  -0.00192717     -1.50757    -0.145255      -0.0912     -75135.8
      17.7636      -961396      -372791      -927678      -185728      -619595     -24170.6       -14027 -3.76404e+09  -0.00394021  -0.00245132  -0.00380202  -0.00179007     -1.39848    -0.135055   -0.0849012     -69536.8
      17.6435 -1.05321e+06      -408346 -1.01609e+06      -203457      -695495       -27057     -15705.3 -4.15303e+09  -0.00364487  -0.00226726  -0.00351639  -0.00165562     -1.29175    -0.125036   -0.0787012     -64030.2
      17.5235 -1.14456e+06      -443717 -1.10401e+06      -221088      -774490     -30047.9     -17446.8  -4.5668e+09  -0.00334525  -0.00208059  -0.00322672  -0.00151927      -1.1837    -0.114847    -0.072379     -58671.7
      17.4034 -1.24461e+06      -482443 -1.20028e+06      -240403      -863266     -33400.4     -19397.2 -4.99867e+09  -0.00307273  -0.00191082  -0.00296328  -0.00139526     -1.08572    -0.105586   -0.0666258     -53487.4
      17.2833 -1.33924e+06      -519063 -1.29129e+06      -258663      -952191     -36739.2     -21342.8  -5.4417e+09  -0.00279335  -0.00173683  -0.00269334  -0.00126818    -0.985472    -0.096065   -0.0606953     -48524.6
      17.1632 -1.43715e+06      -556949 -1.38542e+06      -277558  -1.0477e+06     -40312.2     -23423.6 -5.88397e+09  -0.00253294  -0.00157468  -0.00244177  -0.00114975    -0.892294   -0.0871866   -0.0551555       -43792
      17.0431 -1.53338e+06      -594161 -1.47789e+06      -296124 -1.14638e+06     -43986.9     -25565.9 -6.33214e+09  -0.00228406  -0.00141974   -0.0022014  -0.00103659    -0.803438   -0.0786898   -0.0498434       -39308
      16.9231 -1.62519e+06      -629663 -1.56607e+06      -313835 -1.24623e+06     -47682.7       -27721 -6.77429e+09  -0.00204634  -0.00127178  -0.00197189 -0.000928534    -0.718748   -0.0705623   -0.0447522     -35084.6
       16.803  -1.7107e+06      -662708 -1.64812e+06      -330325 -1.34569e+06     -51346.6       -29857 -7.20625e+09  -0.00182113  -0.00113164  -0.00175451 -0.000826192    -0.638678   -0.0628511   -0.0399124       -31128
      16.6829 -1.78888e+06      -692900 -1.72309e+06      -345400  -1.4438e+06     -54934.9     -31952.3 -7.61823e+09  -0.00161037  -0.00100052  -0.00155114 -0.000730442      -0.5639   -0.0556248   -0.0353686     -27440.5
      16.5628 -1.86005e+06      -720381 -1.79126e+06      -359117  -1.5406e+06       -58450     -34007.3 -7.99086e+09  -0.00141622 -0.000879749  -0.00136384 -0.000642255    -0.495162   -0.0489607   -0.0311712     -24020.7
      16.4427 -1.90907e+06      -739269 -1.83808e+06      -368558 -1.62273e+06     -61396.5     -35730.4 -8.30023e+09  -0.00122963 -0.000763716   -0.0011839 -0.000557529    -0.429211   -0.0425437   -0.0271211     -20867.7
      16.3226 -1.94849e+06      -754428 -1.87563e+06      -376141 -1.70021e+06       -64145     -37339.3 -8.55151e+09  -0.00106189 -0.000659427  -0.00102218 -0.000481381    -0.370078   -0.0367713   -0.0234717     -17967.5
      16.2026 -1.96977e+06      -762576  -1.8957e+06      -380227 -1.76474e+06     -66391.7     -38657.2 -8.71262e+09 -0.000908474 -0.000564066 -0.000874312 -0.000411755    -0.316113   -0.0314852   -0.0201234     -15315.5
      16.0825 -1.96601e+06      -761012 -1.89166e+06      -379474 -1.80874e+06       -67855     -39517.2 -8.77934e+09 -0.000767515 -0.000476467 -0.000738492 -0.000347799    -0.266632   -0.0266216    -0.017037     -12902.7
      15.9624 -1.93376e+06      -748431 -1.86023e+06      -373228 -1.82721e+06     -68350.7     -39819.7 -8.73041e+09 -0.000639144  -0.00039671  -0.00061484 -0.000289571    -0.221668   -0.0221864   -0.0142172       -10720
      15.8423 -1.87157e+06      -724273     -1.8e+06      -361200 -1.81663e+06     -67762.7     -39485.2 -8.54188e+09 -0.000523824 -0.000325078 -0.000503793 -0.000237278    -0.181369   -0.0181973   -0.0116761     -8757.42
      15.7222 -1.77844e+06      -688128 -1.71004e+06      -343203  -1.7737e+06     -65966.5     -38452.5 -8.17106e+09 -0.000421592 -0.000261589 -0.000405378 -0.000190931    -0.145735   -0.0146573  -0.00941691     -7004.14
      15.6021  -1.6346e+06      -632388 -1.57138e+06      -315424 -1.67516e+06     -62125.3     -36222.3  -7.6127e+09  -0.00032827 -0.000203651 -0.000315574 -0.000148637    -0.113273    -0.011421  -0.00734738     -5448.06
      15.4821 -1.45557e+06      -563054 -1.39895e+06      -280857 -1.53334e+06       -56705     -33069.1 -6.81135e+09 -0.000247693 -0.000153636 -0.000238057 -0.000112129   -0.0853295  -0.00862449  -0.00555562     -4076.35
       15.362 -1.21159e+06      -468602 -1.16419e+06      -233768 -1.31192e+06     -48376.7     -28221.6 -5.75242e+09  -0.00017474 -0.000108366 -0.000167903 -7.90873e-05   -0.0600847  -0.00608824  -0.00392707     -2876.67
      15.2419      -918896      -355349      -882735      -177279 -1.02309e+06     -37614.5     -21949.6 -4.39166e+09 -0.000112344 -6.96588e-05 -0.000107923 -5.08363e-05   -0.0385626  -0.00391693  -0.00252985     -1835.41
      15.1218      -557785      -215673      -535710      -107606      -638584     -23406.7     -13662.5 -2.69537e+09 -5.78227e-05 -3.58465e-05 -5.55343e-05 -2.61596e-05   -0.0198093  -0.00201689  -0.00130438     -940.644
      15.0017      -126194     -48788.2      -121178     -24343.7      -148396     -5416.47     -3161.87 -6.19092e+08 -1.10947e-05 -6.87706e-06 -1.06537e-05 -5.01848e-06  -0.00378855 -0.000386207 -0.000250052     -180.751
      14.8817       378869       146447       363682      73077.8       459504      16763.7      9791.71   1.8738e+09  2.82561e-05  1.75102e-05  2.71234e-05  1.27775e-05   0.00965477  0.000989011  0.000641444      457.535
      14.7616       963511       372378       924672       185830  1.20215e+06      43713.5        25539  4.81757e+09  6.09713e-05   3.7777e-05  5.85135e-05  2.75655e-05    0.0207881    0.0021342   0.00138597      985.269
      14.6415  1.62952e+06       629681  1.56345e+06       314269  2.09248e+06      75861.3        44337  8.24972e+09   8.7514e-05  5.42124e-05  8.39655e-05  3.95569e-05    0.0297801   0.00306506   0.00199315      1414.05
      14.5214  2.38461e+06       921342  2.28734e+06       459853  3.15246e+06       113964        66619  1.22226e+10  0.000108714  6.73324e-05   0.00010428  4.91283e-05    0.0369254   0.00381026    0.0024811      1754.49
      14.4013  3.23615e+06  1.25012e+06  3.10333e+06       624027  4.40553e+06       158797      92856.1  1.67694e+10  0.000125272  7.75722e-05   0.00012013  5.65975e-05    0.0424707   0.00439385     0.002865      2015.94
      14.2812  4.18734e+06  1.61732e+06  4.01442e+06       807366  5.87138e+06       211030       123424  2.19112e+10  0.000137666    8.523e-05  0.000131981  6.21824e-05    0.0465853   0.00483227   0.00315521      2207.41
      14.1612  5.25872e+06  2.03083e+06  5.04018e+06  1.01387e+06  7.59718e+06       272281       159295   2.7764e+10  0.000146872  9.09111e-05  0.000140768  6.63247e-05    0.0496117   0.00515981   0.00337374      2337.86
      14.0411  6.43294e+06   2.4838e+06  6.16389e+06  1.24013e+06  9.57767e+06       342261       200287  3.43331e+10  0.000152669  9.44794e-05  0.000146284  6.89254e-05    0.0514774   0.00536813   0.00351482      2415.02
       13.921  7.71779e+06  2.97944e+06  7.39294e+06  1.48772e+06  1.18451e+07       422060       247051  4.16629e+10  0.000155678  9.63213e-05  0.000149125  7.02663e-05    0.0523992   0.00547881   0.00359223      2446.27
      13.8009  9.10577e+06  3.51468e+06  8.72003e+06  1.75511e+06    1.441e+07       511961       299755  4.97302e+10  0.000156155   9.6596e-05   0.00014954  7.04639e-05    0.0524667   0.00550058    0.0036115      2438.44
      13.6808  1.06015e+07   4.0912e+06  1.01495e+07  2.04327e+06  1.73031e+07       612997       358996   5.8537e+10  0.000154606  9.56174e-05  0.000148014  6.97473e-05    0.0518539   0.00545096   0.00358388      2397.86
      13.5607  1.21722e+07  4.69664e+06  1.16498e+07  2.34576e+06  2.04938e+07       723963       424054  6.80053e+10  0.000150995   9.3364e-05  0.000144515  6.81008e-05    0.0505494    0.0053283   0.00350811      2330.36
      13.4407  1.38432e+07  5.34037e+06  1.32452e+07  2.66756e+06   2.4049e+07       847009       496266  7.82392e+10  0.000146111  9.03241e-05    0.0001398  6.58808e-05    0.0488237    0.0051604    0.0034023      2241.14
      13.3206  1.55839e+07  6.01076e+06  1.49063e+07   3.0027e+06  2.79413e+07       981277       575101  8.91749e+10   0.00013999  8.65207e-05  0.000133903   6.3104e-05    0.0466897   0.00494852    0.0032672      2134.89
