Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Energy_1_R1->P1,B4_Energy_1_R1->P1,W1_Frequencies_1_R1->P1,B3_Frequencies_1_R1->P1,R1_Frequencies_1_R1->P1,B2_Frequencies_1_R1->P1,B4_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_R1->P1,colrel_Sigmas_R1->P1,W3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_R1->P1,W3_Energy_1_R1->P1,P1_Frequencies_1_R1->P1,B2_SymmetryFactor_1_R1->P1,B4_Frequencies_1_R1->P1,W1_SymmetryFactor_1_R1->P1,colrel_PowerOne_R1->P1,colrel_FactorOne_R1->P1,R1_Energy_1_R1->P1,W3_Frequencies_1_R1->P1,P1_SymmetryFactor_1_R1->P1,colrel_Epsilons_R1->P1,B2_Energy_1_R1->P1,B3_Energy_1_R1->P1,R1_SymmetryFactor_1_R1->P1,W1_Energy_1_R1->P1,P1_Energy_1_R1->P1
21.54,360.0,-0.004909371295547209,-0.00023233761216211863,-8.678851534504553e-06,-1.1041729614931292e-05,-0.07926292401938721,0.16177823134095407,-0.08404612175806561,-6.815645935471853e-05,-0.0012736376437768916,0.00015701941618571937,-0.00012559901192904396,-0.4751947763174789,-1.1105261955679771e-05,0.0,-0.49976414469435115,-6.73625897226291e-05,-4.844177288163351e-06,1.8457007230699393e-05,0.0001551067644980317,1.397830892938886,-0.0003525231965572165,0.0,1.7866217833553148e-05,-0.6907901661419693,-0.6581026660952934,0.9999858853518913,-4.407236421377048e-06,0.0
21.54,370.0,-0.005142910566453742,-0.00024142701346375502,-1.255889579296277e-05,-1.1338713872321097e-05,-0.08425420390732775,0.17430197281724333,-0.09139387652851023,-0.00014669715516427362,-0.0013328554821144605,0.00015004839444766971,-0.00012396624350186403,-0.4694783730922591,-1.0965196189165736e-05,0.0,-0.5053810064100341,-0.00020119217822505125,-5.5007272937825885e-06,1.9758015922117455e-05,0.00014831948926466386,1.3600510527905372,-0.0003478972752207258,0.0,1.7010603954587572e-05,-0.6804645178945592,-0.6332388917208629,0.9999838853060434,-4.745532713015411e-06,0.0
21.54,380.0,-0.00538760639993499,-0.00025031754825314905,-1.5549840855541797e-05,-1.0737523286401722e-05,-0.08928884869786118,0.1871176479538118,-0.09899656401193266,-0.00021248690518133742,-0.001394379640212076,0.0001438671763184117,-0.0001210069045684183,-0.4640120051116756,-1.043281912846652e-05,0.0,-0.5107588586178894,-0.0003143932747922801,-5.638399157778528e-06,2.1714638366521244e-05,0.00014267730486750645,1.3242600493657646,-0.0003431444526578739,0.0,1.651304736968047e-05,-0.6703232046278177,-0.6099731337001074,0.9999828165303027,-4.585316231082677e-06,0.0
21.54,390.0,-0.0056469370691723,-0.00025937751541914707,-1.7595123071492234e-05,-9.46026324177662e-06,-0.09436119398291654,0.20020504283030235,-0.10684723154924906,-0.00026205341898130434,-0.001459124484381309,0.0001384763549135823,-0.00011708077019029024,-0.4587793744606666,-9.605326884744696e-06,0.0,-0.5159164735375286,-0.00040047757556897995,-5.353602996209596e-06,2.420814807125687e-05,0.00013798908291400822,1.2903048220575453,-0.0003383097366411051,0.0,1.630212212670556e-05,-0.6603749327591192,-0.5881660397985222,0.9999825270638081,-4.045874140412788e-06,0.0
21.54,400.0,-0.005923122711609786,-0.00026888918787401855,-1.8733290474186003e-05,-7.730087328331914e-06,-0.09946414843510658,0.21354452732436494,-0.11493618844447041,-0.0002941835557512203,-0.0015276891482899626,0.00013384166669889696,-0.00011252985624761772,-0.45376519649879044,-8.582936851030921e-06,0.0,-0.5208699058552262,-0.00045689611697727106,-4.752763311700433e-06,2.708976135327896e-05,0.00013406076010386107,1.258047611935765,-0.00033345259808017114,0.0,1.630194551161088e-05,-0.6506259416503628,-0.5676935010524871,0.9999828594084437,-3.2479958065763114e-06,0.0
21.54,410.0,-0.006217302341602591,-0.000279048078669395,-1.9066626967748796e-05,-5.749855158569917e-06,-0.10458968748766957,0.22711707836683362,-0.1232516280372338,-0.00030937876726904357,-0.001600396979669707,0.00012990586546618853,-0.00010765520546265138,-0.4489551789669179,-7.458005972781834e-06,0.0,-0.5256328989518538,-0.00048412630699280805,-3.939216603664254e-06,3.0205892456884025e-05,0.00013071069597022313,1.2273641020841157,-0.00032863472101417123,0.0,1.644044878419044e-05,-0.6410803660643324,-0.548444533773461,0.9999836635976423,-2.3018790387092113e-06,0.0
21.54,420.0,-0.006529749888095998,-0.0002899717004900393,-1.8735011362555983e-05,-3.691190445426765e-06,-0.10972930870539635,0.240904289538539,-0.13178025451379113,-0.0003093356407847222,-0.0016773477746018731,0.00012659816001684592,-0.00010270640669919952,-0.44433600498499076,-6.30928790034073e-06,0.0,-0.5302172871772652,-0.00048478598206616586,-3.005558153326856e-06,3.341369321034075e-05,0.00012777825864509937,1.1981418212601127,-0.0003239126013969611,0.0,1.66541151703157e-05,-0.6317405608518483,-0.5303195449869466,0.9999848046831717,-1.3009077374801028e-06,0.0
21.54,430.0,-0.006860091996873063,-0.000301712789934912,-1.789550235468358e-05,-1.6905875236441951e-06,-0.11487441300129705,0.2548883724890469,-0.14050785011733938,-0.00029649562304337804,-0.0017584722051324207,0.00012384140091824315,-9.787945111202305e-05,-0.43989531050301395,-5.199690336737148e-06,0.0,-0.5346333617568073,-0.00046285630755138913,-2.029874685503241e-06,3.6589528395347366e-05,0.0001251276281338024,1.1702787685966702,-0.00031933362562442655,0.0,1.689018927429594e-05,-0.6226073895864193,-0.5132288959470226,0.9999861663114005,-3.1940104232278836e-07,0.0
21.54,440.0,-0.007207506589333782,-0.00031427376393098185,-1.6707300202036493e-05,1.5002801248926353e-07,-0.12001660073291846,0.26905215397290194,-0.1494197535933136,-0.00027368050630358217,-0.0018435823239430443,0.00012155732943196616,-9.33196487070147e-05,-0.4356216527342233,-4.176262165441765e-06,0.0,-0.5388901857110362,-0.00042304641963416775,-1.0745872963598835e-06,3.96325899515384e-05,0.00012264842057942005,1.1436822246594132,-0.00031493451017337805,0.0,1.7107191858472388e-05,-0.613680478742729,-0.49709169896307026,0.9999876516950992,5.871323008674203e-07,0.0
21.54,450.0,-0.007570892131944592,-0.0003276204976724199,-1.5321343195643804e-05,1.7601709842816032e-06,-0.12514788583280476,0.28337907091260345,-0.1585012423831266,-0.00024381403386703048,-0.0019324150907934405,0.00011967023628875702,-8.912729189852098e-05,-0.4315044694914935,-3.27148433732927e-06,0.0,-0.5429958542131428,-0.000370303447816181,-1.8693455795276562e-07,4.246535249885407e-05,0.00012025434399402718,1.1182677202429678,-0.0003107412493205276,0.0,1.7274379586026224e-05,-0.604958439392454,-0.4818347986821201,0.9999891829509662,1.380297796501226e-06,0.0
21.54,460.0,-0.007949004534437488,-0.00034169442564892255,-1.3873671238274804e-05,3.0964026339161587e-06,-0.1302608381676023,0.29785316485883234,-0.16773782337834311,-0.00020972136405822555,-0.002024667834567189,0.00011810936291136772,-8.536451118657012e-05,-0.4275340310431493,-2.505223097503754e-06,0.0,-0.5469577031192194,-0.00030945568555049266,5.99604149295055e-07,4.503211894226692e-05,0.00011788075447961828,1.0939581391788966,-0.0003067699528503675,0.0,1.7370612675909983e-05,-0.5964390588181365,-0.4673919009759584,0.9999906994946632,2.0364094321183657e-06,0.0
21.54,470.0,-0.008340562715368855,-0.0003564225610152512,-1.2481710723578285e-05,4.137524272471669e-06,-0.1353486669759653,0.3124590764973384,-0.17711544318053038,-0.00017399435754435473,-0.0021200257472783132,0.00011681033917565756,-8.20623322080345e-05,-0.4237013867520035,-1.8869229603776443e-06,0.0,-0.5507824715810761,-0.0002449694185072648,1.2634272542660872e-06,4.729653290926299e-05,0.00011548170907177963,1.070682935394533,-0.00030302814532977236,0.0,1.738294912319345e-05,-0.5881194647505605,-0.4537028215162291,0.9999921559682863,2.5438528460003424e-06,0.0
21.54,480.0,-0.00874432606883116,-0.0003717253910119911,-1.1242729452621008e-05,4.87988459662808e-06,-0.14040525836030535,0.3271820403886356,-0.18662063110786423,-0.00013890978150016818,-0.0022181821510224814,0.00011571590502737421,-7.922734485375455e-05,-0.41999830880951317,-1.4177767667291192e-06,0.0,-0.5544764258577649,-0.0001807978844006486,1.7927882361770357e-06,4.923864785748381e-05,0.00011302690495512985,1.0483774476989587,-0.0002995162429810387,0.0,1.7305173737668408e-05,-0.5799962650770637,-0.4407128327172928,0.9999935200133133,2.900511529175689e-06,0.0
21.54,490.0,-0.009159148017820301,-0.00038752280921202866,-1.0233832609077861e-05,5.333097829496829e-06,-0.1454251786115546,0.3420078798568359,-0.19624058824630639,-0.00010638825697676449,-0.0023188525730200088,0.0001147761166155655,-7.684766987152623e-05,-0.4164172351171714,-1.0927222968579981e-06,0.0,-0.5580454514891059,-0.00012030173861080677,2.1838277580356557e-06,5.085193095704246e-05,0.0001104987449862076,1.0269822984275245,-0.00029622902956773526,0.0,1.7136389704805528e-05,-0.572065665864281,-0.42837209258324105,0.9999947700852948,3.111421517698516e-06,0.0
21.54,500.0,-0.00958401003009924,-0.0004037383435776363,-9.512995526452605e-06,5.516316096047355e-06,-0.1504036533807517,0.35692300181049497,-0.2059632347099783,-7.798328399777011e-05,-0.0024217837414161423,0.00011394819518047939,-7.489808899330871e-05,-0.41295121297959586,-9.021905218774636e-07,0.0,-0.5614951204177523,-6.622276314728472e-05,2.4387725734098765e-06,5.214042910597824e-05,0.00010788966462476485,1.0064428642640646,-0.0002931570269004841,0.0,1.6879743936899726e-05,-0.5643235704246781,-0.41663514257579937,0.9999958934248246,3.18673387455338e-06,0.0
21.54,510.0,-0.010018040228959536,-0.0004203019719205717,-9.120743134413822e-06,5.455100604026185e-06,-0.15533653081681817,0.371914391234975,-0.21577722561098805,-5.489145887706164e-05,-0.0025267585669587044,0.00011319614045350654,-7.334431793055175e-05,-0.4095938448624476,-8.335794464033913e-07,0.0,-0.5648307387848486,-2.069547884732198e-05,2.564356070323028e-06,5.3116220657619595e-05,0.00010519978452239974,0.9867088093699915,-0.00029028770598956517,0.0,1.654131944055228e-05,-0.5567656619692968,-0.40546046427246774,0.9999968842438032,3.140009053649732e-06,0.0
21.54,520.0,-0.010460520268437534,-0.00043715181041261244,-9.08218399596482e-06,5.178876138034006e-06,-0.1602202350048023,0.38696960510787803,-0.22567194443637506,-3.79767630058919e-05,-0.0026335980633942794,0.00011249020014560583,-7.214646822081958e-05,-0.40633923708848185,-8.724574449153014e-07,0.0,-0.5680573801825133,1.4715720583375716e-05,2.570478309497363e-06,5.3797207464768353e-05,0.00010243490708855833,0.9677336724525156,-0.00028760651784477486,0.0,1.612920340030754e-05,-0.5493874721610102,-0.39481008656593825,0.9999977421495624,2.986833840150266e-06,0.0
21.54,530.0,-0.010910883594718233,-0.0004542349342353041,-9.409187420019892e-06,4.718919792309044e-06,-0.16505171447564373,0.4020767655315215,-0.2356374808073643,-2.78034034635678e-05,-0.0027421610204960843,0.00011180626278141591,-7.126177921898263e-05,-0.40318195202154705,-1.0035169782210607e-06,0.0,-0.5711799082393797,3.8963575554635045e-05,2.469100607374959e-06,5.420525788200494e-05,9.9604847042928e-05,0.9494745006568135,-0.0002850977435562325,0.0,1.5652724715127826e-05,-0.5421844376374507,-0.3846492366529993,0.999998470806497,2.7437330043045693e-06,0.0
21.54,540.0,-0.01136870766287441,-0.00047150755375665086,-1.010255618860527e-05,4.1068188078647355e-06,-0.1698283892548446,0.4172245519324044,-0.2456645980617527,-2.4673060027654155e-05,-0.0028523421008857823,0.0001111252220095391,-7.064671648084597e-05,-0.4001169640282685,-1.2113079544915525e-06,0.0,-0.574202991601426,5.145641705892706e-05,2.273356688620131e-06,5.436468491484287e-05,9.672206983302824e-05,0.9318915242141815,-0.0002827451752976975,0.0,1.5121846365862477e-05,-0.5351519463276324,-0.37494602920779974,0.9999990768212929,2.427339040867432e-06,0.0
21.54,550.0,-0.011833702164896442,-0.0004889347317066509,-1.1154096957325288e-05,3.3733274403450045e-06,-0.17454809886936676,0.4324021922361247,-0.25574469479495937,-2.8663527007629915e-05,-0.002964068898063354,0.00011043234576202215,-7.025853513720414e-05,-0.397139619307911,-1.480782886856551e-06,0.0,-0.5771311136725632,5.1993424455659946e-05,1.996855948085806e-06,5.4301029153225916e-05,9.380060383700416e-05,0.9149478666565105,-0.0002805326461495467,0.0,1.4546694009253717e-05,-0.5282853751521399,-0.36567118902624046,0.999999568830588,2.053780788872247e-06,0.0
