========================================
ch3ar_W1_Energy_1_0.0.out
0.1 atm
T,W1->R
370.0,8.65733e-39
380.0,2.29701e-37
390.0,5.15152e-36
400.0,9.88959e-35
410.0,1.64358e-33
420.0,2.38875e-32
430.0,3.06474e-31
440.0,3.49995e-30
450.0,3.58551e-29
460.0,3.31805e-28
470.0,2.7916e-27
480.0,2.14797e-26
490.0,1.5197e-25
500.0,9.9365e-25
510.0,6.03085e-24
520.0,3.41251e-23
530.0,1.80735e-22
540.0,8.99185e-22
550.0,4.21633e-21
560.0,1.86961e-20
570.0,7.85983e-20
580.0,3.14207e-19
590.0,1.19751e-18
600.0,4.36061e-18
610.0,1.52057e-17
620.0,5.08925e-17
630.0,1.63732e-16
640.0,5.07457e-16
650.0,1.51784e-15
660.0,4.38665e-15
670.0,1.22715e-14
680.0,3.32803e-14
690.0,8.75876e-14
700.0,2.24021e-13
800.0,7.05164e-10
900.0,3.42931e-07
1000.0,4.5021e-05
1100.0,0.00227963
1200.0,0.056497
1300.0,0.808869
1400.0,7.53276
1500.0,49.7588
1600.0,248.906
1700.0,991.232
1800.0,3266.26
1900.0,9183.0
2000.0,22582.3
2100.0,49533.1
2200.0,98552.8
2300.0,180424.0
2400.0,307361.0
2500.0,492483.0
2600.0,748342.0
2700.0,1086270.0
2800.0,1516960.0
2900.0,2047740.0
3000.0,2684220.0
========================================
ch3ar_W1_Energy_1_0.0.out
4 atm
T,W1->R
300.0,2.10269e-51
310.0,2.9711e-49
320.0,3.08512e-47
330.0,2.42029e-45
340.0,1.47035e-43
350.0,7.06943e-42
360.0,2.74244e-40
370.0,8.73384e-39
380.0,2.31906e-37
390.0,5.20506e-36
400.0,1.00005e-34
410.0,1.66338e-33
420.0,2.41958e-32
430.0,3.10701e-31
440.0,3.55136e-30
450.0,3.64145e-29
460.0,3.37291e-28
470.0,2.84037e-27
480.0,2.18755e-26
490.0,1.54916e-25
500.0,1.01388e-24
510.0,6.15954e-24
520.0,3.48868e-23
530.0,1.84947e-22
540.0,9.21034e-22
550.0,4.32298e-21
560.0,1.91875e-20
570.0,8.07426e-20
580.0,3.23092e-19
590.0,1.23256e-18
600.0,4.49254e-18
610.0,1.56808e-17
620.0,5.25323e-17
630.0,1.69169e-16
640.0,5.24802e-16
650.0,1.57118e-15
660.0,4.54506e-15
670.0,1.27264e-14
680.0,3.45455e-14
690.0,9.10003e-14
700.0,2.3296e-13
800.0,7.39603e-10
900.0,3.62456e-07
1000.0,4.79113e-05
1100.0,0.00244079
1200.0,0.06082
1300.0,0.874992
1400.0,8.18407
1500.0,54.2738
1600.0,272.46
1700.0,1088.57
1800.0,3597.69
1900.0,10142.6
2000.0,25004.7
2100.0,54974.4
2200.0,109615.0
2300.0,201067.0
2400.0,343143.0
2500.0,550691.0
2600.0,838010.0
2700.0,1218050.0
2800.0,1702910.0
2900.0,2301150.0
3000.0,3019250.0
========================================
ch3ar_W1_Energy_1_0.0.out
0.1 atm
T,W1->P1
300.0,7.21096e-52
310.0,9.83652e-50
320.0,9.85138e-48
330.0,7.44362e-46
340.0,4.35325e-44
350.0,2.01248e-42
360.0,7.50945e-41
370.0,2.29763e-39
380.0,5.86046e-38
390.0,1.26368e-36
400.0,2.33179e-35
410.0,3.72917e-34
420.0,5.20799e-33
430.0,6.4333e-32
440.0,7.06372e-31
450.0,6.96317e-30
460.0,6.20838e-29
470.0,5.02816e-28
480.0,3.7246e-27
490.0,2.53913e-26
500.0,1.6013e-25
510.0,9.37029e-25
520.0,5.116e-24
530.0,2.61831e-23
540.0,1.25709e-22
550.0,5.70577e-22
560.0,2.44209e-21
570.0,9.95172e-21
580.0,3.84208e-20
590.0,1.42042e-19
600.0,5.00271e-19
610.0,1.69183e-18
620.0,5.49495e-18
630.0,1.71172e-17
640.0,5.15394e-17
650.0,1.49802e-16
660.0,4.19844e-16
670.0,1.14115e-15
680.0,3.01455e-15
690.0,7.71735e-15
700.0,1.91925e-14
800.0,4.701e-11
900.0,1.84178e-08
1000.0,2.00039e-06
1100.0,8.60895e-05
1200.0,0.00184312
1300.0,0.0231983
1400.0,0.192514
1500.0,1.14291
1600.0,5.19695
1700.0,19.0165
1800.0,57.7002
1900.0,150.753
2000.0,343.163
2100.0,708.064
2200.0,1344.74
2300.0,2310.72
2400.0,3769.85
2500.0,5639.69
2600.0,8201.71
