*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
          590          0.1  5.81026e+08     0.243765    0.0495375     0.703078
          590            1  5.81026e+09     0.204421     0.037674     0.639512
          590            2  1.16205e+10     0.192923    0.0344557     0.617648
          590            3  1.74308e+10      0.18621    0.0326312     0.604125
          590            4  2.32411e+10     0.181448    0.0313615     0.594203
          600          0.1  5.74013e+08     0.256698     0.052249     0.716706
          600            1  5.74013e+09     0.214286     0.039785     0.654875
          600            2  1.14803e+10     0.201986    0.0364053     0.633494
          600            3  1.72204e+10     0.194822    0.0344891     0.620243
          600            4  2.29605e+10     0.189746    0.0331555     0.610506
          610          0.1  5.67221e+08     0.262629    0.0546284     0.730341
          610            1  5.67221e+09      0.21964    0.0417304      0.67013
          610            2  1.13444e+10     0.207147    0.0382239      0.64921
          610            3  1.70166e+10     0.199864    0.0362337     0.636218
          610            4  2.26888e+10     0.194701    0.0348477      0.62666
          620          0.1  5.60638e+08     0.270004    0.0572385     0.743397
          620            1  5.60638e+09     0.226126    0.0438295     0.684832
          620            2  1.12128e+10     0.213344    0.0401781     0.664391
          620            3  1.68191e+10     0.205885    0.0381043     0.651672
          620            4  2.24255e+10     0.200594    0.0366595     0.642302
          630          0.1  5.54255e+08     0.275263    0.0595865     0.755773
          630            1  5.54255e+09     0.231042    0.0457799     0.698888
          630            2  1.10851e+10     0.218124    0.0420097     0.678945
          630            3  1.66277e+10     0.210579    0.0398662     0.666513
          630            4  2.21702e+10     0.205223    0.0383718     0.657344
          640          0.1  5.48063e+08     0.278107    0.0618918     0.767859
          640            1  5.48063e+09     0.234502    0.0477284     0.712619
          640            2  1.09613e+10     0.221675    0.0438474     0.693174
          640            3  1.64419e+10     0.214165    0.0416382     0.681032
          640            4  2.19225e+10     0.208826    0.0400968     0.672066
          650          0.1  5.42052e+08     0.282176    0.0643679     0.779499
          650            1  5.42052e+09     0.238751    0.0497922      0.72589
          650            2   1.0841e+10     0.225915    0.0457875     0.706963
          650            3  1.62615e+10     0.218393    0.0435071     0.695137
          650            4  2.16821e+10     0.213043    0.0419159     0.686401
          660          0.1  5.36214e+08      0.30037    0.0677229     0.789402
          660            1  5.36214e+09     0.252363    0.0523483     0.737624
          660            2  1.07243e+10     0.238325    0.0481376      0.71927
          660            3  1.60864e+10     0.230129    0.0457423     0.707788
          660            4  2.14485e+10     0.224313     0.044072     0.699298
          670          0.1  5.30541e+08     0.304905    0.0703722     0.799989
          670            1  5.30541e+09     0.257085    0.0545495      0.74983
          670            2  1.06108e+10     0.243024    0.0502049     0.731986
          670            3  1.59162e+10     0.234799    0.0477315     0.720808
          670            4  2.12216e+10     0.228958    0.0460059     0.712537
          680          0.1  5.25026e+08      0.30973    0.0728719     0.809787
          680            1  5.25026e+09     0.261845    0.0566549     0.761284
          680            2  1.05005e+10     0.247713    0.0521904     0.743963
          680            3  1.57508e+10     0.239435    0.0496463     0.733097
          680            4  2.10011e+10      0.23355    0.0478704     0.725051
          690          0.1  5.19663e+08     0.315561    0.0756105     0.819306
          690            1  5.19663e+09     0.267356    0.0589318     0.772417
          690            2  1.03933e+10     0.253083    0.0543299     0.755609
          690            3  1.55899e+10     0.244711    0.0517052     0.745049
          690            4  2.07865e+10     0.238757    0.0498723     0.737222
          700          0.1  5.14444e+08     0.319747    0.0783104     0.828523
          700            1  5.14444e+09     0.271809    0.0612084     0.783208
          700            2  1.02889e+10     0.257544    0.0564761     0.766901
          700            3  1.54333e+10     0.249159    0.0537741     0.756641
          700            4  2.05778e+10     0.243187     0.051886     0.749029
          800          0.1  4.69001e+08      0.38329     0.107908       0.8974
          800            1  4.69001e+09     0.331075     0.086063     0.866435
          800            2  9.38002e+09      0.31516    0.0799203      0.85494
          800            3    1.407e+10     0.305748    0.0763956     0.847616
          800            4    1.876e+10      0.29901     0.073923     0.842139
          900          0.1  4.32949e+08     0.456047     0.142128     0.938561
          900            1  4.32949e+09     0.397568     0.114866     0.918052
          900            2  8.65898e+09     0.379646     0.107155     0.910286
          900            3  1.29885e+10     0.369029     0.102704     0.905272
          900            4   1.7318e+10     0.361386    0.0995715     0.901501
         1000          0.1  4.03466e+08     0.503101     0.175982     0.963454
         1000            1  4.03466e+09     0.445953     0.144402     0.950138
         1000            2  8.06932e+09     0.428316     0.135414     0.944992
         1000            3   1.2104e+10     0.417673     0.130165      0.94164
         1000            4  1.61386e+10     0.409924     0.126459     0.939114
         1100          0.1  3.78774e+08     0.491881     0.199736     0.978443
         1100            1  3.78774e+09     0.449082      0.16821     0.969971
         1100            2  7.57549e+09     0.434848     0.158938     0.966687
         1100            3  1.13632e+10     0.426401     0.153528      0.96451
         1100            4   1.5151e+10     0.420264     0.149657     0.962835
         1200          0.1    3.577e+08     0.540435     0.235136     0.986866
         1200            1    3.577e+09     0.496959     0.199153     0.981391
         1200            2    7.154e+09      0.48257     0.188954     0.979275
         1200            3   1.0731e+10       0.4741     0.182864     0.977835
         1200            4   1.4308e+10      0.46785     0.178463     0.976723
         1300          0.1  3.39436e+08     0.606796     0.278423     0.991766
         1300            1  3.39436e+09     0.557792     0.235937     0.988306
         1300            2  6.78872e+09     0.543057     0.224159     0.986881
         1300            3  1.01831e+10     0.534247      0.21695     0.985906
         1300            4  1.35774e+10     0.527536     0.211743     0.985161
         1400          0.1  3.23409e+08     0.468159      0.25852     0.995198
         1400            1  3.23409e+09     0.447735     0.227996     0.993185
         1400            2  6.46817e+09     0.441069      0.21918      0.99231
         1400            3  9.70226e+09      0.43694     0.213646     0.991709
         1400            4  1.29363e+10     0.433749     0.209621     0.991253
         1500          0.1  3.09198e+08      0.61291     0.322412     0.996761
         1500            1  3.09198e+09     0.554864     0.283182     0.995478
         1500            2  6.18397e+09     0.546896     0.270334     0.994822
         1500            3  9.27595e+09     0.541404     0.262459     0.994402
         1500            4  1.23679e+10     0.536793     0.256924     0.994094
         1600          0.1  2.96489e+08     0.452463     0.278853     0.998088
         1600            1  2.96489e+09     0.421421     0.253411     0.997348
         1600            2  5.92977e+09     0.418302     0.244452     0.996941
         1600            3  8.89466e+09     0.416266     0.238881     0.996681
         1600            4  1.18595e+10     0.414579     0.234963     0.996494
         1700          0.1  2.85036e+08     0.387076     0.248635     0.998853
         1700            1  2.85036e+09     0.338421     0.225107     0.998387
         1700            2  5.70072e+09      0.33516      0.21993     0.998194
         1700            3  8.55108e+09     0.333876     0.216519     0.998043
         1700            4  1.14014e+10     0.333082     0.213869     0.997918
         1800          0.1   2.7465e+08     0.670518     0.423097     0.999122
         1800            1   2.7465e+09     0.652302     0.382267     0.998791
         1800            2  5.49299e+09     0.650954     0.365557     0.998558
         1800            3  8.23949e+09     0.649797     0.354442     0.998409
         1800            4   1.0986e+10     0.647471     0.346497     0.998306
         1900          0.1  2.65177e+08     0.511426     0.351114     0.999479
         1900            1  2.65177e+09     0.505981     0.326354      0.99928
         1900            2  5.30354e+09      0.50565     0.314845     0.999125
         1900            3  7.95531e+09     0.505418     0.306889     0.999025
         1900            4  1.06071e+10     0.504147     0.301126     0.998957
         2000          0.1  2.56495e+08     0.286494     0.209127     0.999704
         2000            1  2.56495e+09     0.285059     0.199643     0.999625
         2000            2   5.1299e+09     0.284607     0.195865     0.999545
         2000            3  7.69484e+09     0.283697      0.19287     0.999482
         2000            4  1.02598e+10     0.280952     0.190443     0.999434
         2100          0.1  2.48501e+08     0.954411     0.537978     0.999801
         2100            1  2.48501e+09     0.733221     0.473355     0.999582
         2100            2  4.97003e+09     0.676389     0.442431     0.999522
         2100            3  7.45504e+09     0.660676     0.428018     0.999499
         2100            4  9.94005e+09     0.653485     0.419566     0.999483
         2200          0.1  2.41112e+08     0.924903      0.49706     0.999879
         2200            1  2.41112e+09     0.612925     0.433195     0.999713
         2200            2  4.82225e+09     0.582071     0.405274     0.999684
         2200            3  7.23337e+09     0.573878     0.393337     0.999674
         2200            4   9.6445e+09     0.570158     0.386608     0.999666
         2300          0.1  2.34258e+08     0.786016     0.383777      0.99993
         2300            1  2.34258e+09     0.439448     0.336663     0.999809
         2300            2  4.68516e+09     0.423587     0.314365     0.999796
         2300            3  7.02774e+09     0.419674     0.305341     0.999792
         2300            4  9.37032e+09     0.417934     0.300453     0.999789
         2400          0.1  2.27878e+08     0.760414     0.374582     0.999951
         2400            1  2.27878e+09      0.49528     0.356123     0.999895
         2400            2  4.55756e+09     0.429775     0.333384      0.99985
         2400            3  6.83634e+09     0.415264     0.318317     0.999838
         2400            4  9.11513e+09     0.409649     0.309058     0.999834
         2500          0.1  2.21922e+08     0.568852     0.246053     0.999971
         2500            1  2.21922e+09     0.312477     0.237784     0.999938
         2500            2  4.43845e+09     0.269806      0.22244       0.9999
         2500            3  6.65767e+09     0.262063     0.210802     0.999893
         2500            4  8.87689e+09     0.259427     0.203724     0.999892
         2600          0.1  2.16347e+08      1.38043     0.876265     0.999965
         2600            1  2.16347e+09     0.968598      0.61277     0.999928
         2600            2  4.32694e+09     0.963052     0.579905     0.999927
         2600            3   6.4904e+09      0.96135      0.56819     0.999926
         2600            4  8.65387e+09     0.960489     0.561876     0.999924
