========================================
ch4o_colrel_FactorOne_0.1.out
0.1 atm
T,W1->R
690.0,8.45523e-14
700.0,2.16341e-13
800.0,6.8415e-10
900.0,3.34963e-07
1000.0,4.43283e-05
1100.0,0.0022641
1200.0,0.0566324
1300.0,0.818487
1400.0,7.69436
1500.0,51.3207
1600.0,259.243
1700.0,1042.52
1800.0,3469.47
1900.0,9852.94
2000.0,24474.3
2100.0,54237.4
2200.0,109049.0
2300.0,201688.0
2400.0,347208.0
2500.0,561984.0
2600.0,862490.0
2700.0,1264750.0
2800.0,1782600.0
2900.0,2426550.0
3000.0,3213120.0
========================================
ch4o_colrel_FactorOne_0.1.out
2.5 atm
T,W1->R
300.0,2.08138e-51
310.0,2.93901e-49
320.0,3.04961e-47
330.0,2.39098e-45
340.0,1.45158e-43
350.0,6.97495e-42
360.0,2.7042e-40
370.0,8.60743e-39
380.0,2.28427e-37
390.0,5.12477e-36
400.0,9.84196e-35
410.0,1.63639e-33
420.0,2.37967e-32
430.0,3.05457e-31
440.0,3.49094e-30
450.0,3.57885e-29
460.0,3.31422e-28
470.0,2.79103e-27
480.0,2.1495e-26
490.0,1.52219e-25
500.0,9.96282e-25
510.0,6.05337e-24
520.0,3.42906e-23
530.0,1.81837e-22
540.0,9.058e-22
550.0,4.25281e-21
560.0,1.88807e-20
570.0,7.94958e-20
580.0,3.18261e-19
590.0,1.21463e-18
600.0,4.4296e-18
610.0,1.547e-17
620.0,5.18574e-17
630.0,1.67105e-16
640.0,5.18815e-16
650.0,1.55408e-15
660.0,4.49927e-15
670.0,1.26086e-14
680.0,3.42492e-14
690.0,9.02996e-14
700.0,2.3138e-13
800.0,7.41786e-10
900.0,3.67687e-07
1000.0,4.91985e-05
1100.0,0.00253771
1200.0,0.0640377
1300.0,0.932855
1400.0,8.83215
1500.0,59.2906
1600.0,301.261
1700.0,1218.0
1800.0,4073.4
1900.0,11620.4
2000.0,28984.9
2100.0,64481.1
2200.0,130103.0
2300.0,241408.0
2400.0,416814.0
2500.0,676444.0
2600.0,1040690.0
2700.0,1529350.0
2800.0,2159760.0
2900.0,2945120.0
3000.0,3905770.0
========================================
ch4o_colrel_FactorOne_0.1.out
3 atm
T,W1->R
300.0,2.09525e-51
310.0,2.96075e-49
320.0,3.07452e-47
330.0,2.41245e-45
340.0,1.46586e-43
350.0,7.04976e-42
360.0,2.73571e-40
370.0,8.71601e-39
