*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
          522          1.5  9.91071e+09   0.00971226  9.06976e-06  0.000836665
          522          1.6  1.05714e+10   0.00969672  8.96713e-06  0.000826984
          522          1.7  1.12321e+10   0.00968215  8.87154e-06  0.000817965
          522          1.8  1.18929e+10   0.00966844  8.78212e-06  0.000809528
          522          1.9  1.25536e+10   0.00965549  8.69817e-06  0.000801606
          522          2.1   1.3875e+10   0.00963159  8.54438e-06  0.000787091
          522          2.2  1.45357e+10   0.00962051   8.4736e-06  0.000780409
          522          2.6  1.71786e+10   0.00958084  8.22305e-06  0.000756751
          522          2.7  1.78393e+10    0.0095719  8.16722e-06  0.000751478
          522          3.1  2.04821e+10   0.00953928  7.96527e-06  0.000732396
          522          3.2  2.11428e+10   0.00953181  7.91938e-06   0.00072806
          522          3.4  2.24643e+10   0.00951755   7.8323e-06  0.000719829
          522          3.5   2.3125e+10   0.00951074  7.79092e-06  0.000715916
          522          3.6  2.37857e+10   0.00950412  7.75085e-06  0.000712128
          522          3.7  2.44464e+10    0.0094977  7.71202e-06  0.000708457
          522          3.8  2.51071e+10   0.00949145  7.67437e-06  0.000704896
          522          3.9  2.57678e+10   0.00948536  7.63782e-06  0.000701439
          522          4.9   3.2375e+10   0.00943207  7.32205e-06  0.000671557
          522          5.1  3.36964e+10   0.00942276  7.26769e-06  0.000666409
          522          5.2  3.43571e+10   0.00941825   7.2414e-06   0.00066392
          522          5.9  3.89821e+10   0.00938893  7.07208e-06  0.000647879
          522            6  3.96428e+10   0.00938503  7.04976e-06  0.000645763
          522          6.1  4.03035e+10    0.0093812  7.02785e-06  0.000643687
          522          6.4  4.22857e+10   0.00937008   6.9645e-06  0.000637681
          522          6.5  4.29464e+10   0.00936649  6.94412e-06  0.000635749
          522          6.7  4.42678e+10   0.00935948  6.90441e-06  0.000631984
          522            7    4.625e+10   0.00934935   6.8473e-06  0.000626566
          522          7.5  4.95535e+10   0.00933342  6.75799e-06  0.000618093
          522            8  5.28571e+10   0.00931853  6.67517e-06  0.000610232
          522          9.4  6.21071e+10   0.00928139  6.47121e-06  0.000590857
          522          9.7  6.40892e+10   0.00927417  6.43196e-06  0.000587127
          522          9.9  6.54107e+10   0.00926948  6.40655e-06  0.000584711
          522           10  6.60714e+10   0.00926717  6.39406e-06  0.000583524
          522         10.2  6.73928e+10   0.00926262   6.3695e-06  0.000581188
          522         10.5   6.9375e+10   0.00925595  6.33366e-06  0.000577779
          522         10.9  7.20178e+10   0.00924737  6.28762e-06    0.0005734
          522           11  7.26785e+10   0.00924527  6.27641e-06  0.000572333
          522         12.7  8.39107e+10   0.00921229  6.10166e-06  0.000555697
          522         13.6  8.98571e+10   0.00919659  6.01951e-06  0.000547868
          522         14.3  9.44821e+10   0.00918509  5.95972e-06  0.000542169
          522         14.6  9.64642e+10   0.00918033   5.9351e-06  0.000539821
          522         15.1  9.97678e+10   0.00917261   5.8953e-06  0.000536025
          522         15.7  1.03732e+11   0.00916368  5.84945e-06   0.00053165
          522         16.4  1.08357e+11   0.00915369  5.79838e-06  0.000526776
          522         17.2  1.13643e+11   0.00914277  5.74292e-06  0.000521481
          522         17.3  1.14304e+11   0.00914144   5.7362e-06  0.000520838
          522         17.5  1.15625e+11   0.00913881  5.72287e-06  0.000519565
          522         18.5  1.22232e+11   0.00912608  5.65871e-06  0.000513435
          522         18.9  1.24875e+11   0.00912117  5.63412e-06  0.000511085
          522         19.3  1.27518e+11   0.00911637  5.61012e-06   0.00050879
          522         19.5  1.28839e+11   0.00911401  5.59832e-06  0.000507662
          522         19.6    1.295e+11   0.00911284  5.59247e-06  0.000507103
          522         20.4  1.34786e+11   0.00910367  5.54686e-06  0.000502741
          522         20.9  1.38089e+11   0.00909812  5.51936e-06   0.00050011
          522         22.2  1.46678e+11   0.00908428  5.45117e-06  0.000493583
          522         22.5  1.48661e+11    0.0090812  5.43607e-06  0.000492137
          522         23.6  1.55928e+11   0.00907025  5.38256e-06  0.000487012
          522           25  1.65178e+11   0.00905702  5.31836e-06  0.000480859
          522         25.1  1.65839e+11   0.00905611  5.31393e-06  0.000480434
          522         25.5  1.68482e+11   0.00905248  5.29639e-06  0.000478754
          522         25.8  1.70464e+11   0.00904979  5.28345e-06  0.000477512
          522         28.1  1.85661e+11   0.00903017  5.18944e-06  0.000468494
          522         28.5  1.88303e+11   0.00902692  5.17397e-06  0.000467009
          522           29  1.91607e+11   0.00902292  5.15497e-06  0.000465184
          522         29.6  1.95571e+11   0.00901821  5.13264e-06  0.000463041
          522         29.9  1.97553e+11   0.00901589  5.12167e-06  0.000461987
          522           30  1.98214e+11   0.00901512  5.11803e-06  0.000461638
          522         31.1  2.05482e+11   0.00900683  5.07896e-06  0.000457885
