Pressure (atm),Temperature (K),W1_Energy_1_R->P2,W1_Energy_1_R->P3,W1_Energy_1_R->P1,W1_Energy_1_P1->P2,W1_Energy_1_W2->P1,W1_Energy_1_P2->P3
4.0,600.0,6.6169930356407946e-06,1.3589567915037854e-06,-1.0188749331018774e-06,-1.3784831764080651e-05,0.0016062887580929285,7.844707797347953e-06
4.0,610.0,9.571215985143333e-06,2.961985996601159e-06,1.3421995674066618e-05,4.8305960964958465e-05,0.0017097278221346807,2.0310516288815455e-05
4.0,620.0,1.1995183758949862e-05,4.313554048871194e-06,2.6144912780682333e-05,0.0001032192486911096,0.0016742356037771468,3.111927648040782e-05
4.0,630.0,1.3732899739548577e-05,5.330113485028815e-06,3.63615786975396e-05,0.00014754172505586382,0.0015087834518388058,3.9604766947469274e-05
4.0,640.0,1.4678484227454892e-05,5.952798211086965e-06,4.348174157538567e-05,0.00017870206399332714,0.0012282454556424658,4.5280979483936294e-05
4.0,650.0,1.4774757228731144e-05,6.147034092513068e-06,4.7115384715990746e-05,0.00019498284226029212,0.0008515829231572015,4.784172774376591e-05
4.0,660.0,1.4009502255660094e-05,5.900944223796543e-06,4.706407719166012e-05,0.00019548581765592812,0.0004001828564930377,4.715088273940293e-05
4.0,670.0,1.2410155525041555e-05,5.222918542917944e-06,4.330446361571248e-05,0.0001800633103247242,-0.00010359576586386245,4.322596370732564e-05
4.0,680.0,1.0037553567993059e-05,4.138659738312373e-06,3.5966551148545355e-05,0.00014922695702865093,-0.0006375878336658778,3.621743274338368e-05
4.0,690.0,6.979262823104835e-06,2.687971879412986e-06,2.5309020090958388e-05,0.00010404340151706415,-0.001180758870887583,2.6385697565570566e-05
4.0,700.0,3.342898980305404e-06,9.214978228102239e-07,1.1693375860676844e-05,4.602466565967551e-05,-0.0017138937166448895,1.4077401756675368e-05
4.0,800.0,-3.7732771027554097e-05,-2.0693221621710394e-05,-0.0001796675124624441,-0.0007833785669170353,-0.004058415256357102,-0.00014803057992757585
4.0,900.0,-3.3354614031045e-05,-2.092472882288565e-05,-0.00021523715429636414,-0.0009620557887656178,-0.0009119987572396651,-0.00016272269497059005
4.0,1000.0,1.1687392785591728e-05,5.778680339905993e-07,-5.277721653671574e-05,-0.00028746481018114615,0.0024115058872631206,-1.1803862829116191e-05
4.0,1100.0,5.0227159717649654e-05,2.0937153825811592e-05,0.00013098568545898698,0.0004940015779854484,0.0029819748005105013,0.00014133195516293097
4.0,1200.0,5.4882202555506053e-05,2.5279094379071154e-05,0.00019946237142251055,0.0007920803165650687,0.0013969579985872419,0.00018274557434614546
4.0,1300.0,2.7649380219579216e-05,1.2930584866830038e-05,0.0001262175670522276,0.00048207610230079843,-0.0006898314050509831,0.00010067751418550289
4.0,1400.0,-1.3945441281309988e-05,-8.553727921255529e-06,-4.162683393107265e-05,-0.00024355783267462612,-0.0020889000145922327,-5.405288256920304e-05
4.0,1500.0,-5.089468873470982e-05,-3.0109447735301646e-05,-0.0002347976941695504,-0.0010919068690319834,-0.0023948262713170006,-0.00021629302591082565
4.0,1600.0,-7.034555421222828e-05,-4.5060678935240024e-05,-0.0003950714853020342,-0.0018117793561377331,-0.0017680599675490417,-0.0003357262599203429
4.0,1700.0,-6.77285419245899e-05,-5.0405457906689565e-05,-0.0004887229376586727,-0.0022528307862842815,-0.0006256134732658102,-0.00038732933740695286
4.0,1800.0,-4.580996263333466e-05,-4.656816408036385e-05,-0.0005073609240365334,-0.0023709580623096603,0.00058899439085208,-0.000370492878357341
4.0,1900.0,-1.2568707517096063e-05,-3.651523895100161e-05,-0.00046286592845919946,-0.002208147059933352,0.0015310792677757745,-0.00030320875636292115
4.0,2000.0,2.102449374840808e-05,-2.476344159826243e-05,-0.0003806826380114911,-0.001864825379878028,0.0020003543638727962,-0.00021520718816174105
4.0,2100.0,4.2850353404437406e-05,-1.6526515782959756e-05,-0.0002936131497387313,-0.0014739359322940898,0.0019386538909836573,-0.00014190565803638437
4.0,2200.0,4.0976877411180145e-05,-1.7078532370776503e-05,-0.00023693112939582355,-0.0011803384134332295,0.0014046553537484612,-0.00011980892123089139
4.0,2300.0,4.521869835979265e-06,-3.132929553662492e-05,-0.00024493927017807285,-0.001126163288847508,0.0005412096432935555,-0.00018337989128746222
4.0,2400.0,-7.586364453052134e-05,-6.357441942322832e-05,-0.0003487855952574122,-0.0014414125768072792,-0.0004561637907142946,-0.0003631456873132262
4.0,2500.0,-0.0002077882954774782,-0.000117375601361631,-0.0005752588325657298,-0.0022386720326679817,-0.0013657859090369657,-0.0006847380952093643
4.0,2600.0,-0.00039709995597979694,-0.00019553087725992588,-0.0009462881168210252,-0.0036108011706665532,-0.0019602285540908115,-0.0011685891204389711
4.0,2700.0,-0.0006479820234322795,-0.0003001026878063284,-0.00147891650747975,-0.0056306416873954735,-0.00202086716962293,-0.001830054551607853
4.0,2800.0,-0.0009631153518887153,-0.00043247986674546933,-0.0021855709137983256,-0.00835200115560083,-0.0013474764436217869,-0.0026797947843772516
4.0,2900.0,-0.0013438705964948347,-0.0005934567639987985,-0.003074499685746962,-0.01181136971622165,0.00023613909748270863,-0.0037242915530657276
4.0,3000.0,-0.0017905078602551254,-0.0007833182812250242,-0.004150288824122141,-0.016029992523767057,0.0028794167668742886,-0.0049664184310528004
5.0,250.0,8.738159781275321e-06,-5.498666346644195e-07,-4.8785940335527636e-06,-2.407008636351683e-05,0.4082580793489361,1.5433280182299026e-06
5.0,260.0,1.6637309244690697e-05,4.797850996421129e-06,4.279013455940136e-05,0.00018173201200585366,-0.8709048252249493,4.300470429764904e-05
5.0,270.0,-1.8481199084360733e-05,-1.4086240059958584e-05,-0.0001284651493328181,-0.0005511531800217672,-0.17160025670979936,-0.00011285813502842786
5.0,280.0,3.7961411464254214e-05,1.919738727091003e-05,0.00012348634487454411,0.0005184307444190705,0.02664390476783342,0.00011505227437746305
5.0,290.0,2.3881021118529994e-05,1.2891435342221459e-05,6.26338199444547e-05,0.000258214184697628,0.010080572739254084,6.301465846579955e-05
5.0,300.0,-6.36210888677901e-06,-4.753488508094407e-06,-7.801913321615215e-05,-0.0003400387031204767,-0.011078514940536152,-6.152897423524758e-05
5.0,310.0,-1.0174802303990853e-05,-9.139186801481257e-06,-0.00010151134312242487,-0.0004382350694628151,-0.006977037143367514,-8.27185169289032e-05
5.0,320.0,6.763628607149167e-06,-1.6806962499448533e-06,-2.5520425639257563e-05,-0.00011241446179229772,0.0037377913533696255,-1.6142128248333545e-05
5.0,330.0,2.3974530380794254e-05,7.1871659816913455e-06,5.9525508760659446e-05,0.0002516108608028209,0.008406978142176611,5.812407371377309e-05
5.0,340.0,2.9144391158914406e-05,1.0580456383170588e-05,9.46422189719542e-05,0.0004022192459009524,0.006016397962369469,8.823124375925284e-05
5.0,350.0,2.1772129011423297e-05,7.656115413110071e-06,7.265184379293927e-05,0.00030879424877237714,0.0005868896304480408,6.830757744662958e-05
5.0,360.0,7.999619208141082e-06,1.2139307635281024e-06,1.7778252652368375e-05,7.474204312696359e-05,-0.004028110890309974,2.0059680039458646e-05
5.0,370.0,-5.133188684914526e-06,-5.2393703333707286e-06,-3.9329493161254525e-05,-0.00016904751883169955,-0.005988013823794945,-2.9447776022898208e-05
5.0,380.0,-1.2954155935646914e-05,-9.251632693798255e-06,-7.676238093731767e-05,-0.00032894178925633365,-0.0052801348342117515,-6.11315107400504e-05
5.0,390.0,-1.395430367750722e-05,-9.927683531269644e-06,-8.588508521156654e-05,-0.0003679645655093471,-0.002875305457391615,-6.774308339780715e-05
5.0,400.0,-9.124391828201496e-06,-7.65550918239052e-06,-6.922046962589358e-05,-0.00029680965151708994,4.0207858924493036e-05,-5.1855912873540524e-05
5.0,410.0,-7.959866033875943e-07,-3.5452263498226207e-06,-3.5783636041950505e-05,-0.00015394400859572893,0.0025230375007448116,-2.1655062281543308e-05
5.0,420.0,8.418856022549074e-06,1.1064560258231646e-06,3.4739050472494513e-06,1.3843362515661877e-05,0.004040803274582793,1.3114111742732887e-05
5.0,430.0,1.6341439765782836e-05,5.188614765667302e-06,3.890562784101705e-05,0.00016529734008006243,0.004451990139129415,4.399055206214561e-05
5.0,440.0,2.1568663777484445e-05,7.96379343064036e-06,6.387351182391298e-05,0.0002719932475618098,0.0038975136639685915,6.52595647362774e-05
5.0,450.0,2.352481908230687e-05,9.107071587393991e-06,7.518790573359825e-05,0.00032023678132242446,0.002673181568581243,7.429293415727782e-05
5.0,460.0,2.2332796534656398e-05,8.650032590177317e-06,7.271854340202783e-05,0.00030941895598002317,0.0011208887273229827,7.116314713662304e-05
5.0,470.0,1.860248242715493e-05,6.8788507809055384e-06,5.858660626334423e-05,0.0002485746661207577,-0.000447167840386214,5.789962805692873e-05
5.0,480.0,1.320678671772147e-05,4.222806991962656e-06,3.6246383374800315e-05,0.00015246276867746748,-0.0017909040334813692,3.766071746954278e-05
5.0,490.0,7.087498516140689e-06,1.155571456950594e-06,9.651133117262538e-06,3.80003584218338e-05,-0.002757846970271326,1.399169829588869e-05
5.0,500.0,1.110342125444194e-06,-1.8799855078866873e-06,-1.7398560586626593e-05,-7.852707273436156e-05,-0.0032799061250226055,-9.747221331943277e-06
5.0,510.0,-4.027116313929208e-06,-4.520825646268331e-06,-4.1694665181474346e-05,-0.00018335263396978332,-0.003359397334396047,-3.076030886674466e-05
5.0,520.0,-7.840334649209007e-06,-6.508914933364233e-06,-6.086338602017226e-05,-0.00026626868256998394,-0.003050243093707248,-4.70179195884544e-05
5.0,530.0,-1.0065439677332316e-05,-7.69725665980553e-06,-7.344427686335137e-05,-0.0003209721645866695,-0.002438808861510281,-5.731398884473001e-05
5.0,540.0,-1.0640741496980061e-05,-8.042228337143703e-06,-7.884996493436489e-05,-0.0003448984685819558,-0.0016267806442520796,-6.121910703594427e-05
5.0,550.0,-9.672338639078942e-06,-7.587340340315144e-06,-7.72483364621937e-05,-0.0003387222681993042,-0.0007174334677598038,-5.896703782974176e-05
5.0,560.0,-7.392228413135632e-06,-6.442714990267201e-06,-6.940290833545036e-05,-0.0003056779606602058,0.00019434842652194106,-5.130665789518775e-05
5.0,570.0,-4.115230958871831e-06,-4.763536682655098e-06,-5.6499195364102536e-05,-0.0002508186631374404,0.001028490343544738,-3.9343907857752665e-05
5.0,580.0,-1.9902045779689922e-07,-2.729751562043596e-06,-3.997686039995692e-05,-0.00018029860146142059,0.0017231147257575324,-2.4391051129133314e-05
5.0,590.0,3.990141382767783e-06,-5.284133693592716e-07,-2.1380369236700458e-05,-0.00010073352251379424,0.002235560837637476,-7.834134690577319e-06
5.0,600.0,8.104738514439468e-06,1.6606089251549718e-06,-2.235104277378068e-06,-1.866920250787108e-05,0.0025415964117460397,8.975613091223422e-06
5.0,610.0,1.1836135781051006e-05,3.675358031208777e-06,1.604844861130098e-05,5.9830523011376166e-05,0.002633495885675691,2.4804527568418966e-05
5.0,620.0,1.4927920110201613e-05,5.379098034294203e-06,3.224288378731748e-05,0.0001294778048508772,0.0025174249917177525,3.859415623460716e-05
5.0,630.0,1.718325085694857e-05,6.6645673766481495e-06,4.534681964705437e-05,0.0001859469924750487,0.002210531415173166,4.949625897366344e-05
5.0,640.0,1.846721853299131e-05,7.455657221529664e-06,5.460613107058152e-05,0.00022596784785794494,0.0017380005213606775,5.688851000164157e-05
5.0,650.0,1.8705274614912642e-05,7.707030647049086e-06,5.9517441209682084e-05,0.00024734268948808447,0.0011303246362329288,6.0374628154675785e-05
5.0,660.0,1.7878750018191183e-05,7.402192309295707e-06,5.981788798415801e-05,0.00024890454390289683,0.00042086969831186323,5.977261506851718e-05
5.0,670.0,1.6018382507712426e-05,6.55047094657928e-06,5.5464917621899326e-05,0.00023043228900851133,-0.00035621516666422425,5.509451282982942e-05
5.0,680.0,1.319664672314438e-05,5.183319990176973e-06,4.660942551376357e-05,0.0001925370348327022,-0.0011676479872092835,4.652066175314267e-05
5.0,690.0,9.519535449951149e-06,3.350272487006169e-06,3.35650616737871e-05,0.00013653168567872765,-0.0019823200116326914,3.437097586457954e-05
5.0,700.0,5.1183036495796126e-06,1.114814943596607e-06,1.6775979162632717e-05,6.42936058186721e-05,-0.002772217675650997,1.9075235177352513e-05
5.0,800.0,-4.5350678683292086e-05,-2.6389144015215275e-05,-0.00022317566553062436,-0.0009787021553188243,-0.005930188771475596,-0.00018509091859617954
5.0,900.0,-4.0342378196158473e-05,-2.680004531769367e-05,-0.00027167339039591536,-0.0012121456432979177,-0.0010307345258280445,-0.0002058767283881261
5.0,1000.0,1.4979266207020915e-05,6.143255238421721e-07,-7.158144651481528e-05,-0.00036944874959134606,0.003794158647038559,-1.6763246119019203e-05
5.0,1100.0,6.247751874450679e-05,2.67599486430094e-05,0.00015771611585359364,0.0006159541904916728,0.004419953181587481,0.00017778869752751818
5.0,1200.0,6.810345438854389e-05,3.254077022538939e-05,0.000244612358749111,0.000999383828179638,0.0019205873199150015,0.0002331957977139663
5.0,1300.0,3.412483034455201e-05,1.6950077749116914e-05,0.00015460277040188573,0.0006190637817640036,-0.0012042169502820995,0.00013285168312150933
5.0,1400.0,-1.7853887163335657e-05,-1.0443331641973737e-05,-5.4442098791789e-05,-0.0002869720794311244,-0.003224374499498152,-6.0579471185616156e-05
5.0,1500.0,-6.426568179537899e-05,-3.804969715737398e-05,-0.000296288946248736,-0.0013521480902086332,-0.0035910971584200363,-0.0002655480689081947
5.0,1600.0,-8.907774574982336e-05,-5.725813657208218e-05,-0.000497967127934974,-0.0022602951998558474,-0.0025826248898692178,-0.00041844019679297456
5.0,1700.0,-8.64757216637126e-05,-6.41113491913467e-05,-0.0006167987551989115,-0.002820647044111964,-0.000838259270612415,-0.00048699557979381663
5.0,1800.0,-5.9727016574954556e-05,-5.901786923275729e-05,-0.0006416368003567845,-0.0029752994261562473,0.000979444919888266,-0.00046945020828094414
5.0,1900.0,-1.8573400524299453e-05,-4.5641971146644275e-05,-0.0005866707350237334,-0.002774395863907215,0.0023644637823427763,-0.0003874086126356232
5.0,2000.0,2.3508952903111065e-05,-2.9647743477714763e-05,-0.0004831201919176784,-0.002341709147329659,0.0030294607639210344,-0.0002773266299540399
5.0,2100.0,5.158975467174393e-05,-1.7613591985307385e-05,-0.00037151298563722765,-0.0018422354477906219,0.0028986972391911708,-0.00018296078487100805
5.0,2200.0,5.0940934698179556e-05,-1.6219384247581722e-05,-0.00029558744954270665,-0.001456378854079567,0.0020683589586008356,-0.00014960500426151738
5.0,2300.0,8.108910490127067e-06,-3.1702121591606455e-05,-0.000297983325535562,-0.0013615499801345188,0.0007571719831210362,-0.00022015374658029352
5.0,2400.0,-8.848190198606816e-05,-6.95335959942103e-05,-0.0004174983656249404,-0.0017203205250147782,-0.0007405700900519604,-0.0004327054460189762
5.0,2500.0,-0.000248267857263293,-0.00013426399999585378,-0.0006875658045082887,-0.0026737262866704417,-0.002094126286394934,-0.0008193349932267695
5.0,2600.0,-0.0004785165772386545,-0.00022948056829414688,-0.0011356120955673438,-0.0043383063149618414,-0.0029661615101143454,-0.001405688303161107
5.0,2700.0,-0.0007844426173375423,-0.00035784039111418304,-0.0017830082715049927,-0.006805679665618031,-0.0030338951584542116,-0.002211115891457793
5.0,2800.0,-0.00116940510666526,-0.0005211469795477614,-0.0026453938225301397,-0.010143729643370425,-0.0020028720914217184,-0.0032491320343782273
5.0,2900.0,-0.00163514366572897,-0.0007204491582137131,-0.003733212348198033,-0.014398715745176743,0.0003850420130744388,-0.00452804744358177
5.0,3000.0,-0.0021820239035624384,-0.000956147924239707,-0.005052347587363145,-0.01959783969190989,0.004347950482978867,-0.006051672266212063
10.0,250.0,1.9909033293992616e-05,-1.1006771171073737e-06,-9.485215529809796e-06,-4.8249971152255305e-05,-1.4354954738096701,1.4527029083632971e-05
10.0,260.0,3.654822591303389e-05,9.556148024369139e-06,8.302846187841268e-05,0.0003646569529917186,-1.2100460715420003,8.013066241106391e-05
10.0,270.0,-3.4798422325438185e-05,-2.7882016204603033e-05,-0.0002485593592920119,-0.0010912886565643824,-0.07201082322363823,-0.00021782722814851584
10.0,280.0,7.119904621764044e-05,3.912352744493672e-05,0.00023739285503720833,0.0010256805533937993,0.07704913371801146,0.00022528041615100917
10.0,290.0,4.174402259563496e-05,2.3187208252708545e-05,0.0001227735283575162,0.0005253530404205222,-0.003958376932838847,0.00012207877193948542
10.0,300.0,-1.8521660572116817e-05,-1.5381742221330594e-05,-0.00014816166676861429,-0.0006544761329404901,-0.029137193532689846,-0.00012271161124264646
10.0,310.0,-2.644539078292148e-05,-2.4677735932436652e-05,-0.00019553718174060935,-0.0008571385791948977,-0.0063767782766660725,-0.00016531692929613496
10.0,320.0,7.5614130741391225e-06,-7.676756241256534e-06,-5.098028950320876e-05,-0.00022254024368952014,0.016118167884324644,-3.498769886877129e-05
10.0,330.0,4.3527574381999176e-05,1.3237907152614136e-05,0.00011263547765493726,0.0004932518441344535,0.0199102853452884,0.0001121587165147972
10.0,340.0,5.667670677147458e-05,2.28556824753776e-05,0.0001814610563898194,0.0007928024691938765,0.009753472364144897,0.00017401188322584683
10.0,350.0,4.5081064789776074e-05,1.87178086544395e-05,0.0001407094731712235,0.0006120646425351881,-0.0035203928306213553,0.00013787853067443186
10.0,360.0,2.003783504276557e-05,6.3116177764697695e-06,3.616247403629677e-05,0.00015193318208912734,-0.012321166519994315,4.5245021296040416e-05
10.0,370.0,-4.9649880369175265e-06,-7.0538418698316985e-06,-7.356061329522962e-05,-0.00033059521195047116,-0.014236464286854556,-5.1338804251647344e-05
10.0,380.0,-2.0675960019182654e-05,-1.603369726817024e-05,-0.00014620908552235453,-0.0006502562146730415,-0.010523237275534534,-0.00011438054673865205
10.0,390.0,-2.3790449822196636e-05,-1.843210459020141e-05,-0.00016481124275451124,-0.0007325586809019751,-0.003955329091218272,-0.00012920022048265128
10.0,400.0,-1.58190188998789e-05,-1.4741572841182841e-05,-0.00013380431501210018,-0.0005968742615185297,0.002759152272527527,-0.0001002359150618689
10.0,410.0,-9.436645966276985e-07,-7.038587306735435e-06,-7.019810657688227e-05,-0.00031775480500925664,0.007761580004052545,-4.2988941843840294e-05
10.0,420.0,1.599019608982902e-05,2.1093090547564554e-06,5.124120743586732e-06,1.318145622022151e-05,0.010211951807636009,2.3807202233992035e-05
10.0,430.0,3.085301252762825e-05,1.042578352081863e-05,7.363627493046453e-05,0.00031457559525999336,0.010113222328289486,8.373205464581182e-05
10.0,440.0,4.091599363549618e-05,1.6339102342176045e-05,0.00012247826010651332,0.0005298653246286289,0.008008128766099867,0.00012556791184297405
10.0,450.0,4.498414870878718e-05,1.9091133235309535e-05,0.0001453489692084618,0.000631237093823166,0.004682127616362045,0.00014401813141580848
10.0,460.0,4.317997944973847e-05,1.8646469911701914e-05,0.00014180459954915396,0.0006165820823480582,0.0009352021984036037,0.00013900942393027163
10.0,470.0,3.656136800395525e-05,1.550058129495586e-05,0.00011574216511776583,0.0005028692738247309,-0.002561834611179442,0.00011428599175375876
10.0,480.0,2.6707700108116365e-05,1.0461449690957206e-05,7.365839452266449e-05,0.00031852171475367334,-0.005335829845264204,7.582561241673123e-05
10.0,490.0,1.535583658160793e-05,4.451585940191504e-06,2.305848648676792e-05,9.64393125992441e-05,-0.007123810590808408,3.0409834453336937e-05
10.0,500.0,4.124583173793276e-06,-1.6460212285659073e-06,-2.8794134459329375e-05,-0.00013149103867778132,-0.007850121120939333,-1.5485813565458917e-05
10.0,510.0,-5.6635944282876126e-06,-7.0911387134325915e-06,-7.572801179807184e-05,-0.00033813576445817064,-0.00758534384498511,-5.643440797707542e-05
10.0,520.0,-1.3072802044382267e-05,-1.1342140178218718e-05,-0.00011313712082232919,-0.0005032048306822933,-0.006499656910461488,-8.845882681819326e-05
10.0,530.0,-1.7573775137935022e-05,-1.4073177423515044e-05,-0.00013814376105915233,-0.0006139796700979849,-0.004818780916621042,-0.00010915463816128307
10.0,540.0,-1.9014058538268838e-05,-1.5163142334955703e-05,-0.00014953216853742104,-0.0006650338704406895,-0.002787022932671016,-0.00011761004539876088
10.0,550.0,-1.755727441594806e-05,-1.466650509509921e-05,-0.00014753208920818681,-0.0006572931974281018,-0.000639143315918663,-0.0001141953571050981
10.0,560.0,-1.3607231222167696e-05,-1.2774597799226968e-05,-0.0001335203308816025,-0.0005967329919147709,0.0014188074574671566,-0.00010028348190455271
10.0,570.0,-7.728804552165205e-06,-9.773967265744749e-06,-0.00010969342797763419,-0.0004929460390358012,0.0032207518336870252,-7.79489903558561e-05
10.0,580.0,-5.738054008788875e-07,-6.00647619770764e-06,-7.874946147997643e-05,-0.00035774807452559996,0.004645339230874668,-4.96794026300192e-05
10.0,590.0,7.18313399464211e-06,-1.8341185169344226e-06,-4.360362017895384e-05,-0.00020392926867396463,0.005615868494372925,-1.8120025439620258e-05
10.0,600.0,1.4896154246230174e-05,2.389870667481249e-06,-7.151150229020394e-06,-4.421202615747518e-05,0.006096741703040505,1.4136177268758349e-05
10.0,610.0,2.198659961708626e-05,6.343060591746742e-06,2.7916986956741877e-05,0.00010956101508238828,0.00608786396278,4.470967319588124e-05
10.0,620.0,2.796890610586734e-05,9.749206450373516e-06,5.924627456719551e-05,0.0002470106854898357,0.005617942313152573,7.154755540589181e-05
10.0,630.0,3.2465345220280004e-05,1.2387598772384153e-05,8.490295233156381e-05,0.00035959528488683406,0.004737533014491936,9.299330275836299e-05
10.0,640.0,3.521142337644081e-05,1.4097267406458747e-05,0.00010341697777232468,0.00044080307613857426,0.0035123076000805457,0.00010781938850560622
10.0,650.0,3.605386008961164e-05,1.4777027256242616e-05,0.00011379108024599658,0.0004861957551194906,0.0020169915782040655,0.00011522976364905677
10.0,660.0,3.494302613011898e-05,1.4382349093525805e-05,0.0001154834604032333,0.0004933358093562805,0.0003301119810474236,0.00011483922355535785
10.0,670.0,3.192153982785812e-05,1.2919961595385969e-05,0.00010837121620120276,0.00046162879030133176,-0.001470320705189691,0.00010663616005214078
10.0,680.0,2.711049878867227e-05,1.044098660504588e-05,9.270080062562335e-05,0.00039210811524464673,-0.003310195688959734,9.093443611763183e-05
10.0,690.0,2.0694562583901e-05,7.033275545624078e-06,6.903085747223954e-05,0.0002871858338640607,-0.005121806448560816,6.831919541388204e-05
10.0,700.0,1.290685310646958e-05,2.81348707745908e-06,3.8171808517873675e-05,0.00015038859503817222,-0.006845582242583276,3.9590510238304934e-05
10.0,800.0,-7.961305627307811e-05,-5.144205326934088e-05,-0.00041548680460663947,-0.0018717023563372714,-0.012659751830122856,-0.00035242800781709415
10.0,900.0,-7.321451488133849e-05,-5.481260173734687e-05,-0.0005190525501915968,-0.0023642961377197016,-0.0011547367800130394,-0.0003996751763579198
10.0,1000.0,2.629664376804867e-05,-2.4350273538890695e-06,-0.00015127543085374093,-0.0007568955903458782,0.009037767097234813,-3.869707466505971e-05
10.0,1100.0,0.0001130027485248819,4.9838249086191356e-05,0.0002794732812368573,0.0011641171821211499,0.009654315582493888,0.00034267364263250655
10.0,1200.0,0.00012333880385598532,6.359250513507439e-05,0.0004468023603536773,0.0019439196851451445,0.003682497025988671,0.00046251725516649
10.0,1300.0,6.0325527055128513e-05,3.5352557875012634e-05,0.00028052250292858843,0.0012462113968636477,-0.003251935133180271,0.00028175445922872796
10.0,1400.0,-3.6873368998086106e-05,-1.7157882360184198e-05,-0.00011401768111581383,-0.000485705346609479,-0.0074823063490596035,-8.479590222890127e-05
10.0,1500.0,-0.00012485312387780932,-7.15392724337058e-05,-0.0005755624802460486,-0.002549349255768196,-0.007987574115491215,-0.0004827480209028785
10.0,1600.0,-0.0001736545732534383,-0.00011064557204860412,-0.0009657584930753995,-0.00433067284117067,-0.005513376914387802,-0.0007890844110560453
10.0,1700.0,-0.000171939297357497,-0.00012609777595804625,-0.0012020237462960193,-0.005452369081147915,-0.0015285721973618326,-0.0009388648313613488
10.0,1800.0,-0.00012506938103628285,-0.00011792675422195561,-0.001260606394285337,-0.0057913688049538725,0.002501838467568558,-0.0009245844547996289
10.0,1900.0,-5.040756778763464e-05,-9.2542895841815e-05,-0.001165438327562437,-0.005433097427350994,0.005489010680987271,-0.0007832872183328973
10.0,2000.0,2.7682293541504472e-05,-6.0360656439070844e-05,-0.0009728055634097738,-0.004606308083306213,0.006837714026364329,-0.0005807512019750589
10.0,2100.0,8.202414254555061e-05,-3.371234727992043e-05,-0.0007569610145960415,-0.0036211387427063104,0.006418155273779228,-0.00039730366832468975
10.0,2200.0,8.5689493334701e-05,-2.5266706607365445e-05,-0.0005986901944659259,-0.002819457123027171,0.004471911094799687,-0.0003169001506411644
10.0,2300.0,1.3990806003548485e-05,-4.695627556909069e-05,-0.000577181323864651,-0.002539261450496499,0.0015005946952470384,-0.00041959847285916104
10.0,2400.0,-0.00015438570522287697,-0.00010933080515222302,-0.0007648100821307899,-0.003091604072885895,-0.0018375736144264293,-0.0007769224440114348
10.0,2500.0,-0.00043687843702598075,-0.00022123228230281714,-0.0012242090398609502,-0.004747399783885642,-0.004812638471713554,-0.0014494337586262215
10.0,2600.0,-0.0008469780064605617,-0.0003896949875898087,-0.002006992084633487,-0.007731439319002389,-0.006686846016567811,-0.0024858667735824093
10.0,2700.0,-0.0013944252655136852,-0.0006199922374557276,-0.0031536005406954913,-0.012221319639566833,-0.006759339100339264,-0.003923295562618152
10.0,2800.0,-0.002085563309043759,-0.000915771001197835,-0.0046938577710604395,-0.01834950743665852,-0.0043947563834026,-0.005787930890474688
10.0,2900.0,-0.0029237627070662965,-0.0012792326577983776,-0.006647930676956732,-0.026207227363084954,0.0009605362297310613,-0.008096258942530252
10.0,3000.0,-0.003909866691234855,-0.0017113316915309852,-0.009027488298180507,-0.03584926007760865,0.009771455004853033,-0.010856325190678275
20.0,250.0,3.86293463481996e-05,-2.0225234053985356e-06,-1.633801565115561e-05,-8.223726234701536e-05,8.563781914211972,2.2395879637158782e-05
20.0,260.0,7.231866293436804e-05,1.7619172308497157e-05,0.00014291676929366754,0.0006598412968963401,-0.8766664183456929,0.0001458996685537822
20.0,270.0,-5.389732154102276e-05,-5.2107164729523466e-05,-0.0004274535946946536,-0.00196827800695506,0.032135648805234784,-0.0003674451726604026
20.0,280.0,0.0001301416817449643,5.959859912254082e-05,0.00040761641279362277,0.0018610213377223525,0.17202769919351266,0.0003872286711921524
20.0,290.0,7.808522829223495e-05,3.065516421354826e-05,0.00021072900667029758,0.0009627009101628138,-0.017473064975229168,0.000209445365282648
20.0,300.0,-2.873342745241027e-05,-3.359822279151937e-05,-0.0002556461501688791,-0.0011758144720722405,-0.07032252441794612,-0.00020716100266356287
20.0,310.0,-4.414108181850854e-05,-4.517723277621606e-05,-0.0003381235424190994,-0.0015550850301741964,-0.01626285710569056,-0.0002759516787999299
20.0,320.0,1.4992021695452228e-05,-1.1700566201936022e-05,-9.023014708247265e-05,-0.0004165075075786924,0.03671197241429162,-4.945512520528801e-05
20.0,330.0,7.916228938004143e-05,2.6663850685626425e-05,0.0001911868315936692,0.0008783553235018058,0.046404835756692686,0.0002036059713170576
20.0,340.0,0.00010447766838648262,4.344741101941716e-05,0.00031019208440579386,0.001427964116765708,0.02330088236942753,0.0003082747549006792
20.0,350.0,8.664527457754551e-05,3.504507328261753e-05,0.0002409396242320983,0.001111036915621757,-0.007625017315129195,0.00024355633513186705
20.0,360.0,4.466175823331947e-05,1.1820522021298342e-05,6.17964202417386e-05,0.00028604632286714863,-0.02850257810964027,8.151421932250474e-05
20.0,370.0,1.7404565126480066e-06,-1.2870626144984264e-05,-0.00012659679528744466,-0.0005845377774732384,-0.03339440048495281,-8.69701488455714e-05
20.0,380.0,-2.5943914902518727e-05,-2.93796358068247e-05,-0.0002515578784072795,-0.0011654295919822342,-0.0250064682629069,-0.00019712135091818253
