Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Frequencies_1_P1->W1,B1_Energy_1_R1->P1,B1_Energy_1_P1->W1,B4_Energy_1_R1->P1,B4_Energy_1_P1->W1,W1_Frequencies_1_R1->P1,W1_Frequencies_1_P1->W1,B3_Frequencies_1_R1->P1,B3_Frequencies_1_P1->W1,R1_Frequencies_1_R1->P1,R1_Frequencies_1_P1->W1,B2_Frequencies_1_R1->P1,B2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_R1->P1,B4_SymmetryFactor_1_P1->W1,B1_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_P1->W1,colrel_Sigmas_R1->P1,colrel_Sigmas_P1->W1,W3_SymmetryFactor_1_R1->P1,W3_SymmetryFactor_1_P1->W1,B3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_P1->W1,W3_Energy_1_R1->P1,W3_Energy_1_P1->W1,P1_Frequencies_1_R1->P1,P1_Frequencies_1_P1->W1,B2_SymmetryFactor_1_R1->P1,B2_SymmetryFactor_1_P1->W1,B4_Frequencies_1_R1->P1,B4_Frequencies_1_P1->W1,W1_SymmetryFactor_1_R1->P1,W1_SymmetryFactor_1_P1->W1,colrel_PowerOne_R1->P1,colrel_PowerOne_P1->W1,colrel_FactorOne_R1->P1,colrel_FactorOne_P1->W1,R1_Energy_1_R1->P1,R1_Energy_1_P1->W1,W3_Frequencies_1_R1->P1,W3_Frequencies_1_P1->W1,P1_SymmetryFactor_1_R1->P1,P1_SymmetryFactor_1_P1->W1,colrel_Epsilons_R1->P1,colrel_Epsilons_P1->W1,B2_Energy_1_R1->P1,B2_Energy_1_P1->W1,B3_Energy_1_R1->P1,B3_Energy_1_P1->W1,R1_SymmetryFactor_1_R1->P1,R1_SymmetryFactor_1_P1->W1,W1_Energy_1_R1->P1,W1_Energy_1_P1->W1,P1_Energy_1_R1->P1,P1_Energy_1_P1->W1
21.54,310.0,-0.0037098165348068072,4.1997847936537665e-06,-0.0001698137489450354,3.740907105601727e-06,1.1555113072807723e-05,-1.594032232160155,5.535857616341282e-06,-1.1396224127543415,-0.05502132329559727,0.0,0.10427858308962602,0.0,-0.05115792384986824,0.0,0.00020257262835516316,-0.72627316355505,-0.0009625804483181336,4.0058098378637075e-06,0.00019940809037984598,0.33752989780852716,-0.00010745575115247877,-1.466848880931755e-07,-0.5081810199406256,0.0,-5.770545985033784e-06,-1.8554600616702485e-08,0.0,-2.473432427277379e-05,-0.46722162550671104,0.0,0.00035962917908657617,-1.3868835999737827e-05,5.634113886456871e-06,-0.2838404528230885,1.7878581007144818e-05,0.019540090892983166,0.0002087095115548807,0.30412599237740306,1.6232998629763533,0.0,-0.0003761580226583527,5.551065866564524e-07,0.0,1.0000004463238101,2.765677559485956e-05,0.0661849757377523,-0.7446500151179332,-0.0011781339007718983,-0.8127251314906186,-0.0011781339007718983,1.000011332846053,0.0,5.385047976772279e-06,-0.023581955889369777,0.0,1.6232908843513505
21.54,320.0,-0.0039750811712507645,5.409771537015866e-06,-0.00018542362550657605,5.660089244361841e-06,9.452374704999054e-06,-1.5419558757970893,1.0056419997823147e-06,-1.1904290513716367,-0.05977599150318504,0.0,0.11502395249449865,0.0,-0.05723092570399157,0.0,0.00020591894073098338,-0.7132876415538087,-0.0010317315001378657,5.482437556632374e-06,0.00019074278412132623,0.35359838448261355,-0.00011409098118810378,-2.3577667488293938e-07,-0.5009266375279987,0.0,-7.169473348240201e-06,-3.343989908269667e-08,0.0,1.0016574857997784e-05,-0.47442185019736244,0.0,0.00037741953336320737,-1.5029146818584606e-05,3.1725380041771594e-06,-0.29693631036887635,1.8604613771945174e-05,0.032029086634585494,0.00019575005454918333,0.3194097065947361,1.5725684683071333,0.0,-0.0003706192753571235,5.891253409514396e-07,0.0,1.0000004967210845,2.5273958025202223e-05,0.06822682468085355,-0.7336514604211418,-0.001360093373031394,-0.7770239922258193,-0.001360093373031394,1.0000046061150432,0.0,2.8318644003150107e-06,-0.023962952212526034,0.0,1.572563436825265
21.54,330.0,-0.004221837296475716,6.2638785017616394e-06,-0.0001994663728999941,7.3021821733746975e-06,5.596423969707936e-06,-1.4929793439100403,-3.436883223815419e-06,-1.2398120762335088,-0.06457637611463374,0.0,0.12616836311164792,0.0,-0.06355291369367837,0.0,0.00016695392318334153,-0.7005834243354393,-0.0010961516944996883,6.678998440108239e-06,0.00018183426155638654,0.3693204939630832,-0.00011972028902145233,-2.8298415543579146e-07,-0.4940237424480524,0.0,-8.686272988486276e-06,-4.230841397038625e-08,0.0,4.2536951837782536e-05,-0.4812448543297035,0.0,0.00032069869982011913,-1.3547212126542583e-05,5.664448210782191e-07,-0.30972991796991806,1.832661551687723e-05,0.04313791696818256,0.0001836167935561618,0.3335298062660898,1.5249119728700409,0.0,-0.00036585071987600346,5.082562794948668e-07,0.0,1.0000003518185474,2.2921165815426212e-05,0.07009935788679114,-0.7227402097163006,-0.0012988077162447008,-0.7439637437278892,-0.0012988077162447008,0.9999984069996979,0.0,2.702729383731217e-07,-0.025536517308013665,0.0,1.524910601960411
21.54,340.0,-0.0044552782749397715,6.768740875627891e-06,-0.0002117902355824832,8.57035762601899e-06,8.407416778089783e-07,-1.4468310914017979,-7.102584067218075e-06,-1.2877848831027088,-0.0694234202781763,0.0,0.13769002961834953,0.0,-0.0701268480356874,0.0,9.931104170557453e-05,-0.6881671710757938,-0.0011568816547004065,7.574116189715561e-06,0.00017306732383666346,0.38468774101153524,-0.00012363000446640688,-2.9025148392688875e-07,-0.48744826574115036,0.0,-9.951514716335336e-06,-4.511569638002434e-08,0.0,6.742568718343864e-05,-0.4877227621543624,0.0,0.00021223713775656475,-1.0219359037103965e-05,-1.7690633442737108e-06,-0.3222167893813451,1.790488396914094e-05,0.053251352993496925,0.00017270924229367962,0.3466868575934199,1.4800592628014089,0.0,-0.0003614058344610807,3.4407960219431437e-07,0.0,1.0000000547474412,2.0832492453426134e-05,0.07180584997294649,-0.711944835937738,-0.001053250644566683,-0.713274199848916,-0.001053250644566683,0.9999931259144608,0.0,-1.8971669106269952e-06,-0.028017815943141566,0.0,1.480060991119257
21.54,350.0,-0.004682174103557215,6.964644793826113e-06,-0.00022261250978312998,9.445349697483199e-06,-4.095954782059241e-06,-1.4032713414316664,-9.66121365751477e-06,-1.3343826913599768,-0.0743187905746388,0.0,0.149567177083536,0.0,-0.07695701463881474,0.0,1.6921347354442487e-05,-0.6760431912233466,-0.0012154865953754323,8.182136348198737e-06,0.0001647305869134647,0.3996946472772225,-0.00012556912170617288,-2.6410010532977793e-07,-0.48117856980360196,0.0,-1.0776795442414276e-05,-4.2595214517475324e-08,0.0,8.195484490228523e-05,-0.493886432725002,0.0,7.58856244191249e-05,-5.894527394138972e-06,-3.6026146773168105e-06,-0.3343946739194797,1.78624881770822e-05,0.06284656791511253,0.0001632029654398161,0.3591196854583475,1.4377701069636577,0.0,-0.00035701026870122707,1.31868697747655e-07,0.0,0.9999996521947344,1.9133998737839678e-05,0.07335174416502165,-0.7012885723557637,-0.000691831872013708,-0.6847216648195171,-0.000691831872013708,0.9999889424516218,0.0,-3.4728595656665895e-06,-0.0310700007032761,0.0,1.437774256980127
21.54,360.0,-0.004909371295547209,6.908484769058667e-06,-0.00023233761216211863,9.956261846010319e-06,-8.678851534504553e-06,-1.362087433669858,-1.1041729614931292e-05,-1.379652004008066,-0.07926292401938721,0.0,0.16177823134095407,0.0,-0.08404612175806561,0.0,-6.815645935471853e-05,-0.6642135938770544,-0.0012736376437768916,8.53805694845922e-06,0.00015701941618571937,0.4143385143965462,-0.00012559901192904396,-2.1310402096563884e-07,-0.4751947763174789,0.0,-1.1105261955679771e-05,-3.588638214828726e-08,0.0,8.567033753794297e-05,-0.49976414469435115,0.0,-6.73625897226291e-05,-1.329668870748048e-06,-4.844177288163351e-06,-0.34626336269880686,1.8457007230699393e-05,0.07238509828730443,0.0001551067644980317,0.37105679217469234,1.397830892938886,0.0,-0.0003525231965572165,-9.568442296084792e-08,0.0,0.9999991881797754,1.7866217833553148e-05,0.07474456515870394,-0.6907901661419693,-0.000279020635624451,-0.6581026660952934,-0.000279020635624451,0.9999858853518913,0.0,-4.407236421377048e-06,-0.03437199719128295,0.0,1.3978367789185429
21.54,370.0,-0.005142910566453742,6.661974781488982e-06,-0.00024142701346375502,1.0158199479831059e-05,-1.255889579296277e-05,-1.3230899345659157,-1.1338713872321097e-05,-1.423643549629659,-0.08425420390732775,0.0,0.17430197281724333,0.0,-0.09139387652851023,0.0,-0.00014669715516427362,-0.652678494250697,-0.0013328554821144605,8.686476353840916e-06,0.00015004839444766971,0.428619139858539,-0.00012396624350186403,-1.4616573064072824e-07,-0.4694783730922591,0.0,-1.0965196189165736e-05,-2.6265283042243632e-08,0.0,7.977288567411324e-05,-0.5053810064100341,0.0,-0.00020119217822505125,2.8793167391365476e-06,-5.5007272937825885e-06,-0.3578244621573386,1.9758015922117455e-05,0.08225379685383549,0.00014831948926466386,0.38269037449600424,1.3600510527905372,0.0,-0.0003478972752207258,-3.1174353234145387e-07,0.0,0.9999987010030783,1.7010603954587572e-05,0.07599352489553556,-0.6804645178945592,0.00013169974043430278,-0.6332388917208629,0.00013169974043430278,0.9999838853060434,0.0,-4.745532713015411e-06,-0.037654825858073095,0.0,1.3600580471872834
21.54,380.0,-0.00538760639993499,6.2842205511751686e-06,-0.00025031754825314905,1.0116601882248118e-05,-1.5549840855541797e-05,-1.2861093970360808,-1.0737523286401722e-05,-1.4664079569661457,-0.08928884869786118,0.0,0.1871176479538118,0.0,-0.09899656401193266,0.0,-0.00021248690518133742,-0.6414362578968953,-0.001394379640212076,8.674126472015695e-06,0.0001438671763184117,0.4425384967637904,-0.0001210069045684183,-7.146109655488637e-08,-0.4640120051116756,0.0,-1.043281912846652e-05,-1.496792227380434e-08,0.0,6.648526021046016e-05,-0.5107588586178894,0.0,-0.0003143932747922801,6.316281583480708e-06,-5.638399157778528e-06,-0.3690811466735964,2.1714638366521244e-05,0.09274043354275657,0.00014267730486750645,0.394166105274092,1.3242600493657646,0.0,-0.0003431444526578739,-4.965192837158699e-07,0.0,0.9999982220994826,1.651304736968047e-05,0.0771090035100387,-0.6703232046278177,0.0005004862162435729,-0.6099731337001074,0.0005004862162435729,0.9999828165303027,0.0,-4.585316231082677e-06,-0.04071591105281582,0.0,1.324267618093644
21.54,390.0,-0.0056469370691723,5.827560869178591e-06,-0.00025937751541914707,9.897128706316877e-06,-1.7595123071492234e-05,-1.250993661638385,-9.46026324177662e-06,-1.5079933886782593,-0.09436119398291654,0.0,0.20020504283030235,0.0,-0.10684723154924906,0.0,-0.00026205341898130434,-0.6304837607500514,-0.001459124484381309,8.545241435346506e-06,0.0001384763549135823,0.4561004017280462,-0.00011708077019029024,4.116103662037743e-09,-0.4587793744606666,0.0,-9.605326884744696e-06,-3.0866815513019575e-09,0.0,4.851103894440312e-05,-0.5159164735375286,0.0,-0.00040047757556897995,8.733676079610955e-06,-5.353602996209596e-06,-0.3800379059385715,2.420814807125687e-05,0.10403135037581726,0.00013798908291400822,0.4055828017027651,1.2903048220575453,0.0,-0.0003383097366411051,-6.371605982508783e-07,0.0,0.9999977759794941,1.630212212670556e-05,0.07810202337322014,-0.6603749327591192,0.000801056217855101,-0.5881660397985222,0.000801056217855101,0.9999825270638081,0.0,-4.045874140412788e-06,-0.0434195488322515,0.0,1.2903125380926113
21.54,400.0,-0.005923122711609786,5.3356836348981016e-06,-0.00026888918787401855,9.559734930861522e-06,-1.8733290474186003e-05,-1.217605603307528,-7.730087328331914e-06,-1.5484444821734695,-0.09946414843510658,0.0,0.21354452732436494,0.0,-0.11493618844447041,0.0,-0.0002941835557512203,-0.6198166468156354,-0.0015276891482899626,8.339001105835224e-06,0.00013384166669889696,0.46931019094744225,-0.00011252985624761772,7.516591028497622e-08,-0.45376519649879044,0.0,-8.582936851030921e-06,8.480038880151889e-09,0.0,2.8624291129229274e-05,-0.5208699058552262,0.0,-0.00045689611697727106,1.002629737598016e-05,-4.752763311700433e-06,-0.3907003005775375,2.708976135327896e-05,0.11622160043067832,0.00013406076010386107,0.4169975760561127,1.258047611935765,0.0,-0.00033345259808017114,-7.269320691701595e-07,0.0,0.9999973807490983,1.630194551161088e-05,0.07898378225060536,-0.6506259416503628,0.0010191085143614672,-0.5676935010524871,0.0010191085143614672,0.9999828594084437,0.0,-3.2479958065763114e-06,-0.04568967488742899,0.0,1.2580551548642855
21.54,410.0,-0.006217302341602591,4.8432203016961284e-06,-0.000279048078669395,9.155694198806459e-06,-1.9066626967748796e-05,-1.1858212421153855,-5.749855158569917e-06,-1.5878021021195894,-0.10458968748766957,0.0,0.22711707836683362,0.0,-0.1232516280372338,0.0,-0.00030937876726904357,-0.6094295707774023,-0.001600396979669707,8.08840130157085e-06,0.00012990586546618853,0.48217441827376606,-0.00010765520546265138,1.3777533807042251e-07,-0.4489551789669179,0.0,-7.458005972781834e-06,1.9042201232471353e-08,0.0,9.391524488390553e-06,-0.5256328989518538,0.0,-0.00048412630699280805,1.0199623424959651e-05,-3.939216603664254e-06,-0.40107473552693074,3.0205892456884025e-05,0.12933094954000343,0.00013071069597022313,0.42843346029189117,1.2273641020841157,0.0,-0.00032863472101417123,-7.640771590269772e-07,0.0,0.9999970488985003,1.644044878419044e-05,0.07976527515449008,-0.6410803660643324,0.0011500840900217615,-0.548444533773461,0.0011500840900217615,0.9999836635976423,0.0,-2.3018790387092113e-06,-0.04749913827802652,0.0,1.2273712492973725
21.54,420.0,-0.006529749888095998,4.376228644404584e-06,-0.0002899717004900393,8.726573655717576e-06,-1.8735011362555983e-05,-1.155528150651856,-3.691190445426765e-06,-1.6261035538571846,-0.10972930870539635,0.0,0.240904289538539,0.0,-0.13178025451379113,0.0,-0.0003093356407847222,-0.599316417865171,-0.0016773477746018731,7.820047072447214e-06,0.00012659816001684592,0.49470058340549494,-0.00010270640669919952,1.8938530745268077e-07,-0.44433600498499076,0.0,-6.30928790034073e-06,2.8109947963819575e-08,0.0,-6.991725694173872e-06,-0.5302172871772652,0.0,-0.00048478598206616586,9.338538120580316e-06,-3.005558153326856e-06,-0.41116825675024216,3.341369321034075e-05,0.14332151148074837,0.00012777825864509937,0.4398876096864221,1.1981418212601127,0.0,-0.0003239126013969611,-7.506188125537294e-07,0.0,0.999996788177788,1.66541151703157e-05,0.08045701143137726,-0.6317405608518483,0.0011967923989127424,-0.5303195449869466,0.0011967923989127424,0.9999848046831717,0.0,-1.3009077374801028e-06,-0.04885813626179401,0.0,1.1981484348280982
21.54,430.0,-0.006860091996873063,3.953151193022433e-06,-0.000301712789934912,8.304415851795289e-06,-1.789550235468358e-05,-1.126624103254108,-1.6905875236441951e-06,-1.6633830232957154,-0.11487441300129705,0.0,0.2548883724890469,0.0,-0.14050785011733938,0.0,-0.00029649562304337804,-0.5894704973194937,-0.0017584722051324207,7.554500909165404e-06,0.00012384140091824315,0.506896893793155,-9.787945111202305e-05,2.2859532507590376e-07,-0.43989531050301395,0.0,-5.199690336737148e-06,3.5372639713822196e-08,0.0,-1.8774324584254602e-05,-0.5346333617568073,0.0,-0.00046285630755138913,7.579538743911044e-06,-2.029874685503241e-06,-0.42098837372034065,3.6589528395347366e-05,0.15811454381830267,0.0001251276281338024,0.45133899828910073,1.1702787685966702,0.0,-0.00031933362562442655,-6.912416492495066e-07,0.0,0.9999966024571687,1.689018927429594e-05,0.08106882056963245,-0.6226073895864193,0.0011672018313305605,-0.5132288959470226,0.0011672018313305605,0.9999861663114005,0.0,-3.1940104232278836e-07,-0.04980333859899643,0.0,1.1702847805275656
21.54,440.0,-0.007207506589333782,3.5859753953499045e-06,-0.00031427376393098185,7.912601318340064e-06,-1.6707300202036493e-05,-1.0990159230304002,1.5002801248926353e-07,-1.6996720954362674,-0.12001660073291846,0.0,0.26905215397290194,0.0,-0.1494197535933136,0.0,-0.00027368050630358217,-0.5798847086235949,-0.0018435823239430443,7.3069296872762345e-06,0.00012155732943196616,0.5187720606792066,-9.33196487070147e-05,2.549477025968068e-07,-0.4356216527342233,0.0,-4.176262165441765e-06,4.0671868678798446e-08,0.0,-2.4657958621279753e-05,-0.5388901857110362,0.0,-0.00042304641963416775,5.087746734456044e-06,-1.0745872963598835e-06,-0.43054290783604654,3.96325899515384e-05,0.17360513314246728,0.00012264842057942005,0.4627550649646369,1.1436822246594132,0.0,-0.00031493451017337805,-5.923271557641464e-07,0.0,0.9999964925183787,1.7107191858472388e-05,0.08160973392033301,-0.613680478742729,0.0010725407647128784,-0.49709169896307026,0.0010725407647128784,0.9999876516950992,0.0,5.871323008674203e-07,-0.0503884663112156,0.0,1.1436876222593542
21.54,450.0,-0.007570892131944592,3.2814235768275986e-06,-0.0003276204976724199,7.5670370610421435e-06,-1.5321343195643804e-05,-1.072618491429964,1.7601709842816032e-06,-1.7350002645389597,-0.12514788583280476,0.0,0.28337907091260345,0.0,-0.1585012423831266,0.0,-0.00024381403386703048,-0.5705516815122036,-0.0019324150907934405,7.087880051505926e-06,0.00011967023628875702,0.530335127652036,-8.912729189852098e-05,2.6871685157591295e-07,-0.4315044694914935,0.0,-3.27148433732927e-06,4.39728657980706e-08,0.0,-2.3762524630961094e-05,-0.5429958542131428,0.0,-0.000370303447816181,2.038967323313071e-06,-1.8693455795276562e-07,-0.43983986547542925,4.246535249885407e-05,0.18967427069731965,0.00012025434399402718,0.4740971151114457,1.1182677202429678,0.0,-0.0003107412493205276,-4.6116706139902e-07,0.0,0.9999964567532571,1.7274379586026224e-05,0.08208792746664072,-0.604958439392454,0.0009257593812431539,-0.4818347986821201,0.0009257593812431539,0.9999891829509662,0.0,1.380297796501226e-06,-0.050676604590386067,0.0,1.1182725325807499
21.54,460.0,-0.007949004534437488,3.0420723706010656e-06,-0.00034169442564892255,7.277443539748646e-06,-1.3873671238274804e-05,-1.0473538921983228,3.0964026339161587e-06,-1.769395389796414,-0.1302608381676023,0.0,0.29785316485883234,0.0,-0.16773782337834311,0.0,-0.00020972136405822555,-0.5614638918428906,-0.002024667834567189,6.904074666551566e-06,0.00011810936291136772,0.5415953289235679,-8.536451118657012e-05,2.707178707947051e-07,-0.4275340310431493,0.0,-2.505223097503754e-06,4.533701076403195e-08,0.0,-1.5566209925989484e-05,-0.5469577031192194,0.0,-0.00030945568555049266,-1.3935535657450196e-06,5.99604149295055e-07,-0.4488873335426069,4.503211894226692e-05,0.2061982831216223,0.00011788075447961828,0.48532448759755975,1.0939581391788966,0.0,-0.0003067699528503675,-3.0535271365263615e-07,0.0,0.9999964917626654,1.7370612675909983e-05,0.08251071115274569,-0.5964390588181365,0.0007403460540075706,-0.4673919009759584,0.0007403460540075706,0.9999906994946632,0.0,2.0364094321183657e-06,-0.050734242268343416,0.0,1.0939624251727014
21.54,470.0,-0.008340562715368855,2.8673495310710142e-06,-0.0003564225610152512,7.048603055627141e-06,-1.2481710723578285e-05,-1.0231506671907291,4.137524272471669e-06,-1.8028840765300058,-0.1353486669759653,0.0,0.3124590764973384,0.0,-0.17711544318053038,0.0,-0.00017399435754435473,-0.5526137559477273,-0.0021200257472783132,6.759165775355742e-06,0.00011681033917565756,0.5525619739877332,-8.20623322080345e-05,2.6214110668882565e-07,-0.4237013867520035,0.0,-1.8869229603776443e-06,4.48969569522094e-08,0.0,1.6636970494771286e-07,-0.5507824715810761,0.0,-0.0002449694185072648,-5.04831241171143e-06,1.2634272542660872e-06,-0.4576933949647721,4.729653290926299e-05,0.2230558369263776,0.00011548170907177963,0.4963976055057715,1.070682935394533,0.0,-0.00030302814532977236,-1.323236287245425e-07,0.0,0.999996592858582,1.738294912319345e-05,0.08288455189697393,-0.5881194647505605,0.0005294623822579569,-0.4537028215162291,0.0005294623822579569,0.9999921559682863,0.0,2.5438528460003424e-06,-0.05062687635282914,0.0,1.0706867737166696
21.54,480.0,-0.00874432606883116,2.754387201951444e-06,-0.0003717253910119911,6.881494156989248e-06,-1.1242729452621008e-05,-0.9999431659601887,4.87988459662808e-06,-1.8354919787913444,-0.14040525836030535,0.0,0.3271820403886356,0.0,-0.18662063110786423,0.0,-0.00013890978150016818,-0.5439937062511566,-0.0022181821510224814,6.654412297882845e-06,0.00011571590502737421,0.5632443551759672,-7.922734485375455e-05,2.4441459072723075e-07,-0.41999830880951317,0.0,-1.4177767667291192e-06,4.2835078913236954e-08,0.0,2.345849815011774e-05,-0.5544764258577649,0.0,-0.0001807978844006486,-8.78140248392974e-06,1.7927882361770357e-06,-0.46626606149588257,4.923864785748381e-05,0.24013285351815924,0.00011302690495512985,0.507280077360518,1.0483774476989587,0.0,-0.0002995162429810387,5.094808906293694e-08,0.0,0.9999967544771602,1.7305173737668408e-05,0.08321511951937982,-0.5799962650770637,0.00030534819086457403,-0.4407128327172928,0.00030534819086457403,0.9999935200133133,0.0,2.900511529175689e-06,-0.05041595163037269,0.0,1.0483809284934742
21.54,490.0,-0.009159148017820301,2.6987298437121227e-06,-0.00038752280921202866,6.774277206423337e-06,-1.0233832609077861e-05,-0.9776709745294363,5.333097829496829e-06,-1.8672440281820248,-0.1454251786115546,0.0,0.3420078798568359,0.0,-0.19624058824630639,0.0,-0.00010638825697676449,-0.5355962508794607,-0.0023188525730200088,6.589266121208007e-06,0.0001147761166155655,0.5736516747405779,-7.684766987152623e-05,2.1909341069381614e-07,-0.4164172351171714,0.0,-1.0927222968579981e-06,3.936543334737667e-08,0.0,5.419188226253876e-05,-0.5580454514891059,0.0,-0.00012030173861080677,-1.2469754896474379e-05,2.1838277580356557e-06,-0.4746132212713343,5.085193095704246e-05,0.25732570652007486,0.0001104987449862076,0.5179400267629675,1.0269822984275245,0.0,-0.00029622902956773526,2.3816229426597736e-07,0.0,0.9999969705127839,1.7136389704805528e-05,0.08350734697778146,-0.572065665864281,7.894522295302372e-05,-0.42837209258324105,7.894522295302372e-05,0.9999947700852948,0.0,3.111421517698516e-06,-0.050156888533213116,0.0,1.0269855167181037
21.54,500.0,-0.00958401003009924,2.694905972975599e-06,-0.0004037383435776363,6.723121730298422e-06,-9.512995526452605e-06,-0.956278411499964,5.516316096047355e-06,-1.8981645981353792,-0.1504036533807517,0.0,0.35692300181049497,0.0,-0.2059632347099783,0.0,-7.798328399777011e-05,-0.5274140197947773,-0.0024217837414161423,6.561865329168041e-06,0.00011394819518047939,0.5837929883567212,-7.489808899330871e-05,1.8777352791861406e-07,-0.41295121297959586,0.0,-9.021905218774636e-07,3.471911107731542e-08,0.0,9.21695891911399e-05,-0.5614951204177523,0.0,-6.622276314728472e-05,-1.601240901704347e-05,2.4387725734098765e-06,-0.48274259875365977,5.214042910597824e-05,0.27454306041890697,0.00010788966462476485,0.5283508189811797,1.0064428642640646,0.0,-0.0002931570269004841,4.2380788623609555e-07,0.0,0.9999972345837066,1.6879743936899726e-05,0.08376549829765258,-0.5643235704246781,-0.00014030867982215466,-0.41663514257579937,-0.00014030867982215466,0.9999958934248246,0.0,3.18673387455338e-06,-0.049897964731726474,0.0,1.0064459148687437
21.54,510.0,-0.010018040228959536,2.736878421816306e-06,-0.0004203019719205717,6.722881274424168e-06,-9.120743134413822e-06,-0.935714081810295,5.455100604026185e-06,-1.9282776145362583,-0.15533653081681817,0.0,0.371914391234975,0.0,-0.21577722561098805,0.0,-5.489145887706164e-05,-0.5194397997280268,-0.0025267585669587044,6.569439198205144e-06,0.00011319614045350654,0.5936771622638212,-7.334431793055175e-05,1.5202685361337008e-07,-0.4095938448624476,0.0,-8.335794464033913e-07,2.9132683332176247e-08,0.0,0.00013716945798226472,-0.5648307387848486,0.0,-2.069547884732198e-05,-1.9330358578326882e-05,2.564356070323028e-06,-0.49066172495781146,5.3116220657619595e-05,0.29170667232838715,0.00010519978452239974,0.5384913334495155,0.9867088093699915,0.0,-0.00029028770598956517,6.032133477113012e-07,0.0,0.9999975402395516,1.654131944055228e-05,0.08399323929768673,-0.5567656619692968,-0.00034455729889393976,-0.40546046427246774,-0.00034455729889393976,0.9999968842438032,0.0,3.140009053649732e-06,-0.049679842657201795,0.0,0.9867117831151934
21.54,520.0,-0.010460520268437534,2.81838995724814e-06,-0.00043715181041261244,6.767629656261182e-06,-9.08218399596482e-06,-0.9159304801606658,5.178876138034006e-06,-1.957606623540599,-0.1602202350048023,0.0,0.38696960510787803,0.0,-0.22567194443637506,0.0,-3.79767630058919e-05,-0.5116665599030652,-0.0026335980633942794,6.608633524945023e-06,0.00011249020014560583,0.6033128416192112,-7.214646822081958e-05,1.1335422465514298e-07,-0.40633923708848185,0.0,-8.724574449153014e-07,2.2839363585222538e-08,0.0,0.00018898734342798651,-0.5680573801825133,0.0,1.4715720583375716e-05,-2.2365419328814822e-05,2.570478309497363e-06,-0.498377916110032,5.3797207464768353e-05,0.30875143134142985,0.00010243490708855833,0.5483459077355238,0.9677336724525156,0.0,-0.00028760651784477486,7.72548458954755e-07,0.0,0.9999978811201147,1.612920340030754e-05,0.08419370762634107,-0.5493874721610102,-0.0005275112601076624,-0.39481008656593825,-0.0005275112601076624,0.9999977421495624,0.0,2.986833840150266e-06,-0.049535567391484146,0.0,0.9677366534778677
21.54,530.0,-0.010910883594718233,2.9332211623191832e-06,-0.0004542349342353041,6.851076185726659e-06,-9.409187420019892e-06,-0.8968836374747323,4.718919792309044e-06,-1.9861748265513794,-0.16505171447564373,0.0,0.4020767655315215,0.0,-0.2356374808073643,0.0,-2.78034034635678e-05,-0.5040874702653309,-0.0027421610204960843,6.675766438145056e-06,0.00011180626278141591,0.6127084279808904,-7.126177921898263e-05,7.315305464908519e-08,-0.40318195202154705,0.0,-1.0035169782210607e-06,1.606248269296424e-08,0.0,0.0002474704163829458,-0.5711799082393797,0.0,3.8963575554635045e-05,-2.5078469994132408e-05,2.469100607374959e-06,-0.5058982591544375,5.420525788200494e-05,0.3256248610901352,9.9604847042928e-05,0.5579040550561686,0.9494745006568135,0.0,-0.0002850977435562325,9.287916921662231e-07,0.0,0.9999982510739095,1.5652724715127826e-05,0.08436957974839691,-0.5421844376374507,-0.0006843696085440421,-0.3846492366529993,-0.0006843696085440421,0.999998470806497,0.0,2.7437330043045693e-06,-0.04949089184403143,0.0,0.9494775646146647
21.54,540.0,-0.01136870766287441,3.0753763727595222e-06,-0.00047150755375665086,6.9668783248039595e-06,-1.010255618860527e-05,-0.8785328048499095,4.1068188078647355e-06,-2.0140050909906257,-0.1698283892548446,0.0,0.4172245519324044,0.0,-0.2456645980617527,0.0,-2.4673060027654155e-05,-0.4966959136671713,-0.0028523421008857823,6.76702510535564e-06,0.0001111252220095391,0.6218720641558635,-7.064671648084597e-05,3.269673566144664e-08,-0.4001169640282685,0.0,-1.2113079544915525e-06,9.010886990397478e-09,0.0,0.0003125412828264011,-0.574202991601426,0.0,5.145641705892706e-05,-2.7447335731332153e-05,2.273356688620131e-06,-0.5132296027636702,5.436468491484287e-05,0.3422862654264138,9.672206983302824e-05,0.567160035851768,0.9318915242141815,0.0,-0.0002827451752976975,1.0696748180093813e-06,0.0,0.9999986442438056,1.5121846365862477e-05,0.08452313338751885,-0.5351519463276324,-0.0008117004327222948,-0.37494602920779974,-0.0008117004327222948,0.9999990768212929,0.0,2.427339040867432e-06,-0.0495648160715555,0.0,0.9318947371872007
