========================================
ch3ar_W1_Energy_1_52.46385.out
0.1 atm
T,W1->R
2500.0,68934.0
2600.0,103057.0
2700.0,148013.0
2800.0,202600.0
2900.0,270000.0
3000.0,351036.0
========================================
ch3ar_W1_Energy_1_52.46385.out
4 atm
T,W1->P1
300.0,1.39817e-51
310.0,1.93599e-49
320.0,1.96874e-47
330.0,1.5116e-45
340.0,8.98587e-44
350.0,4.22426e-42
360.0,1.6031e-40
370.0,4.9911e-39
380.0,1.29549e-37
390.0,2.84332e-36
400.0,5.34141e-35
410.0,8.69288e-34
420.0,1.23641e-32
430.0,1.55436e-31
440.0,1.73799e-30
450.0,1.74451e-29
460.0,1.58303e-28
470.0,1.30541e-27
480.0,9.8475e-27
490.0,6.83456e-26
500.0,4.38621e-25
510.0,2.61295e-24
520.0,1.45198e-23
530.0,7.5578e-23
540.0,3.69375e-22
550.0,1.70413e-21
560.0,7.42493e-21
570.0,3.07407e-20
580.0,1.20822e-19
590.0,4.53681e-19
600.0,1.62575e-18
610.0,5.58637e-18
620.0,1.8429e-17
630.0,5.84004e-17
640.0,1.7855e-16
650.0,5.26838e-16
660.0,1.50115e-15
670.0,4.14399e-15
680.0,1.1102e-14
690.0,2.8852e-14
700.0,7.28641e-14
800.0,2.05238e-10
900.0,9.11026e-08
1000.0,1.10788e-05
1100.0,0.000526312
1200.0,0.0123406
1300.0,0.168459
1400.0,1.50483
1500.0,9.57121
1600.0,46.32
1700.0,179.13
1800.0,574.164
1900.0,1574.9
2000.0,3781.57
2100.0,8124.04
2200.0,15894.7
2300.0,28526.8
2400.0,47879.9
2500.0,75200.5
