    E, kcal/mol    D, mol/kcal          W1->R         W1->P1         W1->P2         W1->P3         W1->P4         W1->P5         W1->P6         W1->P7
        60.3554    5.23092e+14    1.52108e+12    1.77038e+11    3.75384e+10     5.1584e+10    4.95872e+09    6.66964e+11    4.07983e+10    5.98647e+06
        60.3697    5.23594e+14    1.52231e+12    1.77218e+11    3.75819e+10    5.16396e+10    4.96452e+09    6.67708e+11    4.08583e+10    6.01123e+06
         60.384    5.24097e+14    1.52354e+12    1.77397e+11    3.76256e+10    5.16953e+10    4.97032e+09    6.68453e+11    4.09183e+10    6.03607e+06
        60.3983      5.246e+14    1.52477e+12    1.77577e+11    3.76692e+10     5.1751e+10    4.97613e+09    6.69198e+11    4.09783e+10    6.06101e+06
        60.4126    5.25104e+14      1.526e+12    1.77757e+11    3.77129e+10    5.18067e+10    4.98195e+09    6.69944e+11    4.10385e+10    6.08603e+06
        60.4269    5.25608e+14    1.52723e+12    1.77937e+11    3.77567e+10    5.18625e+10    4.98777e+09    6.70691e+11    4.10987e+10    6.11114e+06
        60.4412    5.26112e+14    1.52846e+12    1.78117e+11    3.78004e+10    5.19183e+10    4.99359e+09    6.71438e+11     4.1159e+10    6.13633e+06
        60.4555    5.26617e+14     1.5297e+12    1.78297e+11    3.78442e+10    5.19742e+10    4.99943e+09    6.72185e+11    4.12194e+10    6.16162e+06
        60.4698    5.27123e+14    1.53093e+12    1.78477e+11    3.78881e+10    5.20302e+10    5.00526e+09    6.72934e+11    4.12798e+10      6.187e+06
        60.4841    5.27629e+14    1.53216e+12    1.78658e+11     3.7932e+10    5.20861e+10    5.01111e+09    6.73683e+11    4.13403e+10    6.21247e+06
        60.4984    5.28135e+14     1.5334e+12    1.78839e+11    3.79759e+10    5.21422e+10    5.01695e+09    6.74432e+11    4.14008e+10    6.23804e+06
        60.5127    5.28642e+14    1.53463e+12     1.7902e+11    3.80198e+10    5.21982e+10    5.02281e+09    6.75182e+11    4.14615e+10    6.26369e+06
         60.527    5.29149e+14    1.53587e+12      1.792e+11    3.80638e+10    5.22544e+10    5.02867e+09    6.75933e+11    4.15222e+10    6.28945e+06
        60.5413    5.29656e+14    1.53711e+12    1.79382e+11    3.81078e+10    5.23105e+10    5.03453e+09    6.76685e+11     4.1583e+10    6.31529e+06
        60.5556    5.30164e+14    1.53834e+12    1.79563e+11    3.81519e+10    5.23667e+10     5.0404e+09    6.77437e+11    4.16438e+10    6.34123e+06
        60.5698    5.30673e+14    1.53958e+12    1.79744e+11     3.8196e+10     5.2423e+10    5.04627e+09    6.78189e+11    4.17047e+10    6.36726e+06
        60.5841    5.31182e+14    1.54082e+12    1.79925e+11    3.82401e+10    5.24793e+10    5.05215e+09    6.78942e+11    4.17657e+10    6.39339e+06
        60.5984    5.31691e+14    1.54206e+12    1.80107e+11    3.82843e+10    5.25357e+10    5.05804e+09    6.79696e+11    4.18267e+10    6.41961e+06
        60.6127    5.32201e+14     1.5433e+12    1.80288e+11    3.83285e+10    5.25921e+10    5.06393e+09    6.80451e+11    4.18879e+10    6.44592e+06
         60.627    5.32711e+14    1.54454e+12     1.8047e+11    3.83727e+10    5.26485e+10    5.06982e+09    6.81206e+11     4.1949e+10    6.47233e+06
        60.6413    5.33222e+14    1.54578e+12    1.80652e+11     3.8417e+10     5.2705e+10    5.07573e+09    6.81961e+11    4.20103e+10    6.49883e+06
        60.6556    5.33733e+14    1.54702e+12    1.80834e+11    3.84613e+10    5.27615e+10    5.08163e+09    6.82718e+11    4.20716e+10    6.52542e+06
        60.6699    5.34245e+14    1.54826e+12    1.81016e+11    3.85056e+10    5.28181e+10    5.08754e+09    6.83475e+11     4.2133e+10    6.55211e+06
        60.6842    5.34757e+14    1.54951e+12    1.81198e+11      3.855e+10    5.28748e+10    5.09346e+09    6.84232e+11    4.21945e+10    6.57889e+06
        60.6985     5.3527e+14    1.55075e+12    1.81381e+11    3.85944e+10    5.29314e+10    5.09938e+09     6.8499e+11     4.2256e+10    6.60577e+06
        60.7128    5.35783e+14    1.55199e+12    1.81563e+11    3.86389e+10    5.29882e+10    5.10531e+09    6.85749e+11    4.23176e+10    6.63273e+06
        60.7271    5.36296e+14    1.55324e+12    1.81746e+11    3.86834e+10    5.30449e+10    5.11125e+09    6.86508e+11    4.23793e+10    6.65981e+06
        60.7414     5.3681e+14    1.55448e+12    1.81929e+11    3.87279e+10    5.31018e+10    5.11719e+09    6.87268e+11     4.2441e+10    6.68698e+06
        60.7557    5.37324e+14    1.55573e+12    1.82111e+11    3.87724e+10    5.31586e+10    5.12313e+09    6.88029e+11    4.25028e+10    6.71427e+06
          60.77    5.37839e+14    1.55698e+12    1.82295e+11     3.8817e+10    5.32155e+10    5.12908e+09     6.8879e+11    4.25647e+10    6.74166e+06
        60.7843    5.38354e+14    1.55822e+12    1.82478e+11    3.88616e+10    5.32725e+10    5.13503e+09    6.89552e+11    4.26267e+10    6.76918e+06
        60.7986     5.3887e+14    1.55947e+12    1.82661e+11    3.89063e+10    5.33295e+10      5.141e+09    6.90314e+11    4.26887e+10    6.79682e+06
        60.8129    5.39386e+14    1.56072e+12    1.82845e+11     3.8951e+10    5.33866e+10    5.14696e+09    6.91077e+11    4.27508e+10    6.82458e+06
        60.8272    5.39903e+14    1.56197e+12    1.83029e+11    3.89957e+10    5.34437e+10    5.15293e+09    6.91841e+11    4.28129e+10    6.85247e+06
        60.8415     5.4042e+14    1.56322e+12    1.83213e+11    3.90405e+10    5.35008e+10    5.15891e+09    6.92605e+11    4.28752e+10    6.88048e+06
        60.8558    5.40937e+14    1.56447e+12    1.83397e+11    3.90853e+10     5.3558e+10    5.16489e+09     6.9337e+11    4.29375e+10    6.90861e+06
        60.8701    5.41455e+14    1.56572e+12    1.83581e+11    3.91301e+10    5.36152e+10    5.17088e+09    6.94135e+11    4.29999e+10    6.93687e+06
        60.8843    5.41974e+14    1.56697e+12    1.83766e+11     3.9175e+10    5.36725e+10    5.17687e+09    6.94901e+11    4.30623e+10    6.96525e+06
        60.8986    5.42492e+14    1.56823e+12     1.8395e+11    3.92199e+10    5.37299e+10    5.18287e+09    6.95668e+11    4.31249e+10    6.99377e+06
        60.9129    5.43012e+14    1.56948e+12    1.84135e+11    3.92648e+10    5.37872e+10    5.18887e+09    6.96435e+11    4.31875e+10     7.0224e+06
        60.9272    5.43532e+14    1.57073e+12     1.8432e+11    3.93098e+10    5.38447e+10    5.19488e+09    6.97203e+11    4.32501e+10    7.05116e+06
        60.9415    5.44052e+14    1.57199e+12    1.84505e+11    3.93548e+10    5.39021e+10     5.2009e+09    6.97972e+11    4.33129e+10    7.08005e+06
        60.9558    5.44572e+14    1.57324e+12     1.8469e+11    3.93999e+10    5.39597e+10    5.20692e+09    6.98741e+11    4.33757e+10    7.10907e+06
        60.9701    5.45094e+14     1.5745e+12    1.84875e+11     3.9445e+10    5.40172e+10    5.21294e+09    6.99511e+11    4.34385e+10    7.13821e+06
        60.9844    5.45615e+14    1.57576e+12     1.8506e+11    3.94901e+10    5.40749e+10    5.21898e+09    7.00281e+11    4.35015e+10    7.16748e+06
        60.9987    5.46137e+14    1.57701e+12    1.85246e+11    3.95352e+10    5.41325e+10    5.22501e+09    7.01052e+11    4.35645e+10    7.19688e+06
         61.013     5.4666e+14    1.57827e+12    1.85431e+11    3.95804e+10    5.41902e+10    5.23105e+09    7.01824e+11    4.36276e+10    7.22641e+06
        61.0273    5.47183e+14    1.57953e+12    1.85617e+11    3.96256e+10     5.4248e+10     5.2371e+09    7.02596e+11    4.36907e+10    7.25606e+06
        61.0416    5.47706e+14    1.58079e+12    1.85803e+11    3.96709e+10    5.43058e+10    5.24315e+09    7.03369e+11     4.3754e+10    7.28584e+06
        61.0559     5.4823e+14    1.58205e+12    1.85989e+11    3.97162e+10    5.43637e+10    5.24921e+09    7.04142e+11    4.38173e+10    7.31574e+06
        61.0702    5.48754e+14    1.58331e+12    1.86175e+11    3.97615e+10    5.44216e+10    5.25528e+09    7.04916e+11    4.38806e+10    7.34578e+06
        61.0845    5.49279e+14    1.58457e+12    1.86361e+11    3.98069e+10    5.44795e+10    5.26135e+09    7.05691e+11    4.39441e+10    7.37594e+06
        61.0988    5.49804e+14    1.58583e+12    1.86548e+11    3.98522e+10    5.45375e+10    5.26742e+09    7.06466e+11    4.40076e+10    7.40623e+06
        61.1131     5.5033e+14     1.5871e+12    1.86734e+11    3.98977e+10    5.45955e+10     5.2735e+09    7.07242e+11    4.40711e+10    7.43665e+06
        61.1274    5.50856e+14    1.58836e+12    1.86921e+11    3.99431e+10    5.46536e+10    5.27959e+09    7.08019e+11    4.41348e+10    7.46721e+06
        61.1417    5.51383e+14    1.58963e+12    1.87108e+11    3.99886e+10    5.47118e+10    5.28568e+09    7.08796e+11    4.41985e+10    7.49789e+06
         61.156     5.5191e+14    1.59089e+12    1.87295e+11    4.00342e+10      5.477e+10    5.29178e+09    7.09574e+11    4.42623e+10    7.52871e+06
        61.1703    5.52438e+14    1.59216e+12    1.87482e+11    4.00798e+10    5.48282e+10    5.29788e+09    7.10352e+11    4.43262e+10    7.55965e+06
        61.1846    5.52966e+14    1.59342e+12    1.87669e+11    4.01254e+10    5.48865e+10    5.30398e+09    7.11131e+11    4.43901e+10    7.59073e+06
        61.1988    5.53494e+14    1.59469e+12    1.87857e+11     4.0171e+10    5.49448e+10     5.3101e+09    7.11911e+11    4.44541e+10    7.62193e+06
        61.2131    5.54023e+14    1.59595e+12    1.88045e+11    4.02167e+10    5.50032e+10    5.31622e+09    7.12691e+11    4.45182e+10    7.65327e+06
        61.2274    5.54553e+14    1.59722e+12    1.88232e+11    4.02624e+10    5.50616e+10    5.32234e+09    7.13472e+11    4.45824e+10    7.68474e+06
        61.2417    5.55082e+14    1.59849e+12     1.8842e+11    4.03082e+10    5.51201e+10    5.32847e+09    7.14254e+11    4.46466e+10    7.71633e+06
         61.256    5.55613e+14    1.59976e+12    1.88609e+11    4.03539e+10    5.51786e+10    5.33461e+09    7.15036e+11    4.47109e+10    7.74806e+06
        61.2703    5.56144e+14    1.60103e+12    1.88797e+11    4.03998e+10    5.52372e+10    5.34075e+09    7.15819e+11    4.47753e+10    7.77992e+06
        61.2846    5.56675e+14     1.6023e+12    1.88985e+11    4.04456e+10    5.52958e+10    5.34689e+09    7.16602e+11    4.48397e+10    7.81191e+06
        61.2989    5.57207e+14    1.60357e+12    1.89174e+11    4.04915e+10    5.53544e+10    5.35304e+09    7.17386e+11    4.49042e+10    7.84403e+06
        61.3132    5.57739e+14    1.60484e+12    1.89363e+11    4.05375e+10    5.54132e+10     5.3592e+09    7.18171e+11    4.49688e+10    7.87628e+06
        61.3275    5.58272e+14    1.60612e+12    1.89551e+11    4.05834e+10    5.54719e+10    5.36537e+09    7.18956e+11    4.50335e+10    7.90866e+06
        61.3418    5.58805e+14    1.60739e+12     1.8974e+11    4.06294e+10    5.55307e+10    5.37153e+09    7.19742e+11    4.50982e+10    7.94118e+06
        61.3561    5.59338e+14    1.60866e+12     1.8993e+11    4.06755e+10    5.55896e+10    5.37771e+09    7.20528e+11     4.5163e+10    7.97382e+06
        61.3704    5.59872e+14    1.60994e+12    1.90119e+11    4.07215e+10    5.56485e+10    5.38389e+09    7.21315e+11    4.52279e+10    8.00661e+06
        61.3847    5.60407e+14    1.61121e+12    1.90308e+11    4.07677e+10    5.57074e+10    5.39007e+09    7.22103e+11    4.52929e+10    8.03953e+06
         61.399    5.60942e+14    1.61249e+12    1.90498e+11    4.08138e+10    5.57664e+10    5.39626e+09    7.22891e+11    4.53579e+10    8.07259e+06
        61.4133    5.61477e+14    1.61376e+12    1.90687e+11      4.086e+10    5.58255e+10    5.40246e+09     7.2368e+11     4.5423e+10    8.10579e+06
        61.4276    5.62013e+14    1.61504e+12    1.90877e+11    4.09062e+10    5.58846e+10    5.40866e+09     7.2447e+11    4.54882e+10    8.13914e+06
        61.4419     5.6255e+14    1.61632e+12    1.91067e+11    4.09525e+10    5.59437e+10    5.41487e+09     7.2526e+11    4.55534e+10    8.17264e+06
        61.4562    5.63087e+14     1.6176e+12    1.91257e+11    4.09988e+10    5.60029e+10    5.42108e+09    7.26051e+11    4.56187e+10    8.20628e+06
        61.4705    5.63624e+14    1.61887e+12    1.91447e+11    4.10451e+10    5.60621e+10     5.4273e+09    7.26842e+11    4.56841e+10    8.24007e+06
        61.4848    5.64162e+14    1.62015e+12    1.91637e+11    4.10915e+10    5.61214e+10    5.43352e+09    7.27635e+11    4.57495e+10      8.274e+06
        61.4991      5.647e+14    1.62143e+12    1.91828e+11    4.11379e+10    5.61808e+10    5.43975e+09    7.28427e+11    4.58151e+10    8.30808e+06
        61.5133    5.65239e+14    1.62271e+12    1.92018e+11    4.11844e+10    5.62401e+10    5.44599e+09    7.29221e+11    4.58807e+10    8.34231e+06
        61.5276    5.65778e+14    1.62399e+12    1.92209e+11    4.12309e+10    5.62996e+10    5.45223e+09    7.30015e+11    4.59464e+10    8.37668e+06
        61.5419    5.66318e+14    1.62528e+12      1.924e+11    4.12774e+10     5.6359e+10    5.45847e+09     7.3081e+11    4.60121e+10     8.4112e+06
        61.5562    5.66858e+14    1.62656e+12    1.92591e+11     4.1324e+10    5.64186e+10    5.46473e+09    7.31605e+11    4.60779e+10    8.44586e+06
        61.5705    5.67398e+14    1.62784e+12    1.92782e+11    4.13706e+10    5.64781e+10    5.47098e+09    7.32401e+11    4.61438e+10    8.48067e+06
        61.5848     5.6794e+14    1.62913e+12    1.92974e+11    4.14172e+10    5.65378e+10    5.47725e+09    7.33197e+11    4.62098e+10    8.51563e+06
        61.5991    5.68481e+14    1.63041e+12    1.93165e+11    4.14639e+10    5.65974e+10    5.48351e+09    7.33995e+11    4.62758e+10    8.55074e+06
        61.6134    5.69023e+14    1.63169e+12    1.93357e+11    4.15106e+10    5.66572e+10    5.48979e+09    7.34792e+11     4.6342e+10    8.58599e+06
        61.6277    5.69566e+14    1.63298e+12    1.93548e+11    4.15574e+10    5.67169e+10    5.49607e+09    7.35591e+11    4.64081e+10    8.62138e+06
         61.642    5.70109e+14    1.63427e+12     1.9374e+11    4.16042e+10    5.67767e+10    5.50235e+09     7.3639e+11    4.64744e+10    8.65693e+06
        61.6563    5.70652e+14    1.63555e+12    1.93932e+11     4.1651e+10    5.68366e+10    5.50864e+09    7.37189e+11    4.65407e+10    8.69262e+06
        61.6706    5.71196e+14    1.63684e+12    1.94124e+11    4.16979e+10    5.68965e+10    5.51494e+09     7.3799e+11    4.66072e+10    8.72845e+06
        61.6849    5.71741e+14    1.63813e+12    1.94316e+11    4.17448e+10    5.69565e+10    5.52124e+09     7.3879e+11    4.66736e+10    8.76444e+06
        61.6992    5.72285e+14    1.63942e+12    1.94509e+11    4.17917e+10    5.70165e+10    5.52755e+09    7.39592e+11    4.67402e+10    8.80056e+06
        61.7135    5.72831e+14     1.6407e+12    1.94701e+11    4.18387e+10    5.70766e+10    5.53386e+09    7.40394e+11    4.68068e+10    8.83684e+06
        61.7278    5.73377e+14    1.64199e+12    1.94894e+11    4.18858e+10    5.71367e+10    5.54018e+09    7.41197e+11    4.68735e+10    8.87326e+06
        61.7421    5.73923e+14    1.64328e+12    1.95087e+11    4.19328e+10    5.71968e+10    5.54651e+09       7.42e+11    4.69403e+10    8.90982e+06
        61.7564     5.7447e+14    1.64458e+12     1.9528e+11    4.19799e+10     5.7257e+10    5.55284e+09    7.42804e+11    4.70072e+10    8.94653e+06
        61.7707    5.75017e+14    1.64587e+12    1.95473e+11    4.20271e+10    5.73173e+10    5.55917e+09    7.43609e+11    4.70741e+10    8.98339e+06
         61.785    5.75565e+14    1.64716e+12    1.95666e+11    4.20743e+10    5.73776e+10    5.56552e+09    7.44414e+11    4.71411e+10    9.02039e+06
        61.7993    5.76113e+14    1.64845e+12    1.95859e+11    4.21215e+10    5.74379e+10    5.57186e+09     7.4522e+11    4.72082e+10    9.05753e+06
        61.8136    5.76662e+14    1.64975e+12    1.96053e+11    4.21688e+10    5.74983e+10    5.57822e+09    7.46027e+11    4.72753e+10    9.09482e+06
        61.8278    5.77211e+14    1.65104e+12    1.96247e+11    4.22161e+10    5.75588e+10    5.58458e+09    7.46834e+11    4.73425e+10    9.13226e+06
        61.8421    5.77761e+14    1.65233e+12    1.96441e+11    4.22634e+10    5.76193e+10    5.59094e+09    7.47642e+11    4.74098e+10    9.16984e+06
        61.8564    5.78311e+14    1.65363e+12    1.96635e+11    4.23108e+10    5.76798e+10    5.59731e+09    7.48451e+11    4.74772e+10    9.20756e+06
        61.8707    5.78861e+14    1.65493e+12    1.96829e+11    4.23582e+10    5.77404e+10    5.60368e+09     7.4926e+11    4.75446e+10    9.24543e+06
         61.885    5.79413e+14    1.65622e+12    1.97023e+11    4.24057e+10    5.78011e+10    5.61007e+09     7.5007e+11    4.76122e+10    9.28344e+06
        61.8993    5.79964e+14    1.65752e+12    1.97218e+11    4.24532e+10    5.78618e+10    5.61645e+09     7.5088e+11    4.76798e+10     9.3216e+06
        61.9136    5.80516e+14    1.65882e+12    1.97412e+11    4.25007e+10    5.79225e+10    5.62285e+09    7.51691e+11    4.77474e+10     9.3599e+06
        61.9279    5.81069e+14    1.66012e+12    1.97607e+11    4.25483e+10    5.79833e+10    5.62924e+09    7.52503e+11    4.78152e+10    9.39834e+06
        61.9422    5.81622e+14    1.66142e+12    1.97802e+11    4.25959e+10    5.80441e+10    5.63565e+09    7.53315e+11     4.7883e+10    9.43692e+06
        61.9565    5.82175e+14    1.66272e+12    1.97997e+11    4.26436e+10     5.8105e+10    5.64206e+09    7.54128e+11    4.79509e+10    9.47565e+06
        61.9708    5.82729e+14    1.66402e+12    1.98192e+11    4.26913e+10     5.8166e+10    5.64847e+09    7.54942e+11    4.80188e+10    9.51453e+06
        61.9851    5.83284e+14    1.66532e+12    1.98388e+11    4.27391e+10    5.82269e+10    5.65489e+09    7.55756e+11    4.80869e+10    9.55354e+06
        61.9994    5.83839e+14    1.66662e+12    1.98583e+11    4.27868e+10     5.8288e+10    5.66132e+09    7.56571e+11     4.8155e+10     9.5927e+06
        62.0137    5.84394e+14    1.66792e+12    1.98779e+11    4.28347e+10    5.83491e+10    5.66775e+09    7.57386e+11    4.82232e+10    9.63199e+06
         62.028     5.8495e+14    1.66923e+12    1.98974e+11    4.28825e+10    5.84102e+10    5.67419e+09    7.58203e+11    4.82915e+10    9.67143e+06
        62.0423    5.85507e+14    1.67053e+12     1.9917e+11    4.29304e+10    5.84714e+10    5.68063e+09    7.59019e+11    4.83598e+10    9.71102e+06
        62.0566    5.86063e+14    1.67183e+12    1.99366e+11    4.29784e+10    5.85326e+10    5.68708e+09    7.59837e+11    4.84282e+10    9.75074e+06
        62.0709    5.86621e+14    1.67314e+12    1.99562e+11    4.30264e+10    5.85939e+10    5.69354e+09    7.60655e+11    4.84967e+10    9.79061e+06
        62.0852    5.87179e+14    1.67445e+12    1.99759e+11    4.30744e+10    5.86552e+10        5.7e+09    7.61473e+11    4.85653e+10    9.83061e+06
        62.0995    5.87737e+14    1.67575e+12    1.99955e+11    4.31225e+10    5.87166e+10    5.70647e+09    7.62293e+11    4.86339e+10    9.87076e+06
        62.1138    5.88296e+14    1.67706e+12    2.00152e+11    4.31706e+10     5.8778e+10    5.71294e+09    7.63113e+11    4.87027e+10    9.91105e+06
        62.1281    5.88855e+14    1.67837e+12    2.00349e+11    4.32187e+10    5.88395e+10    5.71942e+09    7.63933e+11    4.87715e+10    9.95147e+06
        62.1423    5.89415e+14    1.67968e+12    2.00546e+11    4.32669e+10     5.8901e+10     5.7259e+09    7.64754e+11    4.88403e+10    9.99204e+06
        62.1566    5.89975e+14    1.68099e+12    2.00743e+11    4.33152e+10    5.89626e+10    5.73239e+09    7.65576e+11    4.89093e+10    1.00327e+07
        62.1709    5.90536e+14     1.6823e+12     2.0094e+11    4.33634e+10    5.90242e+10    5.73888e+09    7.66399e+11    4.89783e+10    1.00736e+07
        62.1852    5.91097e+14    1.68361e+12    2.01138e+11    4.34118e+10    5.90859e+10    5.74539e+09    7.67222e+11    4.90474e+10    1.01146e+07
        62.1995    5.91659e+14    1.68492e+12    2.01335e+11    4.34601e+10    5.91476e+10    5.75189e+09    7.68046e+11    4.91166e+10    1.01557e+07
        62.2138    5.92221e+14    1.68623e+12    2.01533e+11    4.35085e+10    5.92094e+10     5.7584e+09     7.6887e+11    4.91858e+10     1.0197e+07
        62.2281    5.92784e+14    1.68754e+12    2.01731e+11     4.3557e+10    5.92712e+10    5.76492e+09    7.69695e+11    4.92551e+10    1.02384e+07
        62.2424    5.93347e+14    1.68886e+12     2.0193e+11    4.36054e+10    5.93331e+10    5.77145e+09    7.70521e+11    4.93245e+10    1.02799e+07
        62.2567    5.93911e+14    1.69017e+12    2.02128e+11     4.3654e+10     5.9395e+10    5.77798e+09    7.71347e+11     4.9394e+10    1.03216e+07
         62.271    5.94475e+14    1.69148e+12    2.02326e+11    4.37025e+10     5.9457e+10    5.78451e+09    7.72174e+11    4.94636e+10    1.03634e+07
        62.2853     5.9504e+14     1.6928e+12    2.02525e+11    4.37511e+10     5.9519e+10    5.79105e+09    7.73002e+11    4.95332e+10    1.04054e+07
        62.2996    5.95605e+14    1.69412e+12    2.02724e+11    4.37998e+10    5.95811e+10     5.7976e+09     7.7383e+11    4.96029e+10    1.04475e+07
        62.3139    5.96171e+14    1.69543e+12    2.02923e+11    4.38485e+10    5.96432e+10    5.80415e+09    7.74659e+11    4.96726e+10    1.04897e+07
        62.3282    5.96737e+14    1.69675e+12    2.03122e+11    4.38972e+10    5.97054e+10    5.81071e+09    7.75488e+11    4.97425e+10     1.0532e+07
        62.3425    5.97304e+14    1.69807e+12    2.03321e+11     4.3946e+10    5.97676e+10    5.81727e+09    7.76319e+11    4.98124e+10    1.05746e+07
        62.3568    5.97871e+14    1.69939e+12     2.0352e+11    4.39948e+10    5.98299e+10    5.82384e+09    7.77149e+11    4.98824e+10    1.06172e+07
        62.3711    5.98439e+14    1.70071e+12    2.03719e+11    4.40436e+10    5.98922e+10    5.83042e+09    7.77981e+11    4.99525e+10      1.066e+07
        62.3854    5.99007e+14    1.70203e+12    2.03919e+11    4.40925e+10    5.99546e+10      5.837e+09    7.78813e+11    5.00227e+10    1.07029e+07
        62.3997    5.99575e+14    1.70335e+12    2.04118e+11    4.41415e+10     6.0017e+10    5.84359e+09    7.79646e+11    5.00929e+10    1.07459e+07
         62.414    6.00145e+14    1.70467e+12    2.04318e+11    4.41905e+10    6.00795e+10    5.85018e+09    7.80479e+11    5.01632e+10    1.07891e+07
        62.4283    6.00714e+14    1.70599e+12    2.04518e+11    4.42395e+10     6.0142e+10    5.85678e+09    7.81313e+11    5.02336e+10    1.08324e+07
        62.4426    6.01284e+14    1.70731e+12    2.04718e+11    4.42885e+10    6.02045e+10    5.86339e+09    7.82148e+11    5.03041e+10    1.08759e+07
        62.4568    6.01855e+14    1.70864e+12    2.04918e+11    4.43377e+10    6.02672e+10       5.87e+09    7.82983e+11    5.03746e+10    1.09194e+07
        62.4711    6.02426e+14    1.70996e+12    2.05118e+11    4.43868e+10    6.03298e+10    5.87661e+09    7.83819e+11    5.04452e+10    1.09632e+07
        62.4854    6.02998e+14    1.71129e+12    2.05318e+11     4.4436e+10    6.03925e+10    5.88324e+09    7.84656e+11    5.05159e+10     1.1007e+07
        62.4997     6.0357e+14    1.71261e+12    2.05518e+11    4.44852e+10    6.04553e+10    5.88986e+09    7.85493e+11    5.05867e+10     1.1051e+07
         62.514    6.04143e+14    1.71394e+12    2.05719e+11    4.45345e+10    6.05181e+10     5.8965e+09    7.86331e+11    5.06576e+10    1.10951e+07
        62.5283    6.04716e+14    1.71527e+12     2.0592e+11    4.45838e+10     6.0581e+10    5.90314e+09     7.8717e+11    5.07285e+10    1.11394e+07
        62.5426    6.05289e+14    1.71659e+12    2.06121e+11    4.46332e+10    6.06439e+10    5.90978e+09    7.88009e+11    5.07995e+10    1.11838e+07
        62.5569    6.05863e+14    1.71792e+12    2.06322e+11    4.46826e+10    6.07069e+10    5.91643e+09    7.88849e+11    5.08706e+10    1.12283e+07
        62.5712    6.06438e+14    1.71925e+12    2.06523e+11     4.4732e+10    6.07699e+10    5.92309e+09    7.89689e+11    5.09417e+10    1.12729e+07
        62.5855    6.07013e+14    1.72058e+12    2.06725e+11    4.47815e+10     6.0833e+10    5.92975e+09    7.90531e+11     5.1013e+10    1.13177e+07
        62.5998    6.07589e+14    1.72191e+12    2.06926e+11     4.4831e+10    6.08961e+10    5.93642e+09    7.91373e+11    5.10843e+10    1.13626e+07
        62.6141    6.08165e+14    1.72324e+12    2.07128e+11    4.48806e+10    6.09593e+10     5.9431e+09    7.92215e+11    5.11557e+10    1.14076e+07
        62.6284    6.08741e+14    1.72457e+12     2.0733e+11    4.49302e+10    6.10225e+10    5.94978e+09    7.93058e+11    5.12271e+10    1.14528e+07
        62.6427    6.09318e+14     1.7259e+12    2.07532e+11    4.49799e+10    6.10857e+10    5.95646e+09    7.93902e+11    5.12987e+10    1.14981e+07
         62.657    6.09896e+14    1.72724e+12    2.07735e+11    4.50296e+10    6.11491e+10    5.96316e+09    7.94746e+11    5.13703e+10    1.15436e+07
        62.6713    6.10474e+14    1.72857e+12    2.07937e+11    4.50793e+10    6.12124e+10    5.96985e+09    7.95591e+11     5.1442e+10    1.15891e+07
        62.6856    6.11053e+14     1.7299e+12     2.0814e+11    4.51291e+10    6.12759e+10    5.97656e+09    7.96437e+11    5.15138e+10    1.16348e+07
        62.6999    6.11632e+14    1.73124e+12    2.08343e+11    4.51789e+10    6.13393e+10    5.98327e+09    7.97284e+11    5.15856e+10    1.16806e+07
        62.7142    6.12212e+14    1.73257e+12    2.08546e+11    4.52288e+10    6.14028e+10    5.98998e+09    7.98131e+11    5.16576e+10    1.17266e+07
        62.7285    6.12792e+14    1.73391e+12    2.08749e+11    4.52787e+10    6.14664e+10    5.99671e+09    7.98978e+11    5.17296e+10    1.17727e+07
        62.7428    6.13372e+14    1.73524e+12    2.08952e+11    4.53286e+10      6.153e+10    6.00343e+09    7.99827e+11    5.18017e+10    1.18189e+07
        62.7571    6.13953e+14    1.73658e+12    2.09155e+11    4.53786e+10    6.15937e+10    6.01017e+09    8.00675e+11    5.18738e+10    1.18652e+07
        62.7713    6.14535e+14    1.73792e+12    2.09359e+11    4.54286e+10    6.16574e+10    6.01691e+09    8.01525e+11    5.19461e+10    1.19117e+07
        62.7856    6.15117e+14    1.73926e+12    2.09563e+11    4.54787e+10    6.17212e+10    6.02365e+09    8.02375e+11    5.20184e+10    1.19583e+07
        62.7999      6.157e+14     1.7406e+12    2.09766e+11    4.55288e+10     6.1785e+10     6.0304e+09    8.03226e+11    5.20908e+10     1.2005e+07
        62.8142    6.16283e+14    1.74193e+12     2.0997e+11     4.5579e+10    6.18489e+10    6.03716e+09    8.04078e+11    5.21633e+10    1.20518e+07
        62.8285    6.16867e+14    1.74327e+12    2.10174e+11    4.56292e+10    6.19128e+10    6.04392e+09     8.0493e+11    5.22358e+10    1.20988e+07
        62.8428    6.17451e+14    1.74462e+12    2.10379e+11    4.56795e+10    6.19768e+10    6.05069e+09    8.05783e+11    5.23085e+10    1.21459e+07
        62.8571    6.18035e+14    1.74596e+12    2.10583e+11    4.57298e+10    6.20408e+10    6.05746e+09    8.06636e+11    5.23812e+10    1.21932e+07
        62.8714    6.18621e+14     1.7473e+12    2.10788e+11    4.57801e+10    6.21049e+10    6.06424e+09    8.07491e+11     5.2454e+10    1.22405e+07
        62.8857    6.19206e+14    1.74864e+12    2.10992e+11    4.58305e+10     6.2169e+10    6.07103e+09    8.08345e+11    5.25269e+10     1.2288e+07
           62.9    6.19792e+14    1.74998e+12    2.11197e+11    4.58809e+10    6.22332e+10    6.07782e+09    8.09201e+11    5.25998e+10    1.23356e+07
