    E, kcal/mol    D, mol/kcal          W1->R         W1->P1         W1->P2         W1->P3         W1->P4         W1->P5         W1->P6         W1->P7
        68.5181    9.70446e+14     2.1213e+12    2.80041e+11    6.38095e+10    8.44194e+10    8.51224e+09    1.10416e+12    8.09993e+10    4.24767e+07
        68.5324    9.71331e+14    2.12278e+12    2.80291e+11    6.38737e+10    8.44994e+10    8.52096e+09    1.10521e+12    8.10997e+10    4.26027e+07
        68.5467    9.72216e+14    2.12426e+12    2.80541e+11     6.3938e+10    8.45794e+10    8.52968e+09    1.10626e+12    8.12001e+10     4.2729e+07
         68.561    9.73103e+14    2.12574e+12    2.80791e+11    6.40023e+10    8.46594e+10     8.5384e+09    1.10731e+12    8.13007e+10    4.28556e+07
        68.5753     9.7399e+14    2.12722e+12    2.81042e+11    6.40667e+10    8.47396e+10    8.54714e+09    1.10836e+12    8.14014e+10    4.29825e+07
        68.5896    9.74878e+14     2.1287e+12    2.81292e+11    6.41311e+10    8.48197e+10    8.55588e+09    1.10942e+12    8.15022e+10    4.31097e+07
        68.6039    9.75767e+14    2.13018e+12    2.81543e+11    6.41956e+10       8.49e+10    8.56463e+09    1.11047e+12     8.1603e+10    4.32372e+07
        68.6182    9.76656e+14    2.13167e+12    2.81794e+11    6.42601e+10    8.49803e+10    8.57338e+09    1.11153e+12     8.1704e+10    4.33651e+07
        68.6325    9.77546e+14    2.13315e+12    2.82046e+11    6.43247e+10    8.50606e+10    8.58214e+09    1.11258e+12    8.18051e+10    4.34932e+07
        68.6468    9.78437e+14    2.13463e+12    2.82297e+11    6.43893e+10     8.5141e+10    8.59091e+09    1.11364e+12    8.19062e+10    4.36217e+07
        68.6611    9.79329e+14    2.13612e+12    2.82549e+11     6.4454e+10    8.52215e+10    8.59969e+09     1.1147e+12    8.20075e+10    4.37505e+07
        68.6754    9.80221e+14     2.1376e+12      2.828e+11    6.45187e+10     8.5302e+10    8.60847e+09    1.11576e+12    8.21088e+10    4.38796e+07
        68.6897    9.81114e+14    2.13909e+12    2.83052e+11    6.45835e+10    8.53826e+10    8.61726e+09    1.11682e+12    8.22103e+10     4.4009e+07
         68.704    9.82008e+14    2.14057e+12    2.83304e+11    6.46483e+10    8.54632e+10    8.62606e+09    1.11787e+12    8.23118e+10    4.41387e+07
        68.7183    9.82903e+14    2.14206e+12    2.83556e+11    6.47132e+10    8.55439e+10    8.63486e+09    1.11894e+12    8.24135e+10    4.42688e+07
        68.7326    9.83798e+14    2.14355e+12    2.83808e+11    6.47781e+10    8.56247e+10    8.64367e+09       1.12e+12    8.25152e+10    4.43991e+07
        68.7468    9.84694e+14    2.14504e+12     2.8406e+11    6.48431e+10    8.57055e+10    8.65249e+09    1.12106e+12     8.2617e+10    4.45298e+07
        68.7611    9.85591e+14    2.14653e+12    2.84313e+11    6.49082e+10    8.57864e+10    8.66131e+09    1.12212e+12     8.2719e+10    4.46608e+07
        68.7754    9.86488e+14    2.14801e+12    2.84565e+11    6.49732e+10    8.58673e+10    8.67014e+09    1.12318e+12     8.2821e+10    4.47921e+07
        68.7897    9.87387e+14    2.14951e+12    2.84818e+11    6.50384e+10    8.59483e+10    8.67898e+09    1.12425e+12    8.29231e+10    4.49237e+07
         68.804    9.88286e+14      2.151e+12    2.85071e+11    6.51035e+10    8.60293e+10    8.68782e+09    1.12531e+12    8.30253e+10    4.50556e+07
        68.8183    9.89186e+14    2.15249e+12    2.85324e+11    6.51688e+10    8.61104e+10    8.69668e+09    1.12638e+12    8.31276e+10    4.51879e+07
        68.8326    9.90086e+14    2.15398e+12    2.85578e+11     6.5234e+10    8.61916e+10    8.70554e+09    1.12744e+12    8.32301e+10    4.53205e+07
        68.8469    9.90988e+14    2.15547e+12    2.85831e+11    6.52994e+10    8.62728e+10     8.7144e+09    1.12851e+12    8.33326e+10    4.54534e+07
        68.8612     9.9189e+14    2.15697e+12    2.86085e+11    6.53647e+10    8.63541e+10    8.72327e+09    1.12958e+12    8.34352e+10    4.55866e+07
        68.8755    9.92793e+14    2.15846e+12    2.86339e+11    6.54302e+10    8.64354e+10    8.73215e+09    1.13065e+12    8.35379e+10    4.57202e+07
        68.8898    9.93696e+14    2.15996e+12    2.86593e+11    6.54957e+10    8.65168e+10    8.74104e+09    1.13172e+12    8.36407e+10    4.58541e+07
        68.9041    9.94601e+14    2.16145e+12    2.86847e+11    6.55612e+10    8.65983e+10    8.74993e+09    1.13279e+12    8.37435e+10    4.59883e+07
        68.9184    9.95506e+14    2.16295e+12    2.87102e+11    6.56268e+10    8.66798e+10    8.75883e+09    1.13386e+12    8.38465e+10    4.61228e+07
        68.9327    9.96412e+14    2.16444e+12    2.87356e+11    6.56924e+10    8.67613e+10    8.76774e+09    1.13493e+12    8.39496e+10    4.62576e+07
         68.947    9.97318e+14    2.16594e+12    2.87611e+11    6.57581e+10     8.6843e+10    8.77666e+09      1.136e+12    8.40528e+10    4.63928e+07
        68.9613    9.98226e+14    2.16744e+12    2.87866e+11    6.58238e+10    8.69247e+10    8.78558e+09    1.13707e+12    8.41561e+10    4.65282e+07
        68.9756    9.99134e+14    2.16894e+12    2.88121e+11    6.58896e+10    8.70064e+10    8.79451e+09    1.13815e+12    8.42595e+10     4.6664e+07
        68.9899    1.00004e+15    2.17044e+12    2.88376e+11    6.59554e+10    8.70882e+10    8.80344e+09    1.13922e+12    8.43629e+10    4.68001e+07
        69.0042    1.00095e+15    2.17194e+12    2.88632e+11    6.60213e+10    8.71701e+10    8.81239e+09    1.14029e+12    8.44665e+10    4.69366e+07
        69.0185    1.00186e+15    2.17344e+12    2.88888e+11    6.60872e+10     8.7252e+10    8.82134e+09    1.14137e+12    8.45702e+10    4.70733e+07
        69.0328    1.00277e+15    2.17494e+12    2.89143e+11    6.61532e+10     8.7334e+10    8.83029e+09    1.14245e+12     8.4674e+10    4.72104e+07
        69.0471    1.00369e+15    2.17644e+12    2.89399e+11    6.62193e+10     8.7416e+10    8.83926e+09    1.14352e+12    8.47779e+10    4.73479e+07
        69.0613     1.0046e+15    2.17794e+12    2.89655e+11    6.62853e+10    8.74981e+10    8.84823e+09     1.1446e+12    8.48818e+10    4.74857e+07
        69.0756    1.00551e+15    2.17945e+12    2.89912e+11    6.63515e+10    8.75802e+10     8.8572e+09    1.14568e+12    8.49859e+10    4.76239e+07
        69.0899    1.00643e+15    2.18095e+12    2.90168e+11    6.64177e+10    8.76624e+10    8.86619e+09    1.14676e+12    8.50901e+10    4.77624e+07
        69.1042    1.00734e+15    2.18246e+12    2.90425e+11    6.64839e+10    8.77447e+10    8.87518e+09    1.14784e+12    8.51943e+10    4.79013e+07
        69.1185    1.00826e+15    2.18396e+12    2.90682e+11    6.65502e+10     8.7827e+10    8.88418e+09    1.14892e+12    8.52987e+10    4.80406e+07
        69.1328    1.00917e+15    2.18547e+12    2.90939e+11    6.66165e+10    8.79094e+10    8.89319e+09       1.15e+12    8.54032e+10    4.81802e+07
        69.1471    1.01009e+15    2.18698e+12    2.91196e+11    6.66829e+10    8.79919e+10     8.9022e+09    1.15108e+12    8.55077e+10    4.83202e+07
        69.1614    1.01101e+15    2.18848e+12    2.91453e+11    6.67494e+10    8.80744e+10    8.91122e+09    1.15216e+12    8.56124e+10    4.84606e+07
        69.1757    1.01193e+15    2.18999e+12     2.9171e+11    6.68158e+10    8.81569e+10    8.92025e+09    1.15325e+12    8.57172e+10    4.86014e+07
          69.19    1.01285e+15     2.1915e+12    2.91968e+11    6.68824e+10    8.82396e+10    8.92928e+09    1.15433e+12     8.5822e+10    4.87425e+07
        69.2043    1.01377e+15    2.19301e+12    2.92226e+11     6.6949e+10    8.83222e+10    8.93832e+09    1.15542e+12     8.5927e+10     4.8884e+07
        69.2186    1.01469e+15    2.19452e+12    2.92484e+11    6.70156e+10     8.8405e+10    8.94737e+09     1.1565e+12     8.6032e+10    4.90259e+07
        69.2329    1.01561e+15    2.19603e+12    2.92742e+11    6.70823e+10    8.84878e+10    8.95642e+09    1.15759e+12    8.61372e+10    4.91682e+07
        69.2472    1.01653e+15    2.19754e+12       2.93e+11    6.71491e+10    8.85706e+10    8.96549e+09    1.15867e+12    8.62424e+10    4.93108e+07
        69.2615    1.01746e+15    2.19905e+12    2.93259e+11    6.72159e+10    8.86535e+10    8.97456e+09    1.15976e+12    8.63478e+10    4.94538e+07
        69.2758    1.01838e+15    2.20057e+12    2.93517e+11    6.72827e+10    8.87365e+10    8.98363e+09    1.16085e+12    8.64532e+10    4.95972e+07
        69.2901     1.0193e+15    2.20208e+12    2.93776e+11    6.73496e+10    8.88196e+10    8.99272e+09    1.16194e+12    8.65587e+10     4.9741e+07
        69.3044    1.02023e+15    2.20359e+12    2.94035e+11    6.74166e+10    8.89026e+10    9.00181e+09    1.16303e+12    8.66644e+10    4.98851e+07
        69.3187    1.02116e+15    2.20511e+12    2.94294e+11    6.74836e+10    8.89858e+10     9.0109e+09    1.16412e+12    8.67701e+10    5.00297e+07
         69.333    1.02208e+15    2.20662e+12    2.94553e+11    6.75506e+10     8.9069e+10    9.02001e+09    1.16521e+12    8.68759e+10    5.01746e+07
        69.3473    1.02301e+15    2.20814e+12    2.94813e+11    6.76177e+10    8.91523e+10    9.02912e+09     1.1663e+12    8.69819e+10    5.03198e+07
        69.3616    1.02394e+15    2.20966e+12    2.95072e+11    6.76849e+10    8.92356e+10    9.03824e+09     1.1674e+12    8.70879e+10    5.04655e+07
        69.3758    1.02487e+15    2.21117e+12    2.95332e+11    6.77521e+10     8.9319e+10    9.04737e+09    1.16849e+12     8.7194e+10    5.06115e+07
        69.3901     1.0258e+15    2.21269e+12    2.95592e+11    6.78193e+10    8.94024e+10     9.0565e+09    1.16959e+12    8.73002e+10    5.07579e+07
        69.4044    1.02673e+15    2.21421e+12    2.95853e+11    6.78866e+10    8.94859e+10    9.06564e+09    1.17068e+12    8.74066e+10    5.09047e+07
        69.4187    1.02766e+15    2.21573e+12    2.96113e+11     6.7954e+10    8.95695e+10    9.07479e+09    1.17178e+12     8.7513e+10    5.10518e+07
         69.433     1.0286e+15    2.21725e+12    2.96373e+11    6.80214e+10    8.96531e+10    9.08394e+09    1.17287e+12    8.76195e+10    5.11994e+07
        69.4473    1.02953e+15    2.21877e+12    2.96634e+11    6.80889e+10    8.97368e+10     9.0931e+09    1.17397e+12    8.77261e+10    5.13473e+07
        69.4616    1.03046e+15    2.22029e+12    2.96895e+11    6.81564e+10    8.98205e+10    9.10227e+09    1.17507e+12    8.78328e+10    5.14956e+07
        69.4759     1.0314e+15    2.22181e+12    2.97156e+11    6.82239e+10    8.99043e+10    9.11145e+09    1.17617e+12    8.79397e+10    5.16443e+07
        69.4902    1.03233e+15    2.22333e+12    2.97417e+11    6.82915e+10    8.99882e+10    9.12063e+09    1.17726e+12    8.80466e+10    5.17934e+07
        69.5045    1.03327e+15    2.22486e+12    2.97679e+11    6.83592e+10    9.00721e+10    9.12982e+09    1.17837e+12    8.81536e+10    5.19429e+07
        69.5188    1.03421e+15    2.22638e+12     2.9794e+11    6.84269e+10    9.01561e+10    9.13902e+09    1.17947e+12    8.82607e+10    5.20928e+07
        69.5331    1.03515e+15     2.2279e+12    2.98202e+11    6.84947e+10    9.02401e+10    9.14822e+09    1.18057e+12     8.8368e+10    5.22431e+07
        69.5474    1.03609e+15    2.22943e+12    2.98464e+11    6.85625e+10    9.03242e+10    9.15743e+09    1.18167e+12    8.84753e+10    5.23937e+07
        69.5617    1.03702e+15    2.23095e+12    2.98726e+11    6.86304e+10    9.04084e+10    9.16665e+09    1.18277e+12    8.85827e+10    5.25447e+07
         69.576    1.03797e+15    2.23248e+12    2.98989e+11    6.86983e+10    9.04926e+10    9.17588e+09    1.18388e+12    8.86902e+10    5.26961e+07
        69.5903    1.03891e+15    2.23401e+12    2.99251e+11    6.87663e+10    9.05769e+10    9.18511e+09    1.18498e+12    8.87979e+10    5.28479e+07
        69.6046    1.03985e+15    2.23553e+12    2.99514e+11    6.88343e+10    9.06612e+10    9.19435e+09    1.18609e+12    8.89056e+10    5.30001e+07
        69.6189    1.04079e+15    2.23706e+12    2.99777e+11    6.89024e+10    9.07456e+10     9.2036e+09    1.18719e+12    8.90134e+10    5.31527e+07
        69.6332    1.04173e+15    2.23859e+12     3.0004e+11    6.89705e+10    9.08301e+10    9.21286e+09     1.1883e+12    8.91214e+10    5.33057e+07
        69.6475    1.04268e+15    2.24012e+12    3.00304e+11    6.90387e+10    9.09146e+10    9.22212e+09    1.18941e+12    8.92294e+10     5.3459e+07
        69.6618    1.04362e+15    2.24165e+12    3.00567e+11    6.91069e+10    9.09992e+10    9.23139e+09    1.19051e+12    8.93375e+10    5.36128e+07
        69.6761    1.04457e+15    2.24318e+12    3.00831e+11    6.91752e+10    9.10838e+10    9.24066e+09    1.19162e+12    8.94457e+10    5.37669e+07
        69.6903    1.04552e+15    2.24471e+12    3.01095e+11    6.92436e+10    9.11685e+10    9.24995e+09    1.19273e+12    8.95541e+10    5.39215e+07
        69.7046    1.04646e+15    2.24624e+12    3.01359e+11     6.9312e+10    9.12532e+10    9.25924e+09    1.19384e+12    8.96625e+10    5.40765e+07
        69.7189    1.04741e+15    2.24777e+12    3.01623e+11    6.93804e+10    9.13381e+10    9.26853e+09    1.19495e+12     8.9771e+10    5.42319e+07
        69.7332    1.04836e+15     2.2493e+12    3.01887e+11    6.94489e+10    9.14229e+10    9.27784e+09    1.19607e+12    8.98796e+10    5.43877e+07
        69.7475    1.04931e+15    2.25084e+12    3.02152e+11    6.95174e+10    9.15079e+10    9.28715e+09    1.19718e+12    8.99883e+10     5.4544e+07
        69.7618    1.05026e+15    2.25237e+12    3.02417e+11     6.9586e+10    9.15928e+10    9.29647e+09    1.19829e+12    9.00971e+10    5.47007e+07
        69.7761    1.05121e+15    2.25391e+12    3.02681e+11    6.96547e+10    9.16779e+10     9.3058e+09    1.19941e+12    9.02061e+10    5.48579e+07
        69.7904    1.05217e+15    2.25544e+12    3.02946e+11    6.97234e+10     9.1763e+10    9.31513e+09    1.20052e+12    9.03151e+10    5.50154e+07
        69.8047    1.05312e+15    2.25698e+12    3.03211e+11    6.97921e+10    9.18482e+10    9.32447e+09    1.20164e+12    9.04242e+10    5.51734e+07
         69.819    1.05407e+15    2.25851e+12    3.03476e+11    6.98609e+10    9.19334e+10    9.33382e+09    1.20275e+12    9.05334e+10    5.53319e+07
        69.8333    1.05503e+15    2.26005e+12    3.03741e+11    6.99298e+10    9.20187e+10    9.34317e+09    1.20387e+12    9.06428e+10    5.54908e+07
        69.8476    1.05598e+15    2.26159e+12    3.04006e+11    6.99987e+10    9.21041e+10    9.35254e+09    1.20499e+12    9.07522e+10    5.56501e+07
        69.8619    1.05694e+15    2.26313e+12    3.04272e+11    7.00677e+10    9.21895e+10    9.36191e+09     1.2061e+12    9.08618e+10    5.58098e+07
        69.8762    1.05789e+15    2.26467e+12    3.04537e+11    7.01367e+10    9.22749e+10    9.37128e+09    1.20722e+12    9.09714e+10      5.597e+07
        69.8905    1.05885e+15    2.26621e+12    3.04803e+11    7.02057e+10    9.23605e+10    9.38067e+09    1.20834e+12    9.10811e+10    5.61307e+07
        69.9048    1.05981e+15    2.26775e+12    3.05069e+11    7.02749e+10    9.24461e+10    9.39006e+09    1.20946e+12     9.1191e+10    5.62917e+07
        69.9191    1.06077e+15    2.26929e+12    3.05335e+11     7.0344e+10    9.25317e+10    9.39946e+09    1.21059e+12    9.13009e+10    5.64532e+07
        69.9334    1.06173e+15    2.27083e+12    3.05601e+11    7.04132e+10    9.26174e+10    9.40886e+09    1.21171e+12     9.1411e+10    5.66152e+07
        69.9477    1.06269e+15    2.27237e+12    3.05868e+11    7.04825e+10    9.27032e+10    9.41828e+09    1.21283e+12    9.15211e+10    5.67776e+07
         69.962    1.06365e+15    2.27391e+12    3.06135e+11    7.05518e+10     9.2789e+10     9.4277e+09    1.21395e+12    9.16314e+10    5.69404e+07
        69.9763    1.06462e+15    2.27546e+12    3.06402e+11    7.06212e+10    9.28749e+10    9.43713e+09    1.21508e+12    9.17417e+10    5.71036e+07
        69.9906    1.06558e+15      2.277e+12    3.06669e+11    7.06906e+10    9.29609e+10    9.44656e+09     1.2162e+12    9.18521e+10    5.72673e+07
        70.0048    1.06654e+15    2.27855e+12    3.06937e+11    7.07601e+10    9.30469e+10      9.456e+09    1.21733e+12    9.19627e+10    5.74314e+07
        70.0191    1.06751e+15    2.28009e+12    3.07205e+11    7.08297e+10    9.31329e+10    9.46545e+09    1.21845e+12    9.20733e+10     5.7596e+07
        70.0334    1.06847e+15    2.28164e+12    3.07473e+11    7.08993e+10    9.32191e+10    9.47491e+09    1.21958e+12    9.21841e+10     5.7761e+07
        70.0477    1.06944e+15    2.28318e+12    3.07741e+11    7.09689e+10    9.33053e+10    9.48437e+09    1.22071e+12    9.22949e+10    5.79264e+07
         70.062    1.07041e+15    2.28473e+12    3.08009e+11    7.10386e+10    9.33915e+10    9.49385e+09    1.22184e+12    9.24059e+10    5.80923e+07
        70.0763    1.07137e+15    2.28628e+12    3.08277e+11    7.11083e+10    9.34778e+10    9.50332e+09    1.22297e+12    9.25169e+10    5.82586e+07
        70.0906    1.07234e+15    2.28783e+12    3.08546e+11    7.11781e+10    9.35642e+10    9.51281e+09     1.2241e+12    9.26281e+10    5.84254e+07
        70.1049    1.07331e+15    2.28938e+12    3.08815e+11     7.1248e+10    9.36506e+10     9.5223e+09    1.22523e+12    9.27393e+10    5.85926e+07
        70.1192    1.07428e+15    2.29093e+12    3.09084e+11    7.13179e+10    9.37371e+10     9.5318e+09    1.22636e+12    9.28507e+10    5.87602e+07
        70.1335    1.07526e+15    2.29248e+12    3.09353e+11    7.13878e+10    9.38237e+10    9.54131e+09    1.22749e+12    9.29621e+10    5.89283e+07
        70.1478    1.07623e+15    2.29403e+12    3.09622e+11    7.14578e+10    9.39103e+10    9.55083e+09    1.22863e+12    9.30737e+10    5.90968e+07
        70.1621     1.0772e+15    2.29558e+12    3.09891e+11    7.15279e+10     9.3997e+10    9.56035e+09    1.22976e+12    9.31853e+10    5.92657e+07
        70.1764    1.07817e+15    2.29713e+12     3.1016e+11     7.1598e+10    9.40837e+10    9.56988e+09    1.23089e+12    9.32971e+10    5.94351e+07
        70.1907    1.07915e+15    2.29869e+12     3.1043e+11    7.16682e+10    9.41705e+10    9.57942e+09    1.23203e+12     9.3409e+10     5.9605e+07
         70.205    1.08012e+15    2.30024e+12      3.107e+11    7.17384e+10    9.42574e+10    9.58896e+09    1.23317e+12     9.3521e+10    5.97752e+07
        70.2193     1.0811e+15     2.3018e+12     3.1097e+11    7.18087e+10    9.43443e+10    9.59851e+09     1.2343e+12     9.3633e+10    5.99459e+07
        70.2336    1.08208e+15    2.30335e+12     3.1124e+11     7.1879e+10    9.44313e+10    9.60807e+09    1.23544e+12    9.37452e+10    6.01171e+07
        70.2479    1.08305e+15    2.30491e+12    3.11511e+11    7.19494e+10    9.45183e+10    9.61764e+09    1.23658e+12    9.38575e+10    6.02887e+07
        70.2622    1.08403e+15    2.30646e+12    3.11781e+11    7.20198e+10    9.46054e+10    9.62721e+09    1.23772e+12    9.39699e+10    6.04607e+07
        70.2765    1.08501e+15    2.30802e+12    3.12052e+11    7.20903e+10    9.46926e+10    9.63679e+09    1.23886e+12    9.40824e+10    6.06331e+07
        70.2908    1.08599e+15    2.30958e+12    3.12324e+11    7.21608e+10    9.47798e+10    9.64638e+09       1.24e+12     9.4195e+10     6.0806e+07
        70.3051    1.08697e+15    2.31114e+12    3.12595e+11    7.22314e+10    9.48671e+10    9.65598e+09    1.24114e+12    9.43077e+10    6.09794e+07
        70.3193    1.08796e+15     2.3127e+12    3.12866e+11     7.2302e+10    9.49544e+10    9.66558e+09    1.24228e+12    9.44205e+10    6.11532e+07
        70.3336    1.08894e+15    2.31426e+12    3.13138e+11    7.23727e+10    9.50418e+10    9.67519e+09    1.24342e+12    9.45333e+10    6.13274e+07
        70.3479    1.08992e+15    2.31582e+12     3.1341e+11    7.24435e+10    9.51293e+10    9.68481e+09    1.24457e+12    9.46464e+10    6.15021e+07
        70.3622    1.09091e+15    2.31738e+12    3.13682e+11    7.25143e+10    9.52168e+10    9.69443e+09    1.24571e+12    9.47595e+10    6.16772e+07
        70.3765    1.09189e+15    2.31894e+12    3.13955e+11    7.25851e+10    9.53044e+10    9.70407e+09    1.24686e+12    9.48727e+10    6.18528e+07
        70.3908    1.09288e+15     2.3205e+12    3.14227e+11     7.2656e+10    9.53921e+10    9.71371e+09      1.248e+12     9.4986e+10    6.20288e+07
        70.4051    1.09386e+15    2.32207e+12      3.145e+11     7.2727e+10    9.54798e+10    9.72335e+09    1.24915e+12    9.50994e+10    6.22053e+07
        70.4194    1.09485e+15    2.32363e+12    3.14772e+11     7.2798e+10    9.55676e+10    9.73301e+09     1.2503e+12    9.52129e+10    6.23823e+07
        70.4337    1.09584e+15    2.32519e+12    3.15045e+11    7.28691e+10    9.56554e+10    9.74267e+09    1.25144e+12    9.53265e+10    6.25597e+07
         70.448    1.09683e+15    2.32676e+12    3.15318e+11    7.29402e+10    9.57433e+10    9.75234e+09    1.25259e+12    9.54403e+10    6.27375e+07
        70.4623    1.09782e+15    2.32832e+12    3.15591e+11    7.30113e+10    9.58312e+10    9.76202e+09    1.25374e+12    9.55541e+10    6.29159e+07
        70.4766    1.09881e+15    2.32989e+12    3.15865e+11    7.30826e+10    9.59192e+10     9.7717e+09    1.25489e+12     9.5668e+10    6.30946e+07
        70.4909     1.0998e+15    2.33146e+12    3.16138e+11    7.31538e+10    9.60073e+10    9.78139e+09    1.25604e+12    9.57821e+10    6.32738e+07
        70.5052    1.10079e+15    2.33303e+12    3.16412e+11    7.32252e+10    9.60955e+10    9.79109e+09    1.25719e+12    9.58962e+10    6.34535e+07
        70.5195    1.10179e+15     2.3346e+12    3.16685e+11    7.32965e+10    9.61837e+10     9.8008e+09    1.25835e+12    9.60105e+10    6.36336e+07
        70.5338    1.10278e+15    2.33616e+12    3.16959e+11     7.3368e+10    9.62719e+10    9.81051e+09     1.2595e+12    9.61248e+10    6.38142e+07
        70.5481    1.10377e+15    2.33773e+12    3.17233e+11    7.34395e+10    9.63602e+10    9.82023e+09    1.26065e+12    9.62393e+10    6.39952e+07
        70.5624    1.10477e+15    2.33931e+12    3.17507e+11     7.3511e+10    9.64486e+10    9.82996e+09    1.26181e+12    9.63538e+10    6.41767e+07
        70.5767    1.10577e+15    2.34088e+12    3.17781e+11    7.35826e+10    9.65371e+10     9.8397e+09    1.26296e+12    9.64685e+10    6.43586e+07
         70.591    1.10676e+15    2.34245e+12    3.18056e+11    7.36543e+10    9.66256e+10    9.84944e+09    1.26412e+12    9.65833e+10     6.4541e+07
        70.6053    1.10776e+15    2.34402e+12     3.1833e+11     7.3726e+10    9.67141e+10    9.85919e+09    1.26528e+12    9.66981e+10    6.47238e+07
        70.6196    1.10876e+15    2.34559e+12    3.18605e+11    7.37977e+10    9.68028e+10    9.86895e+09    1.26643e+12    9.68131e+10    6.49071e+07
        70.6338    1.10976e+15    2.34717e+12     3.1888e+11    7.38695e+10    9.68915e+10    9.87872e+09    1.26759e+12    9.69282e+10    6.50908e+07
        70.6481    1.11076e+15    2.34874e+12    3.19155e+11    7.39414e+10    9.69802e+10    9.88849e+09    1.26875e+12    9.70434e+10    6.52749e+07
        70.6624    1.11176e+15    2.35032e+12    3.19431e+11    7.40133e+10     9.7069e+10    9.89827e+09    1.26991e+12    9.71587e+10    6.54595e+07
        70.6767    1.11277e+15    2.35189e+12    3.19706e+11    7.40853e+10    9.71579e+10    9.90806e+09    1.27107e+12    9.72741e+10    6.56446e+07
         70.691    1.11377e+15    2.35347e+12    3.19982e+11    7.41573e+10    9.72468e+10    9.91785e+09    1.27223e+12    9.73896e+10    6.58301e+07
        70.7053    1.11477e+15    2.35505e+12    3.20258e+11    7.42294e+10    9.73358e+10    9.92766e+09     1.2734e+12    9.75052e+10     6.6016e+07
        70.7196    1.11578e+15    2.35662e+12    3.20535e+11    7.43015e+10    9.74249e+10    9.93747e+09    1.27456e+12    9.76209e+10    6.62024e+07
        70.7339    1.11678e+15     2.3582e+12    3.20811e+11    7.43737e+10     9.7514e+10    9.94729e+09    1.27572e+12    9.77367e+10    6.63892e+07
        70.7482    1.11779e+15    2.35978e+12    3.21088e+11    7.44459e+10    9.76032e+10    9.95711e+09    1.27689e+12    9.78526e+10    6.65765e+07
        70.7625     1.1188e+15    2.36136e+12    3.21365e+11    7.45182e+10    9.76924e+10    9.96694e+09    1.27805e+12    9.79686e+10    6.67642e+07
        70.7768     1.1198e+15    2.36294e+12    3.21643e+11    7.45906e+10    9.77817e+10    9.97678e+09    1.27922e+12    9.80847e+10    6.69523e+07
        70.7911    1.12081e+15    2.36452e+12     3.2192e+11     7.4663e+10    9.78711e+10    9.98663e+09    1.28038e+12    9.82009e+10    6.71409e+07
        70.8054    1.12182e+15     2.3661e+12    3.22198e+11    7.47354e+10    9.79605e+10    9.99649e+09    1.28155e+12    9.83173e+10    6.73299e+07
        70.8197    1.12283e+15    2.36769e+12    3.22475e+11    7.48079e+10      9.805e+10    1.00064e+10    1.28272e+12    9.84337e+10    6.75194e+07
         70.834    1.12385e+15    2.36927e+12    3.22753e+11    7.48805e+10    9.81396e+10    1.00162e+10    1.28389e+12    9.85502e+10    6.77092e+07
        70.8483    1.12486e+15    2.37085e+12    3.23031e+11    7.49531e+10    9.82292e+10    1.00261e+10    1.28506e+12    9.86669e+10    6.78996e+07
        70.8626    1.12587e+15    2.37244e+12     3.2331e+11    7.50258e+10    9.83189e+10     1.0036e+10    1.28623e+12    9.87836e+10    6.80903e+07
        70.8769    1.12688e+15    2.37402e+12    3.23588e+11    7.50985e+10    9.84086e+10    1.00459e+10     1.2874e+12    9.89005e+10    6.82815e+07
        70.8912     1.1279e+15    2.37561e+12    3.23867e+11    7.51713e+10    9.84984e+10    1.00558e+10    1.28857e+12    9.90174e+10    6.84731e+07
        70.9055    1.12891e+15    2.37719e+12    3.24145e+11    7.52441e+10    9.85883e+10    1.00657e+10    1.28975e+12    9.91345e+10    6.86652e+07
        70.9198    1.12993e+15    2.37878e+12    3.24424e+11     7.5317e+10    9.86782e+10    1.00756e+10    1.29092e+12    9.92517e+10    6.88577e+07
        70.9341    1.13095e+15    2.38037e+12    3.24703e+11    7.53899e+10    9.87682e+10    1.00855e+10    1.29209e+12     9.9369e+10    6.90506e+07
        70.9483    1.13197e+15    2.38195e+12    3.24982e+11    7.54629e+10    9.88582e+10    1.00955e+10    1.29327e+12    9.94864e+10    6.92439e+07
        70.9626    1.13299e+15    2.38354e+12    3.25261e+11     7.5536e+10    9.89483e+10    1.01054e+10    1.29444e+12    9.96038e+10    6.94377e+07
        70.9769    1.13401e+15    2.38513e+12    3.25541e+11    7.56091e+10    9.90385e+10    1.01153e+10    1.29562e+12    9.97214e+10    6.96319e+07
        70.9912    1.13503e+15    2.38672e+12    3.25821e+11    7.56822e+10    9.91288e+10    1.01253e+10     1.2968e+12    9.98391e+10    6.98266e+07
        71.0055    1.13605e+15    2.38831e+12      3.261e+11    7.57554e+10     9.9219e+10    1.01352e+10    1.29797e+12     9.9957e+10    7.00217e+07
        71.0198    1.13707e+15     2.3899e+12     3.2638e+11    7.58287e+10    9.93094e+10    1.01452e+10    1.29915e+12    1.00075e+11    7.02173e+07
        71.0341    1.13809e+15    2.39149e+12     3.2666e+11     7.5902e+10    9.93998e+10    1.01552e+10    1.30033e+12    1.00193e+11    7.04133e+07
        71.0484    1.13912e+15    2.39309e+12    3.26941e+11    7.59754e+10    9.94903e+10    1.01652e+10    1.30151e+12    1.00311e+11    7.06097e+07
        71.0627    1.14014e+15    2.39468e+12    3.27221e+11    7.60488e+10    9.95809e+10    1.01752e+10    1.30269e+12    1.00429e+11    7.08066e+07
